Time	Combined adopter fraction[eu]	Adopter Fraction[eu,p1]	Adopter Fraction[eu,p2]	Adopter Fraction[sp,p1]	Adopter Fraction[sp,p2]
5.125	0.00473421	0.0028943	0.00183991	0.001725	0.00117808
5.1875	0.0045451	0.00279084	0.00175426	0.00164858	0.0011155
5.25	0.00435982	0.00268868	0.00167113	0.00157434	0.00105549
5.3125	0.00417846	0.00258792	0.00159054	0.00150227	0.000997992
5.375	0.00400112	0.00248864	0.00151248	0.00143235	0.000942942
5.4375	0.00382791	0.00239094	0.00143697	0.00136459	0.000890279
5.5	0.0036589	0.0022949	0.001364	0.00129897	0.00083994
5.5625	0.00349418	0.0022006	0.00129358	0.00123548	0.000791865
5.625	0.00333382	0.00210813	0.00122569	0.0011741	0.000745991
5.6875	0.00317789	0.00201757	0.00116032	0.00111483	0.000702255
5.75	0.00302644	0.00192899	0.00109745	0.00105765	0.000660596
5.8125	0.00287952	0.00184247	0.00103705	0.00100254	0.00062095
5.875	0.00273716	0.00175806	0.000979103	0.000949478	0.000583255
5.9375	0.0025994	0.00167583	0.000923573	0.000898444	0.000547448
6	0.00246625	0.00159583	0.000870423	0.000849414	0.000513466
6.0625	0.00233772	0.00151811	0.000819614	0.000802361	0.000481245
6.125	0.00221381	0.00144271	0.0007711	0.000757256	0.000450724
6.1875	0.0020945	0.00136966	0.000724835	0.000714066	0.000421839
6.25	0.00197977	0.001299	0.000680767	0.000672757	0.000394529
6.3125	0.00186958	0.00123073	0.000638842	0.000633294	0.000368731
6.375	0.00176389	0.00116489	0.000599003	0.000595636	0.000344385
6.4375	0.00166265	0.00110146	0.000561191	0.000559743	0.000321431
6.5	0.00156579	0.00104045	0.000525345	0.000525571	0.000299808
6.5625	0.00147325	0.000981849	0.000491401	0.000493077	0.000279458
6.625	0.00138494	0.000925648	0.000459296	0.000462213	0.000260323
6.6875	0.00130079	0.000871822	0.000428964	0.000432931	0.000242347
6.75	0.00122068	0.000820344	0.000400338	0.000405182	0.000225475
6.8125	0.00114453	0.000771181	0.000373353	0.000378915	0.000209652
6.875	0.00107224	0.000724295	0.000347941	0.00035408	0.000194826
6.9375	0.00100368	0.00067964	0.000324036	0.000330623	0.000180945
7	0.00093874	0.000637169	0.000301571	0.000308493	0.000167961
7.0625	0.00087731	0.00059683	0.000280481	0.000287638	0.000155824
7.125	0.000819266	0.000558565	0.0002607	0.000268004	0.000144489
7.1875	0.000764482	0.000522316	0.000242166	0.00024954	0.000133911
7.25	0.000712836	0.000488019	0.000224816	0.000232193	0.000124046
7.3125	0.000664201	0.000455611	0.000208589	0.000215911	0.000114853
7.375	0.000618451	0.000425025	0.000193426	0.000200646	0.000106293
7.4375	0.00057546	0.000396192	0.000179269	0.000186346	9.83266e-005
7.5	0.000535105	0.000369044	0.000166061	0.000172962	9.09187e-005
7.5625	0.000497262	0.000343511	0.00015375	0.000160449	8.40342e-005
7.625	0.000461808	0.000319525	0.000142284	0.000148758	7.76401e-005
7.6875	0.000428626	0.000297014	0.000131611	0.000137846	7.17052e-005
7.75	0.000397597	0.000275912	0.000121685	0.000127668	6.61996e-005
7.8125	0.000368609	0.000256149	0.00011246	0.000118184	6.10952e-005
7.875	0.00034155	0.000237658	0.000103892	0.000109352	5.63654e-005
7.9375	0.000316314	0.000220375	9.59387e-005	0.000101133	5.19848e-005
8	0.000292796	0.000204235	8.85612e-005	9.34915e-005	4.79299e-005
8.0625	0.000270897	0.000189175	8.17216e-005	8.63907e-005	4.41781e-005
8.125	0.00025052	0.000175136	7.53845e-005	7.97969e-005	4.07084e-005
8.1875	0.000231574	0.000162058	6.95159e-005	7.36779e-005	3.75011e-005
8.25	0.000213971	0.000149887	6.40842e-005	6.80029e-005	3.45375e-005
8.3125	0.000197625	0.000138566	5.90593e-005	6.27428e-005	3.18003e-005
8.375	0.000182458	0.000128045	5.4413e-005	5.787e-005	2.92732e-005
8.4375	0.000168392	0.000118273	5.01186e-005	5.33584e-005	2.69408e-005
8.5	0.000155356	0.000109204	4.61512e-005	4.91834e-005	2.4789e-005
8.5625	0.00014328	0.000100793	4.24875e-005	4.53218e-005	2.28044e-005
8.625	0.000132101	9.29952e-005	3.91056e-005	4.17516e-005	2.09746e-005
8.6875	0.000121756	8.57715e-005	3.59848e-005	3.84525e-005	1.92882e-005
8.75	0.000112189	7.90829e-005	3.31061e-005	3.54051e-005	1.77342e-005
8.8125	0.000103345	7.28932e-005	3.04517e-005	3.25913e-005	1.63027e-005
8.875	9.51727e-005	6.7168e-005	2.80047e-005	2.99943e-005	1.49845e-005
8.9375	8.76248e-005	6.1875e-005	2.57498e-005	2.75983e-005	1.37707e-005
9	8.06561e-005	5.69838e-005	2.36724e-005	2.53884e-005	1.26535e-005
9.0625	7.42249e-005	5.24658e-005	2.17591e-005	2.33508e-005	1.16254e-005
9.125	6.82917e-005	4.82944e-005	1.99973e-005	2.14729e-005	1.06795e-005
9.1875	6.282e-005	4.44444e-005	1.83756e-005	1.97424e-005	9.80932e-006
9.25	5.77754e-005	4.08924e-005	1.6883e-005	1.81484e-005	9.00904e-006
9.3125	5.31262e-005	3.76165e-005	1.55097e-005	1.66805e-005	8.27317e-006
9.375	4.88426e-005	3.45963e-005	1.42463e-005	1.5329e-005	7.59663e-006
9.4375	4.4897e-005	3.18127e-005	1.30844e-005	1.4085e-005	6.97474e-006
9.5	4.12637e-005	2.92479e-005	1.20158e-005	1.29402e-005	6.40318e-006
9.5625	3.79188e-005	2.68854e-005	1.10334e-005	1.1887e-005	5.87795e-006
9.625	3.48402e-005	2.47098e-005	1.01304e-005	1.09181e-005	5.39536e-006
9.6875	3.20073e-005	2.27069e-005	9.30034e-006	1.00271e-005	4.95202e-006
9.75	2.9401e-005	2.08635e-005	8.53758e-006	9.20786e-006	4.54478e-006
9.8125	2.70038e-005	1.91671e-005	7.83672e-006	8.45467e-006	4.17074e-006
9.875	2.47993e-005	1.76064e-005	7.19284e-006	7.76234e-006	3.82723e-006
9.9375	2.27723e-005	1.61709e-005	6.60138e-006	7.12607e-006	3.51181e-006
10	2.09089e-005	1.48508e-005	6.05813e-006	6.54139e-006	3.22219e-006
10.0625	1.91962e-005	1.3637e-005	5.55923e-006	6.00419e-006	2.9563e-006
10.125	1.76222e-005	1.25211e-005	5.10109e-006	5.5107e-006	2.71221e-006
10.1875	1.6176e-005	1.14955e-005	4.68044e-006	5.0574e-006	2.48815e-006
10.25	1.48472e-005	1.05529e-005	4.29424e-006	4.64107e-006	2.2825e-006
10.3125	1.36266e-005	9.68685e-006	3.9397e-006	4.25875e-006	2.09375e-006
10.375	1.25054e-005	8.89113e-006	3.61425e-006	3.90768e-006	1.92054e-006
10.4375	1.14757e-005	8.16016e-006	3.31554e-006	3.58535e-006	1.76158e-006
10.5	1.05301e-005	7.48876e-006	3.04138e-006	3.28943e-006	1.61573e-006
10.5625	9.66192e-006	6.87214e-006	2.78978e-006	3.01779e-006	1.4819e-006
10.625	8.86479e-006	6.3059e-006	2.55889e-006	2.76844e-006	1.35911e-006
10.6875	8.133e-006	5.78597e-006	2.34703e-006	2.53958e-006	1.24646e-006
10.75	7.46124e-006	5.30861e-006	2.15264e-006	2.32954e-006	1.14311e-006
10.8125	6.84465e-006	4.87037e-006	1.97428e-006	2.13679e-006	1.04831e-006
10.875	6.27874e-006	4.4681e-006	1.81064e-006	1.95992e-006	9.61341e-007
10.9375	5.75937e-006	4.09885e-006	1.66052e-006	1.79762e-006	8.81567e-007
11	5.28276e-006	3.75996e-006	1.5228e-006	1.64876e-006	8.08335e-007
11.0625	4.84542e-006	3.44888e-006	1.39653e-006	1.51213e-006	7.41231e-007
11.125	4.44412e-006	3.16342e-006	1.2807e-006	1.38677e-006	6.79683e-007
11.1875	4.07593e-006	2.90154e-006	1.17439e-006	1.27178e-006	6.23234e-007
11.25	3.73812e-006	2.66124e-006	1.07688e-006	1.16628e-006	5.71463e-007
11.3125	3.42821e-006	2.44077e-006	9.87449e-007	1.06952e-006	5.23984e-007
11.375	3.14391e-006	2.23849e-006	9.05428e-007	9.80755e-007	4.80441e-007
11.4375	2.88311e-006	2.05291e-006	8.30205e-007	8.9934e-007	4.40511e-007
11.5	2.64389e-006	1.88267e-006	7.6122e-007	8.24667e-007	4.03893e-007
11.5625	2.42445e-006	1.7265e-006	6.97956e-007	7.5618e-007	3.70314e-007
11.625	2.22318e-006	1.58324e-006	6.3994e-007	6.93367e-007	3.39523e-007
11.6875	2.03858e-006	1.45184e-006	5.86739e-007	6.35762e-007	3.11288e-007
11.75	1.86927e-006	1.33132e-006	5.37954e-007	5.82932e-007	2.85399e-007
11.8125	1.71399e-006	1.22077e-006	4.9322e-007	5.34485e-007	2.61659e-007
11.875	1.57159e-006	1.11939e-006	4.522e-007	4.90057e-007	2.39892e-007
11.9375	1.44099e-006	1.0264e-006	4.14587e-007	4.49316e-007	2.19934e-007
12	1.32122e-006	9.41124e-007	3.80099e-007	4.11956e-007	2.01634e-007
12.0625	1.2114e-006	8.62919e-007	3.48477e-007	3.77699e-007	1.84856e-007
12.125	1.11068e-006	7.912e-007	3.19482e-007	3.46286e-007	1.69472e-007
12.1875	1.01833e-006	7.25431e-007	2.92898e-007	3.17483e-007	1.55367e-007
12.25	9.33645e-007	6.65121e-007	2.68524e-007	2.91072e-007	1.42436e-007
12.3125	8.55993e-007	6.09817e-007	2.46176e-007	2.66856e-007	1.30579e-007
12.375	7.84791e-007	5.59105e-007	2.25686e-007	2.44653e-007	1.19709e-007
12.4375	7.19505e-007	5.12604e-007	2.06901e-007	2.24295e-007	1.09744e-007
12.5	6.59644e-007	4.69966e-007	1.89678e-007	2.05629e-007	1.00607e-007
12.5625	6.04757e-007	4.3087e-007	1.73887e-007	1.88516e-007	9.22306e-008
12.625	5.54434e-007	3.95023e-007	1.59411e-007	1.72825e-007	8.45511e-008
12.6875	5.08293e-007	3.62155e-007	1.46138e-007	1.5844e-007	7.75107e-008
12.75	4.6599e-007	3.32019e-007	1.33971e-007	1.45251e-007	7.10563e-008
12.8125	4.27204e-007	3.04388e-007	1.22815e-007	1.33159e-007	6.51391e-008
12.875	3.91644e-007	2.79055e-007	1.12588e-007	1.22073e-007	5.97144e-008
12.9375	3.59041e-007	2.55829e-007	1.03213e-007	1.11909e-007	5.47412e-008
13	3.29151e-007	2.34534e-007	9.46174e-008	1.02591e-007	5.01821e-008
13.0625	3.01748e-007	2.1501e-007	8.67376e-008	9.40487e-008	4.60026e-008
13.125	2.76624e-007	1.97111e-007	7.95137e-008	8.62172e-008	4.2171e-008
13.1875	2.53592e-007	1.807e-007	7.28912e-008	7.90375e-008	3.86584e-008
13.25	2.32476e-007	1.65655e-007	6.68201e-008	7.24554e-008	3.54384e-008
13.3125	2.13117e-007	1.51862e-007	6.12545e-008	6.64212e-008	3.24864e-008
13.375	1.95369e-007	1.39217e-007	5.61524e-008	6.08894e-008	2.97803e-008
13.4375	1.79099e-007	1.27624e-007	5.1475e-008	5.58181e-008	2.72996e-008
13.5	1.64184e-007	1.16996e-007	4.71872e-008	5.1169e-008	2.50254e-008
13.5625	1.5051e-007	1.07253e-007	4.32565e-008	4.6907e-008	2.29407e-008
13.625	1.37974e-007	9.83208e-008	3.96531e-008	4.29999e-008	2.10296e-008
13.6875	1.26482e-007	9.01322e-008	3.63498e-008	3.94181e-008	1.92776e-008
13.75	1.15947e-007	8.26253e-008	3.33216e-008	3.61346e-008	1.76716e-008
13.8125	1.06289e-007	7.57434e-008	3.05456e-008	3.31245e-008	1.61994e-008
13.875	9.74354e-008	6.94345e-008	2.80009e-008	3.03651e-008	1.48497e-008
13.9375	8.9319e-008	6.36509e-008	2.56681e-008	2.78356e-008	1.36126e-008
14	8.18786e-008	5.83489e-008	2.35296e-008	2.55167e-008	1.24784e-008
14.0625	7.50578e-008	5.34885e-008	2.15693e-008	2.33909e-008	1.14388e-008
14.125	6.88051e-008	4.90328e-008	1.97723e-008	2.14422e-008	1.04857e-008
14.1875	6.30731e-008	4.49482e-008	1.81249e-008	1.96559e-008	9.61207e-009
14.25	5.78186e-008	4.12038e-008	1.66148e-008	1.80183e-008	8.8112e-009
14.3125	5.30017e-008	3.77712e-008	1.52305e-008	1.65171e-008	8.07706e-009
14.375	4.85861e-008	3.46245e-008	1.39615e-008	1.5141e-008	7.40407e-009
14.4375	4.45382e-008	3.174e-008	1.27982e-008	1.38795e-008	6.78715e-009
14.5	4.08276e-008	2.90957e-008	1.17319e-008	1.27231e-008	6.22163e-009
14.5625	3.7426e-008	2.66716e-008	1.07544e-008	1.1663e-008	5.70323e-009
14.625	3.43078e-008	2.44495e-008	9.85829e-009	1.06913e-008	5.22802e-009
14.6875	3.14494e-008	2.24125e-008	9.03688e-009	9.8005e-009	4.7924e-009
14.75	2.88291e-008	2.05452e-008	8.28389e-009	8.98391e-009	4.39307e-009
14.8125	2.64271e-008	1.88334e-008	7.59365e-009	8.23536e-009	4.02702e-009
14.875	2.42252e-008	1.72643e-008	6.96091e-009	7.54918e-009	3.69147e-009
14.9375	2.22067e-008	1.58258e-008	6.38089e-009	6.92016e-009	3.38387e-009
15	2.03564e-008	1.45072e-008	5.8492e-009	6.34355e-009	3.10191e-009
15.0625	1.86603e-008	1.32985e-008	5.36181e-009	5.81498e-009	2.84343e-009
15.125	1.71054e-008	1.21904e-008	4.91503e-009	5.33045e-009	2.6065e-009
15.1875	1.56802e-008	1.11747e-008	4.50548e-009	4.88629e-009	2.3893e-009
15.25	1.43736e-008	1.02436e-008	4.13005e-009	4.47914e-009	2.19021e-009
15.3125	1.3176e-008	9.39005e-009	3.7859e-009	4.10591e-009	2.0077e-009
15.375	1.20781e-008	8.60763e-009	3.47043e-009	3.76378e-009	1.8404e-009
15.4375	1.10717e-008	7.8904e-009	3.18125e-009	3.45016e-009	1.68705e-009
15.5	1.01491e-008	7.23294e-009	2.91616e-009	3.16266e-009	1.54647e-009
15.5625	9.30341e-009	6.63025e-009	2.67316e-009	2.89913e-009	1.4176e-009
15.625	8.52818e-009	6.07778e-009	2.45041e-009	2.65755e-009	1.29947e-009
15.6875	7.81755e-009	5.57134e-009	2.24622e-009	2.4361e-009	1.19119e-009
15.75	7.16614e-009	5.10709e-009	2.05904e-009	2.2331e-009	1.09193e-009
15.8125	6.569e-009	4.68153e-009	1.88746e-009	2.04702e-009	1.00093e-009
15.875	6.02161e-009	4.29143e-009	1.73018e-009	1.87645e-009	9.17526e-010
15.9375	5.51984e-009	3.93384e-009	1.586e-009	1.72008e-009	8.41068e-010
16	5.05988e-009	3.60604e-009	1.45384e-009	1.57675e-009	7.70982e-010
16.0625	4.63824e-009	3.30555e-009	1.33269e-009	1.44536e-009	7.06735e-010
16.125	4.25174e-009	3.0301e-009	1.22164e-009	1.32492e-009	6.47842e-010
16.1875	3.89745e-009	2.77761e-009	1.11984e-009	1.21451e-009	5.93857e-010
16.25	3.57267e-009	2.54615e-009	1.02652e-009	1.11331e-009	5.4437e-010
16.3125	3.27496e-009	2.33398e-009	9.40979e-010	1.02053e-009	4.99007e-010
16.375	3.00206e-009	2.13949e-009	8.62566e-010	9.35492e-010	4.57424e-010
16.4375	2.7519e-009	1.96121e-009	7.90688e-010	8.57536e-010	4.19306e-010
16.5	2.52258e-009	1.79778e-009	7.24798e-010	7.86077e-010	3.84364e-010
16.5625	2.31237e-009	1.64797e-009	6.644e-010	7.20572e-010	3.52335e-010
16.625	2.11968e-009	1.51064e-009	6.09034e-010	6.60526e-010	3.22974e-010
16.6875	1.94304e-009	1.38476e-009	5.58282e-010	6.05483e-010	2.9606e-010
16.75	1.78113e-009	1.26937e-009	5.1176e-010	5.55028e-010	2.71389e-010
16.8125	1.6327e-009	1.16359e-009	4.69114e-010	5.08776e-010	2.48773e-010
16.875	1.49665e-009	1.06663e-009	4.30021e-010	4.66379e-010	2.28042e-010
16.9375	1.37193e-009	9.77743e-010	3.94187e-010	4.27515e-010	2.09039e-010
17	1.2576e-009	8.96267e-010	3.61338e-010	3.91889e-010	1.91619e-010
17.0625	1.15281e-009	8.21579e-010	3.31227e-010	3.59232e-010	1.75651e-010
17.125	1.05674e-009	7.53116e-010	3.03625e-010	3.29297e-010	1.61014e-010
17.1875	9.68681e-010	6.90357e-010	2.78323e-010	3.01856e-010	1.47596e-010
17.25	8.87959e-010	6.32829e-010	2.5513e-010	2.76701e-010	1.35297e-010
17.3125	8.13963e-010	5.80094e-010	2.33869e-010	2.53643e-010	1.24022e-010
17.375	7.46134e-010	5.31753e-010	2.14381e-010	2.32507e-010	1.13687e-010
17.4375	6.83957e-010	4.87441e-010	1.96516e-010	2.13131e-010	1.04213e-010
17.5	6.26961e-010	4.46822e-010	1.80139e-010	1.95371e-010	9.55287e-011
17.5625	5.74715e-010	4.09587e-010	1.65128e-010	1.7909e-010	8.7568e-011
17.625	5.26823e-010	3.75455e-010	1.51367e-010	1.64166e-010	8.02707e-011
17.6875	4.82921e-010	3.44168e-010	1.38754e-010	1.50485e-010	7.35815e-011
17.75	4.42678e-010	3.15487e-010	1.27191e-010	1.37945e-010	6.74498e-011
17.8125	4.05789e-010	2.89197e-010	1.16592e-010	1.2645e-010	6.1829e-011
17.875	3.71973e-010	2.65097e-010	1.06876e-010	1.15912e-010	5.66766e-011
17.9375	3.40976e-010	2.43006e-010	9.79695e-011	1.06253e-010	5.19536e-011
18	3.12561e-010	2.22756e-010	8.98054e-011	9.73987e-011	4.76241e-011
18.0625	2.86515e-010	2.04193e-010	8.23216e-011	8.92822e-011	4.36555e-011
18.125	2.62639e-010	1.87177e-010	7.54615e-011	8.1842e-011	4.00175e-011
18.1875	2.40752e-010	1.71579e-010	6.91731e-011	7.50219e-011	3.66827e-011
18.25	2.2069e-010	1.57281e-010	6.34087e-011	6.87701e-011	3.36259e-011
18.3125	2.02299e-010	1.44174e-010	5.81247e-011	6.30393e-011	3.08237e-011
18.375	1.85441e-010	1.3216e-010	5.3281e-011	5.7786e-011	2.82551e-011
18.4375	1.69987e-010	1.21147e-010	4.88409e-011	5.29706e-011	2.59005e-011
18.5	1.55822e-010	1.11051e-010	4.47708e-011	4.85564e-011	2.37421e-011
18.5625	1.42837e-010	1.01797e-010	4.10399e-011	4.451e-011	2.17636e-011
18.625	1.30934e-010	9.33138e-011	3.762e-011	4.08009e-011	1.995e-011
18.6875	1.20023e-010	8.55377e-011	3.4485e-011	3.74008e-011	1.82875e-011
18.75	1.10021e-010	7.84096e-011	3.16112e-011	3.42841e-011	1.67635e-011
18.8125	1.00852e-010	7.18755e-011	2.8977e-011	3.14271e-011	1.53666e-011
18.875	9.24481e-011	6.58859e-011	2.65622e-011	2.88082e-011	1.4086e-011
18.9375	8.47441e-011	6.03954e-011	2.43487e-011	2.64075e-011	1.29122e-011
19	7.76821e-011	5.53625e-011	2.23197e-011	2.42069e-011	1.18362e-011
19.0625	7.12087e-011	5.0749e-011	2.04597e-011	2.21896e-011	1.08498e-011
19.125	6.52746e-011	4.65199e-011	1.87547e-011	2.03405e-011	9.94568e-012
19.1875	5.98351e-011	4.26433e-011	1.71918e-011	1.86455e-011	9.11688e-012
19.25	5.48488e-011	3.90897e-011	1.57592e-011	1.70917e-011	8.35714e-012
19.3125	5.02781e-011	3.58322e-011	1.44459e-011	1.56674e-011	7.66071e-012
19.375	4.60883e-011	3.28462e-011	1.32421e-011	1.43618e-011	7.02232e-012
19.4375	4.22476e-011	3.0109e-011	1.21386e-011	1.3165e-011	6.43713e-012
19.5	3.8727e-011	2.75999e-011	1.1127e-011	1.20679e-011	5.9007e-012
19.5625	3.54997e-011	2.52999e-011	1.01998e-011	1.10622e-011	5.40898e-012
19.625	3.25414e-011	2.31916e-011	9.3498e-012	1.01404e-011	4.95823e-012
19.6875	2.98296e-011	2.1259e-011	8.57065e-012	9.29534e-012	4.54504e-012
19.75	2.73438e-011	1.94874e-011	7.85643e-012	8.52073e-012	4.16629e-012
19.8125	2.50652e-011	1.78635e-011	7.20173e-012	7.81067e-012	3.8191e-012
19.875	2.29764e-011	1.63748e-011	6.60159e-012	7.15978e-012	3.50084e-012
19.9375	2.10617e-011	1.50103e-011	6.05145e-012	6.56313e-012	3.20911e-012
20	1.93066e-011	1.37594e-011	5.54717e-012	6.01621e-012	2.94168e-012
