Time	Combined adopter fraction[eu]	Adopter Fraction[eu,p1]	Adopter Fraction[eu,p2]	Adopter Fraction[sp,p1]	Adopter Fraction[sp,p2]
3.4375	0.0638461	0.0351906	0.0286555	0.0302654	0.0302654
3.5	0.0685545	0.0378757	0.0306788	0.0322916	0.0322916
3.5625	0.0737219	0.0408312	0.0328907	0.0345377	0.0345377
3.625	0.079404	0.044091	0.035313	0.0370336	0.0370336
3.6875	0.0856636	0.0476938	0.0379698	0.0398137	0.0398137
3.75	0.0925711	0.0516831	0.040888	0.0429178	0.0429178
3.8125	0.100206	0.0561083	0.0440975	0.0463919	0.0463919
3.875	0.108656	0.0610248	0.0476309	0.0502887	0.0502887
3.9375	0.118019	0.0664947	0.0515239	0.0546691	0.0546691
4	0.128402	0.0725868	0.0558151	0.059603	0.059603
4.0625	0.139378	0.0791049	0.060273	0.0645829	0.0645829
4.125	0.151558	0.0863688	0.065189	0.0702395	0.0702395
4.1875	0.165072	0.0944655	0.0706061	0.0766704	0.0766704
4.25	0.180055	0.103488	0.0765672	0.0839869	0.0839869
4.3125	0.196647	0.113533	0.0831142	0.092315	0.092315
4.375	0.214985	0.1247	0.0902853	0.101796	0.101796
4.4375	0.235198	0.137085	0.0981127	0.112588	0.112588
4.5	0.2574	0.15078	0.106619	0.124865	0.124865
4.5625	0.281679	0.165863	0.115816	0.138814	0.138814
4.625	0.308088	0.182392	0.125696	0.154639	0.154639
4.6875	0.336633	0.2004	0.136233	0.172546	0.172546
4.75	0.367261	0.219882	0.147379	0.192749	0.192749
4.8125	0.39985	0.240791	0.159059	0.215449	0.215449
4.875	0.434203	0.263029	0.171174	0.24083	0.24083
4.9375	0.47004	0.286442	0.183598	0.269038	0.269038
5	0.507011	0.310824	0.196187	0.300163	0.300163
5.0625	0.544695	0.335914	0.208781	0.334216	0.334216
5.125	0.582623	0.36141	0.221213	0.371107	0.371107
5.1875	0.620297	0.386981	0.233316	0.410623	0.410623
5.25	0.657218	0.412283	0.244935	0.452411	0.452411
5.3125	0.692911	0.43698	0.255931	0.495976	0.495976
5.375	0.726952	0.460761	0.266191	0.540688	0.540688
5.4375	0.758989	0.483358	0.275631	0.585804	0.585804
5.5	0.788741	0.504498	0.284242	0.630489	0.630489
5.5625	0.816006	0.523901	0.292105	0.673862	0.673862
5.625	0.840686	0.541378	0.299308	0.71511	0.71511
5.6875	0.86277	0.556826	0.305944	0.753554	0.753554
5.75	0.882328	0.570216	0.312112	0.788698	0.788698
5.8125	0.899488	0.581577	0.31791	0.820245	0.820245
5.875	0.91442	0.59098	0.32344	0.848093	0.848093
5.9375	0.927322	0.598521	0.328801	0.872313	0.872313
6	0.938401	0.604311	0.33409	0.893103	0.893103
6.0625	0.947869	0.608502	0.339367	0.91076	0.91076
6.125	0.955928	0.611235	0.344692	0.925623	0.925623
6.1875	0.962764	0.612631	0.350134	0.938046	0.938046
6.25	0.968548	0.612784	0.355764	0.948368	0.948368
6.3125	0.973432	0.611768	0.361664	0.956907	0.956907
6.375	0.97755	0.609632	0.367917	0.963947	0.963947
6.4375	0.981017	0.606401	0.374616	0.969738	0.969738
6.5	0.983936	0.602076	0.38186	0.974494	0.974494
6.5625	0.986394	0.596759	0.389635	0.978405	0.978405
6.625	0.988468	0.590587	0.397881	0.98163	0.98163
6.6875	0.99022	0.58368	0.40654	0.984298	0.984298
6.75	0.991702	0.576146	0.415556	0.986515	0.986515
6.8125	0.992957	0.568081	0.424876	0.988365	0.988365
6.875	0.994022	0.559571	0.434451	0.989916	0.989916
6.9375	0.994926	0.550693	0.444233	0.991223	0.991223
7	0.995695	0.54152	0.454175	0.992329	0.992329
7.0625	0.996349	0.532116	0.464233	0.993271	0.993271
7.125	0.996906	0.52254	0.474366	0.994076	0.994076
7.1875	0.99738	0.512848	0.484531	0.994767	0.994767
7.25	0.997783	0.503092	0.494691	0.995364	0.995364
7.3125	0.998127	0.493319	0.504807	0.995881	0.995881
7.375	0.998419	0.483576	0.514843	0.99633	0.99633
7.4375	0.998667	0.473906	0.524761	0.996722	0.996722
7.5	0.998878	0.46435	0.534528	0.997065	0.997065
7.5625	0.999057	0.454949	0.544109	0.997365	0.997365
7.625	0.999209	0.445741	0.553468	0.997628	0.997628
7.6875	0.999337	0.436767	0.56257	0.997858	0.997858
7.75	0.999446	0.428066	0.57138	0.998061	0.998061
7.8125	0.999537	0.419679	0.579858	0.998237	0.998237
7.875	0.999614	0.411648	0.587966	0.998392	0.998392
7.9375	0.999678	0.404021	0.595657	0.998526	0.998526
8	0.999733	0.39685	0.602883	0.998642	0.998642
8.0625	0.999778	0.390125	0.609653	0.998742	0.998742
8.125	0.999816	0.38382	0.615996	0.998829	0.998829
8.1875	0.999847	0.377908	0.621939	0.998903	0.998903
8.25	0.999873	0.372365	0.627508	0.998967	0.998967
8.3125	0.999895	0.367168	0.632727	0.999022	0.999022
8.375	0.999913	0.362295	0.637618	0.99907	0.99907
8.4375	0.999928	0.357727	0.642201	0.999111	0.999111
8.5	0.999941	0.353671	0.64627	0.999146	0.999146
8.5625	0.999951	0.350378	0.649573	0.999178	0.999178
8.625	0.999959	0.348071	0.651889	0.999205	0.999205
8.6875	0.999966	0.346935	0.653031	0.99923	0.99923
8.75	0.999972	0.347109	0.652863	0.999252	0.999252
8.8125	0.999977	0.34868	0.651296	0.999272	0.999272
8.875	0.999981	0.351682	0.648299	0.99929	0.99929
8.9375	0.999984	0.356101	0.643883	0.999307	0.999307
9	0.999986	0.361885	0.638102	0.999322	0.999322
9.0625	0.999988	0.368946	0.631042	0.999336	0.999336
9.125	0.99999	0.377174	0.622816	0.999349	0.999349
9.1875	0.999992	0.386441	0.613551	0.999362	0.999362
9.25	0.999993	0.396606	0.603387	0.999375	0.999375
9.3125	0.999994	0.407529	0.592465	0.999388	0.999388
9.375	0.999995	0.419069	0.580926	0.999401	0.999401
9.4375	0.999996	0.431087	0.568909	0.999414	0.999414
9.5	0.999996	0.443454	0.556542	0.999428	0.999428
9.5625	0.999997	0.456049	0.543948	0.999443	0.999443
9.625	0.999997	0.46876	0.531237	0.999458	0.999458
9.6875	0.999998	0.481484	0.518513	0.999474	0.999474
9.75	0.999998	0.494128	0.50587	0.99949	0.99949
9.8125	0.999998	0.506607	0.493391	0.999507	0.999507
9.875	0.999999	0.518844	0.481155	0.999524	0.999524
9.9375	0.999999	0.530767	0.469231	0.999541	0.999541
10	0.999999	0.542312	0.457687	0.999558	0.999558
10.0625	0.999999	0.553415	0.446585	0.999575	0.999575
10.125	0.999999	0.564015	0.435985	0.999591	0.999591
10.1875	0.999999	0.57405	0.425949	0.999606	0.999606
10.25	0.999999	0.583458	0.416541	0.99962	0.99962
10.3125	1	0.592279	0.407721	0.999632	0.999632
10.375	1	0.600548	0.399452	0.999644	0.999644
10.4375	1	0.6083	0.3917	0.999655	0.999655
10.5	1	0.615568	0.384432	0.999665	0.999665
10.5625	1	0.622381	0.377618	0.999674	0.999674
10.625	1	0.628769	0.371231	0.999682	0.999682
10.6875	1	0.634757	0.365243	0.99969	0.99969
10.75	1	0.640371	0.359628	0.999697	0.999697
10.8125	1	0.645635	0.354365	0.999704	0.999704
10.875	1	0.650569	0.349431	0.99971	0.99971
10.9375	1	0.655195	0.344805	0.999716	0.999716
11	1	0.659532	0.340468	0.999721	0.999721
11.0625	1	0.663597	0.336403	0.999725	0.999725
11.125	1	0.667147	0.332852	0.99973	0.99973
11.1875	1	0.669897	0.330103	0.999734	0.999734
11.25	1	0.671606	0.328394	0.999738	0.999738
11.3125	1	0.672086	0.327914	0.999743	0.999743
11.375	1	0.67121	0.32879	0.999746	0.999746
11.4375	1	0.66891	0.33109	0.99975	0.99975
11.5	1	0.665174	0.334826	0.999754	0.999754
11.5625	1	0.660038	0.339962	0.999757	0.999757
11.625	1	0.653579	0.346421	0.99976	0.99976
11.6875	1	0.645901	0.354099	0.999763	0.999763
11.75	1	0.63713	0.36287	0.999766	0.999766
11.8125	1	0.627402	0.372598	0.999769	0.999769
11.875	1	0.616861	0.383139	0.999772	0.999772
11.9375	1	0.605649	0.394351	0.999775	0.999775
12	1	0.593903	0.406097	0.999779	0.999779
12.0625	1	0.581754	0.418246	0.999782	0.999782
12.125	1	0.569323	0.430677	0.999786	0.999786
12.1875	1	0.556722	0.443278	0.99979	0.99979
12.25	1	0.544053	0.455947	0.999794	0.999794
12.3125	1	0.531405	0.468595	0.999799	0.999799
12.375	1	0.518859	0.481141	0.999804	0.999804
12.4375	1	0.506489	0.493511	0.999809	0.999809
12.5	1	0.494358	0.505642	0.999815	0.999815
12.5625	1	0.482523	0.517476	0.99982	0.99982
12.625	1	0.471036	0.528964	0.999826	0.999826
12.6875	1	0.459942	0.540058	0.999831	0.999831
12.75	1	0.449284	0.550716	0.999837	0.999837
12.8125	1	0.439101	0.560899	0.999842	0.999842
12.875	1	0.429433	0.570567	0.999847	0.999847
12.9375	1	0.420319	0.579681	0.999852	0.999852
13	1	0.411774	0.588226	0.999857	0.999857
13.0625	1	0.403763	0.596237	0.999861	0.999861
13.125	1	0.396253	0.603747	0.999865	0.999865
13.1875	1	0.389212	0.610788	0.999868	0.999868
13.25	1	0.382612	0.617388	0.999871	0.999871
13.3125	1	0.376424	0.623576	0.999875	0.999875
13.375	1	0.370622	0.629378	0.999877	0.999877
13.4375	1	0.365184	0.634816	0.99988	0.99988
13.5	1	0.360085	0.639915	0.999882	0.999882
13.5625	1	0.355305	0.644695	0.999885	0.999885
13.625	1	0.350823	0.649177	0.999887	0.999887
13.6875	1	0.346622	0.653378	0.999889	0.999889
13.75	1	0.342683	0.657317	0.999891	0.999891
13.8125	1	0.33899	0.66101	0.999892	0.999892
13.875	1	0.335728	0.664272	0.999894	0.999894
13.9375	1	0.333154	0.666846	0.999895	0.999895
14	1	0.331487	0.668513	0.999897	0.999897
14.0625	1	0.3309	0.6691	0.999898	0.999898
14.125	1	0.331514	0.668486	0.9999	0.9999
14.1875	1	0.333397	0.666603	0.999901	0.999901
14.25	1	0.336569	0.663431	0.999902	0.999902
14.3125	1	0.341007	0.658993	0.999904	0.999904
14.375	1	0.346655	0.653345	0.999905	0.999905
14.4375	1	0.353426	0.646574	0.999906	0.999906
14.5	1	0.361217	0.638783	0.999907	0.999907
14.5625	1	0.36991	0.63009	0.999908	0.999908
14.625	1	0.379381	0.620619	0.999909	0.999909
14.6875	1	0.389507	0.610493	0.99991	0.99991
14.75	1	0.400162	0.599838	0.999911	0.999911
14.8125	1	0.411231	0.588769	0.999913	0.999913
14.875	1	0.422602	0.577398	0.999914	0.999914
14.9375	1	0.434173	0.565827	0.999915	0.999915
15	1	0.445849	0.554151	0.999917	0.999917
15.0625	1	0.457547	0.542453	0.999918	0.999918
15.125	1	0.469188	0.530812	0.99992	0.99992
15.1875	1	0.480706	0.519294	0.999921	0.999921
15.25	1	0.492039	0.507961	0.999923	0.999923
15.3125	1	0.503132	0.496868	0.999925	0.999925
15.375	1	0.513938	0.486062	0.999927	0.999927
15.4375	1	0.524414	0.475586	0.999929	0.999929
15.5	1	0.534519	0.465481	0.999931	0.999931
15.5625	1	0.54422	0.45578	0.999933	0.999933
15.625	1	0.553482	0.446518	0.999934	0.999934
15.6875	1	0.562275	0.437726	0.999936	0.999936
15.75	1	0.570565	0.429435	0.999938	0.999938
15.8125	1	0.578338	0.421662	0.999939	0.999939
15.875	1	0.585624	0.414376	0.999941	0.999941
15.9375	1	0.592456	0.407544	0.999942	0.999942
16	1	0.59886	0.40114	0.999943	0.999943
16.0625	1	0.604864	0.395136	0.999945	0.999945
16.125	1	0.610493	0.389507	0.999946	0.999946
16.1875	1	0.61577	0.38423	0.999947	0.999947
16.25	1	0.620717	0.379283	0.999948	0.999948
16.3125	1	0.625355	0.374645	0.999949	0.999949
16.375	1	0.629703	0.370297	0.999949	0.999949
16.4375	1	0.63378	0.36622	0.99995	0.99995
16.5	1	0.637601	0.362399	0.999951	0.999951
16.5625	1	0.641184	0.358816	0.999952	0.999952
16.625	1	0.644543	0.355457	0.999952	0.999952
16.6875	1	0.647692	0.352308	0.999953	0.999953
16.75	1	0.650587	0.349413	0.999953	0.999953
16.8125	1	0.653091	0.346909	0.999954	0.999954
16.875	1	0.655082	0.344918	0.999954	0.999954
16.9375	1	0.656458	0.343542	0.999955	0.999955
17	1	0.657134	0.342866	0.999955	0.999955
17.0625	1	0.657051	0.342949	0.999956	0.999956
17.125	1	0.656168	0.343832	0.999956	0.999956
17.1875	1	0.654467	0.345533	0.999957	0.999957
17.25	1	0.651948	0.348052	0.999957	0.999957
17.3125	1	0.648629	0.351371	0.999958	0.999958
17.375	1	0.64454	0.35546	0.999958	0.999958
17.4375	1	0.639727	0.360273	0.999958	0.999958
17.5	1	0.634242	0.365758	0.999959	0.999959
17.5625	1	0.628146	0.371854	0.999959	0.999959
17.625	1	0.621503	0.378497	0.999959	0.999959
17.6875	1	0.614381	0.385619	0.99996	0.99996
17.75	1	0.606847	0.393153	0.99996	0.99996
17.8125	1	0.598968	0.401032	0.99996	0.99996
17.875	1	0.590812	0.409188	0.999961	0.999961
17.9375	1	0.58244	0.41756	0.999961	0.999961
18	1	0.573913	0.426087	0.999961	0.999961
18.0625	1	0.565286	0.434714	0.999962	0.999962
18.125	1	0.556614	0.443386	0.999962	0.999962
18.1875	1	0.547943	0.452057	0.999962	0.999962
18.25	1	0.539319	0.460681	0.999963	0.999963
18.3125	1	0.530782	0.469218	0.999963	0.999963
18.375	1	0.52237	0.47763	0.999964	0.999964
18.4375	1	0.514118	0.485882	0.999964	0.999964
18.5	1	0.506055	0.493945	0.999965	0.999965
18.5625	1	0.498211	0.501789	0.999965	0.999965
18.625	1	0.490612	0.509388	0.999966	0.999966
18.6875	1	0.483281	0.516719	0.999966	0.999966
18.75	1	0.47624	0.52376	0.999967	0.999967
18.8125	1	0.469512	0.530488	0.999967	0.999967
18.875	1	0.463114	0.536886	0.999968	0.999968
18.9375	1	0.457068	0.542932	0.999968	0.999968
19	1	0.451392	0.548608	0.999969	0.999969
19.0625	1	0.446071	0.553929	0.999969	0.999969
19.125	1	0.441082	0.558918	0.999969	0.999969
19.1875	1	0.436405	0.563595	0.99997	0.99997
19.25	1	0.43202	0.56798	0.99997	0.99997
19.3125	1	0.42791	0.57209	0.99997	0.99997
19.375	1	0.424056	0.575944	0.999971	0.999971
19.4375	1	0.420443	0.579557	0.999971	0.999971
19.5	1	0.417057	0.582943	0.999971	0.999971
19.5625	1	0.413881	0.586119	0.999971	0.999971
19.625	1	0.410904	0.589096	0.999972	0.999972
19.6875	1	0.408114	0.591886	0.999972	0.999972
19.75	1	0.405497	0.594503	0.999972	0.999972
19.8125	1	0.403044	0.596956	0.999972	0.999972
19.875	1	0.400745	0.599255	0.999972	0.999972
19.9375	1	0.398589	0.601411	0.999973	0.999973
20	1	0.396568	0.603432	0.999973	0.999973
20.0625	1	0.394673	0.605327	0.999973	0.999973
20.125	1	0.392897	0.607103	0.999973	0.999973
20.1875	1	0.391232	0.608769	0.999973	0.999973
20.25	1	0.38967	0.61033	0.999973	0.999973
20.3125	1	0.388232	0.611768	0.999974	0.999974
20.375	1	0.386987	0.613013	0.999974	0.999974
20.4375	1	0.385999	0.614001	0.999974	0.999974
20.5	1	0.385324	0.614676	0.999974	0.999974
20.5625	1	0.385008	0.614992	0.999974	0.999974
20.625	1	0.385088	0.614911	0.999974	0.999974
20.6875	1	0.385593	0.614407	0.999974	0.999974
20.75	1	0.386542	0.613458	0.999975	0.999975
20.8125	1	0.387945	0.612055	0.999975	0.999975
20.875	1	0.389804	0.610196	0.999975	0.999975
20.9375	1	0.392116	0.607884	0.999975	0.999975
21	1	0.394867	0.605133	0.999975	0.999975
21.0625	1	0.398041	0.601959	0.999975	0.999975
21.125	1	0.401614	0.598386	0.999976	0.999976
21.1875	1	0.40556	0.59444	0.999976	0.999976
21.25	1	0.409847	0.590153	0.999976	0.999976
21.3125	1	0.414443	0.585557	0.999976	0.999976
21.375	1	0.419313	0.580687	0.999976	0.999976
21.4375	1	0.424421	0.575579	0.999976	0.999976
21.5	1	0.42973	0.57027	0.999976	0.999976
21.5625	1	0.435204	0.564796	0.999977	0.999977
21.625	1	0.440807	0.559193	0.999977	0.999977
21.6875	1	0.446502	0.553498	0.999977	0.999977
21.75	1	0.452256	0.547744	0.999977	0.999977
21.8125	1	0.458036	0.541964	0.999977	0.999977
21.875	1	0.463809	0.536191	0.999977	0.999977
21.9375	1	0.469544	0.530456	0.999978	0.999978
22	1	0.475213	0.524787	0.999978	0.999978
22.0625	1	0.480788	0.519212	0.999978	0.999978
22.125	1	0.486242	0.513758	0.999978	0.999978
22.1875	1	0.491549	0.508451	0.999978	0.999978
22.25	1	0.496687	0.503313	0.999979	0.999979
22.3125	1	0.501631	0.498369	0.999979	0.999979
22.375	1	0.506359	0.493641	0.999979	0.999979
22.4375	1	0.510849	0.489151	0.999979	0.999979
22.5	1	0.515079	0.484921	0.999979	0.999979
22.5625	1	0.519046	0.480954	0.999979	0.999979
22.625	1	0.522764	0.477236	0.999979	0.999979
22.6875	1	0.52625	0.47375	0.99998	0.99998
22.75	1	0.529518	0.470482	0.99998	0.99998
22.8125	1	0.532582	0.467418	0.99998	0.99998
22.875	1	0.535455	0.464545	0.99998	0.99998
22.9375	1	0.538148	0.461852	0.99998	0.99998
23	1	0.540672	0.459328	0.99998	0.99998
23.0625	1	0.543039	0.456961	0.99998	0.99998
23.125	1	0.545258	0.454742	0.99998	0.99998
23.1875	1	0.547338	0.452662	0.99998	0.99998
23.25	1	0.549288	0.450712	0.99998	0.99998
23.3125	1	0.551117	0.448883	0.99998	0.99998
23.375	1	0.552831	0.447169	0.99998	0.99998
23.4375	1	0.554438	0.445562	0.999981	0.999981
23.5	1	0.555944	0.444056	0.999981	0.999981
23.5625	1	0.557356	0.442644	0.999981	0.999981
23.625	1	0.55868	0.44132	0.999981	0.999981
23.6875	1	0.559922	0.440078	0.999981	0.999981
23.75	1	0.561085	0.438915	0.999981	0.999981
23.8125	1	0.562176	0.437824	0.999981	0.999981
23.875	1	0.563199	0.436801	0.999981	0.999981
23.9375	1	0.564158	0.435842	0.999981	0.999981
24	1	0.565057	0.434943	0.999981	0.999981
24.0625	1	0.5659	0.4341	0.999981	0.999981
24.125	1	0.56669	0.43331	0.999981	0.999981
24.1875	1	0.567431	0.432569	0.999981	0.999981
24.25	1	0.568125	0.431875	0.999981	0.999981
24.3125	1	0.568776	0.431224	0.999981	0.999981
24.375	1	0.569386	0.430614	0.999981	0.999981
24.4375	1	0.569958	0.430042	0.999981	0.999981
24.5	1	0.570495	0.429505	0.999981	0.999981
24.5625	1	0.570998	0.429002	0.999981	0.999981
24.625	1	0.571469	0.428531	0.999981	0.999981
24.6875	1	0.571911	0.428089	0.999981	0.999981
24.75	1	0.572326	0.427674	0.999981	0.999981
24.8125	1	0.572711	0.427289	0.999981	0.999981
24.875	1	0.573044	0.426956	0.999981	0.999981
24.9375	1	0.573305	0.426695	0.999981	0.999981
25	1	0.573477	0.426523	0.999981	0.999981
25.0625	1	0.573543	0.426457	0.999981	0.999981
25.125	1	0.57349	0.42651	0.999981	0.999981
25.1875	1	0.573308	0.426692	0.999981	0.999981
25.25	1	0.572986	0.427014	0.999982	0.999982
25.3125	1	0.572518	0.427482	0.999982	0.999982
25.375	1	0.571899	0.428101	0.999982	0.999982
25.4375	1	0.571127	0.428873	0.999982	0.999982
25.5	1	0.570199	0.429801	0.999982	0.999982
25.5625	1	0.569117	0.430883	0.999982	0.999982
25.625	1	0.567883	0.432117	0.999982	0.999982
25.6875	1	0.566502	0.433498	0.999982	0.999982
25.75	1	0.56498	0.43502	0.999982	0.999982
25.8125	1	0.563323	0.436677	0.999982	0.999982
25.875	1	0.56154	0.43846	0.999982	0.999982
25.9375	1	0.559641	0.44036	0.999982	0.999982
26	1	0.557636	0.442364	0.999982	0.999982
26.0625	1	0.555537	0.444463	0.999982	0.999982
26.125	1	0.553356	0.446644	0.999982	0.999982
26.1875	1	0.551107	0.448893	0.999982	0.999982
26.25	1	0.548803	0.451197	0.999982	0.999982
26.3125	1	0.546459	0.453541	0.999982	0.999982
26.375	1	0.544088	0.455912	0.999982	0.999982
26.4375	1	0.541705	0.458295	0.999983	0.999983
26.5	1	0.539325	0.460675	0.999983	0.999983
26.5625	1	0.536964	0.463036	0.999983	0.999983
26.625	1	0.534636	0.465364	0.999983	0.999983
26.6875	1	0.532356	0.467644	0.999983	0.999983
26.75	1	0.53014	0.46986	0.999983	0.999983
26.8125	1	0.528001	0.471999	0.999983	0.999983
26.875	1	0.525956	0.474044	0.999983	0.999983
26.9375	1	0.524019	0.475981	0.999983	0.999983
27	1	0.522202	0.477798	0.999983	0.999983
27.0625	1	0.5205	0.4795	0.999983	0.999983
27.125	1	0.518903	0.481097	0.999983	0.999983
27.1875	1	0.517407	0.482593	0.999983	0.999983
27.25	1	0.516004	0.483996	0.999983	0.999983
27.3125	1	0.514688	0.485312	0.999983	0.999983
27.375	1	0.513455	0.486545	0.999983	0.999983
27.4375	1	0.512299	0.487701	0.999983	0.999983
27.5	1	0.511215	0.488785	0.999983	0.999983
27.5625	1	0.510199	0.489801	0.999983	0.999983
27.625	1	0.509247	0.490753	0.999983	0.999983
27.6875	1	0.508354	0.491646	0.999983	0.999983
27.75	1	0.507517	0.492483	0.999983	0.999983
27.8125	1	0.506732	0.493268	0.999983	0.999983
27.875	1	0.505996	0.494004	0.999983	0.999983
27.9375	1	0.505306	0.494694	0.999983	0.999983
28	1	0.504659	0.495341	0.999983	0.999983
28.0625	1	0.504053	0.495947	0.999983	0.999983
28.125	1	0.503485	0.496515	0.999983	0.999983
28.1875	1	0.502952	0.497048	0.999983	0.999983
28.25	1	0.502452	0.497548	0.999983	0.999983
28.3125	1	0.501984	0.498016	0.999983	0.999983
28.375	1	0.501545	0.498455	0.999983	0.999983
28.4375	1	0.501133	0.498867	0.999983	0.999983
28.5	1	0.500747	0.499253	0.999983	0.999983
28.5625	1	0.500385	0.499615	0.999983	0.999983
28.625	1	0.500046	0.499954	0.999983	0.999983
28.6875	1	0.499728	0.500272	0.999983	0.999983
28.75	1	0.49943	0.50057	0.999983	0.999983
28.8125	1	0.499151	0.500849	0.999983	0.999983
28.875	1	0.498889	0.501111	0.999983	0.999983
28.9375	1	0.498643	0.501357	0.999983	0.999983
29	1	0.498413	0.501587	0.999983	0.999983
29.0625	1	0.498197	0.501803	0.999983	0.999983
29.125	1	0.497994	0.502006	0.999983	0.999983
29.1875	1	0.497805	0.502195	0.999983	0.999983
29.25	1	0.497627	0.502373	0.999983	0.999983
29.3125	1	0.49746	0.50254	0.999983	0.999983
29.375	1	0.497304	0.502696	0.999983	0.999983
29.4375	1	0.497157	0.502843	0.999983	0.999983
29.5	1	0.49702	0.50298	0.999983	0.999983
29.5625	1	0.496891	0.503109	0.999983	0.999983
29.625	1	0.49677	0.50323	0.999983	0.999983
29.6875	1	0.496657	0.503343	0.999983	0.999983
29.75	1	0.496551	0.503449	0.999983	0.999983
29.8125	1	0.496451	0.503549	0.999983	0.999983
29.875	1	0.496358	0.503642	0.999983	0.999983
29.9375	1	0.496271	0.50373	0.999983	0.999983
30	1	0.496188	0.503811	0.999983	0.999983
