Time	Combined adopter fraction[eu]	Adopter Fraction[eu,p1]	Adopter Fraction[eu,p2]	Adopter Fraction[sp,p1]	Adopter Fraction[sp,p2]
3.4375	0.0409396	0.0224066	0.018533	0.0246625	0.0246625
3.5	0.0434636	0.0238484	0.0196153	0.0259238	0.0259238
3.5625	0.0462063	0.0254192	0.0207871	0.0272984	0.0272984
3.625	0.049192	0.0271341	0.0220579	0.0287999	0.0287999
3.6875	0.0524487	0.0290101	0.0234386	0.0304441	0.0304441
3.75	0.0560077	0.0310663	0.0249414	0.0322488	0.0322488
3.8125	0.0599048	0.0333249	0.0265798	0.0342346	0.0342346
3.875	0.0641799	0.0358107	0.0283692	0.036425	0.036425
3.9375	0.0688789	0.0385522	0.0303266	0.0388472	0.0388472
4	0.0740529	0.0415817	0.0324713	0.0415324	0.0415324
4.0625	0.0791815	0.0446465	0.034535	0.0439172	0.0439172
4.125	0.0848452	0.0480405	0.0368047	0.0465999	0.0465999
4.1875	0.0911102	0.0518064	0.0393037	0.049621	0.049621
4.25	0.0980506	0.0559927	0.0420579	0.0530277	0.0530277
4.3125	0.10575	0.0606541	0.0450957	0.0568745	0.0568745
4.375	0.1143	0.0658524	0.048448	0.0612241	0.0612241
4.4375	0.123805	0.0716566	0.0521482	0.0661493	0.0661493
4.5	0.134376	0.0781438	0.0562318	0.0717335	0.0717335
4.5625	0.146135	0.0853991	0.0607359	0.0780729	0.0780729
4.625	0.159214	0.0935154	0.0656986	0.0852773	0.0852773
4.6875	0.17375	0.102593	0.0711574	0.093472	0.093472
4.75	0.189886	0.112737	0.0771483	0.102799	0.102799
4.8125	0.207762	0.124059	0.0837033	0.113417	0.113417
4.875	0.227517	0.136669	0.0908483	0.125505	0.125505
4.9375	0.249273	0.150673	0.0985996	0.139258	0.139258
5	0.273131	0.16617	0.106961	0.154887	0.154887
5.0625	0.299162	0.183241	0.115922	0.172617	0.172617
5.125	0.327391	0.201941	0.12545	0.19268	0.19268
5.1875	0.357787	0.222295	0.135492	0.215304	0.215304
5.25	0.390252	0.244281	0.145971	0.240707	0.240707
5.3125	0.424613	0.267828	0.156785	0.269072	0.269072
5.375	0.460615	0.292803	0.167812	0.300531	0.300531
5.4375	0.497922	0.319014	0.178908	0.335135	0.335135
5.5	0.536124	0.346207	0.189917	0.372829	0.372829
5.5625	0.57475	0.374073	0.200676	0.413423	0.413423
5.625	0.613288	0.40226	0.211028	0.456566	0.456566
5.6875	0.651215	0.430391	0.220824	0.501735	0.501735
5.75	0.688019	0.458084	0.229936	0.548241	0.548241
5.8125	0.723232	0.484972	0.23826	0.595252	0.595252
5.875	0.756453	0.510729	0.245724	0.641844	0.641844
5.9375	0.787336	0.534976	0.252361	0.687016	0.687016
6	0.815636	0.557384	0.258252	0.72982	0.72982
6.0625	0.841215	0.577727	0.263488	0.769469	0.769469
6.125	0.864044	0.595877	0.268167	0.805395	0.805395
6.1875	0.884184	0.61179	0.272395	0.837279	0.837279
6.25	0.901767	0.62549	0.276277	0.865042	0.865042
6.3125	0.916974	0.637051	0.279923	0.888808	0.888808
6.375	0.930021	0.646578	0.283442	0.908852	0.908852
6.4375	0.941135	0.654189	0.286947	0.925542	0.925542
6.5	0.950547	0.659999	0.290549	0.939292	0.939292
6.5625	0.958478	0.664112	0.294366	0.950522	0.950522
6.625	0.965133	0.666613	0.29852	0.959628	0.959628
6.6875	0.970699	0.667564	0.303135	0.966972	0.966972
6.75	0.975343	0.66701	0.308333	0.97287	0.97287
6.8125	0.979213	0.664984	0.314229	0.977592	0.977592
6.875	0.982442	0.661667	0.320774	0.981377	0.981377
6.9375	0.985141	0.657215	0.327926	0.984419	0.984419
7	0.987402	0.651763	0.335639	0.98687	0.98687
7.0625	0.9893	0.645429	0.343871	0.988852	0.988852
7.125	0.990898	0.638315	0.352583	0.990463	0.990463
7.1875	0.992246	0.630513	0.361733	0.991778	0.991778
7.25	0.993385	0.622103	0.371283	0.992857	0.992857
7.3125	0.994351	0.613158	0.381193	0.993748	0.993748
7.375	0.995171	0.603745	0.391426	0.994489	0.994489
7.4375	0.995869	0.593924	0.401944	0.995108	0.995108
7.5	0.996464	0.583753	0.412711	0.99563	0.99563
7.5625	0.996972	0.573284	0.423688	0.996072	0.996072
7.625	0.997406	0.562566	0.43484	0.996451	0.996451
7.6875	0.997778	0.551646	0.446131	0.996777	0.996777
7.75	0.998096	0.54057	0.457525	0.99706	0.99706
7.8125	0.998369	0.529381	0.468988	0.997309	0.997309
7.875	0.998603	0.518119	0.480484	0.997528	0.997528
7.9375	0.998803	0.506824	0.491979	0.997722	0.997722
8	0.998975	0.495536	0.50344	0.997896	0.997896
8.0625	0.999123	0.48429	0.514833	0.998053	0.998053
8.125	0.999249	0.473123	0.526126	0.998194	0.998194
8.1875	0.999357	0.462071	0.537286	0.998322	0.998322
8.25	0.999449	0.451167	0.548282	0.998439	0.998439
8.3125	0.999528	0.440448	0.55908	0.998545	0.998545
8.375	0.999595	0.429945	0.56965	0.998641	0.998641
8.4375	0.999652	0.419695	0.579957	0.998729	0.998729
8.5	0.999701	0.409731	0.589969	0.998809	0.998809
8.5625	0.999742	0.400092	0.59965	0.998881	0.998881
8.625	0.999777	0.390815	0.608962	0.998945	0.998945
8.6875	0.999806	0.381943	0.617863	0.999003	0.999003
8.75	0.999831	0.373495	0.626336	0.999053	0.999053
8.8125	0.999851	0.365451	0.6344	0.999098	0.999098
8.875	0.999869	0.357792	0.642077	0.999138	0.999138
8.9375	0.999883	0.350497	0.649386	0.999173	0.999173
9	0.999896	0.34355	0.656346	0.999204	0.999204
9.0625	0.999906	0.336933	0.662973	0.999231	0.999231
9.125	0.999915	0.330631	0.669284	0.999256	0.999256
9.1875	0.999922	0.324658	0.675264	0.999277	0.999277
9.25	0.999928	0.319422	0.680507	0.999297	0.999297
9.3125	0.999934	0.315286	0.684647	0.999316	0.999316
9.375	0.999938	0.312552	0.687386	0.999333	0.999333
9.4375	0.999942	0.311441	0.688501	0.999349	0.999349
9.5	0.999945	0.312091	0.687854	0.999364	0.999364
9.5625	0.999948	0.314561	0.685387	0.999378	0.999378
9.625	0.999951	0.318842	0.681109	0.99939	0.99939
9.6875	0.999954	0.324866	0.675088	0.999403	0.999403
9.75	0.999956	0.332523	0.667433	0.999414	0.999414
9.8125	0.999958	0.341671	0.658287	0.999425	0.999425
9.875	0.99996	0.352148	0.647812	0.999436	0.999436
9.9375	0.999962	0.363782	0.636179	0.999448	0.999448
10	0.999963	0.376397	0.623566	0.999459	0.999459
10.0625	0.999965	0.389821	0.610144	0.999471	0.999471
10.125	0.999967	0.403887	0.59608	0.999484	0.999484
10.1875	0.999969	0.41844	0.581529	0.999498	0.999498
10.25	0.99997	0.433336	0.566634	0.999513	0.999513
10.3125	0.999972	0.448446	0.551526	0.999529	0.999529
10.375	0.999973	0.463652	0.536321	0.999545	0.999545
10.4375	0.999975	0.478849	0.521126	0.999563	0.999563
10.5	0.999976	0.493944	0.506032	0.99958	0.99958
10.5625	0.999978	0.508857	0.491121	0.999599	0.999599
10.625	0.999979	0.523515	0.476464	0.999617	0.999617
10.6875	0.99998	0.537855	0.462125	0.999635	0.999635
10.75	0.999981	0.551822	0.448159	0.999653	0.999653
10.8125	0.999982	0.565367	0.434615	0.999671	0.999671
10.875	0.999983	0.578445	0.421539	0.999688	0.999688
10.9375	0.999984	0.591013	0.408971	0.999703	0.999703
11	0.999985	0.603033	0.396952	0.999718	0.999718
11.0625	0.999986	0.614464	0.385521	0.999731	0.999731
11.125	0.999986	0.625334	0.374652	0.999744	0.999744
11.1875	0.999987	0.635672	0.364315	0.999755	0.999755
11.25	0.999987	0.645502	0.354485	0.999765	0.999765
11.3125	0.999988	0.654852	0.345136	0.999774	0.999774
11.375	0.999988	0.663744	0.336245	0.999782	0.999782
11.4375	0.999989	0.6722	0.327788	0.99979	0.99979
11.5	0.999989	0.680244	0.319745	0.999796	0.999796
11.5625	0.999989	0.687894	0.312095	0.999803	0.999803
11.625	0.99999	0.695171	0.304818	0.999808	0.999808
11.6875	0.99999	0.702093	0.297897	0.999813	0.999813
11.75	0.99999	0.708566	0.291424	0.999818	0.999818
11.8125	0.99999	0.71433	0.28566	0.999822	0.999822
11.875	0.99999	0.719155	0.280835	0.999826	0.999826
11.9375	0.999991	0.722852	0.277138	0.99983	0.99983
12	0.999991	0.72528	0.274711	0.999833	0.999833
12.0625	0.999991	0.726341	0.273649	0.999837	0.999837
12.125	0.999991	0.725986	0.274005	0.999839	0.999839
12.1875	0.999991	0.724203	0.275788	0.999842	0.999842
12.25	0.999991	0.721017	0.278974	0.999844	0.999844
12.3125	0.999992	0.716479	0.283513	0.999846	0.999846
12.375	0.999992	0.710663	0.289328	0.999848	0.999848
12.4375	0.999992	0.703661	0.296331	0.99985	0.99985
12.5	0.999992	0.695574	0.304418	0.999851	0.999851
12.5625	0.999992	0.686513	0.313479	0.999852	0.999852
12.625	0.999992	0.67659	0.323403	0.999854	0.999854
12.6875	0.999993	0.665918	0.334074	0.999855	0.999855
12.75	0.999993	0.65461	0.345383	0.999856	0.999856
12.8125	0.999993	0.642771	0.357222	0.999857	0.999857
12.875	0.999993	0.630505	0.369488	0.999859	0.999859
12.9375	0.999993	0.617906	0.382087	0.99986	0.99986
13	0.999994	0.605064	0.39493	0.999862	0.999862
13.0625	0.999994	0.592059	0.407935	0.999864	0.999864
13.125	0.999994	0.578965	0.421029	0.999866	0.999866
13.1875	0.999994	0.56585	0.434144	0.999868	0.999868
13.25	0.999994	0.552774	0.44722	0.999871	0.999871
13.3125	0.999995	0.539791	0.460203	0.999874	0.999874
13.375	0.999995	0.526949	0.473046	0.999876	0.999876
13.4375	0.999995	0.514289	0.485705	0.99988	0.99988
13.5	0.999995	0.501851	0.498144	0.999883	0.999883
13.5625	0.999995	0.489666	0.51033	0.999886	0.999886
13.625	0.999995	0.477763	0.522232	0.999889	0.999889
13.6875	0.999996	0.466169	0.533826	0.999893	0.999893
13.75	0.999996	0.454907	0.545089	0.999896	0.999896
13.8125	0.999996	0.443996	0.556	0.999899	0.999899
13.875	0.999996	0.433456	0.56654	0.999902	0.999902
13.9375	0.999996	0.423303	0.576693	0.999906	0.999906
14	0.999996	0.413555	0.586441	0.999909	0.999909
14.0625	0.999996	0.404227	0.59577	0.999911	0.999911
14.125	0.999996	0.395335	0.604662	0.999914	0.999914
14.1875	0.999997	0.38686	0.613136	0.999916	0.999916
14.25	0.999997	0.378783	0.621214	0.999919	0.999919
14.3125	0.999997	0.371085	0.628912	0.999921	0.999921
14.375	0.999997	0.363747	0.63625	0.999923	0.999923
14.4375	0.999997	0.356753	0.643244	0.999924	0.999924
14.5	0.999997	0.350087	0.64991	0.999926	0.999926
14.5625	0.999997	0.343732	0.656265	0.999928	0.999928
14.625	0.999997	0.337676	0.662322	0.999929	0.999929
14.6875	0.999997	0.331902	0.668095	0.999931	0.999931
14.75	0.999997	0.326398	0.673599	0.999932	0.999932
14.8125	0.999997	0.321152	0.678845	0.999933	0.999933
14.875	0.999997	0.316158	0.683839	0.999934	0.999934
14.9375	0.999997	0.31161	0.688388	0.999935	0.999935
15	0.999997	0.307681	0.692316	0.999936	0.999936
15.0625	0.999997	0.304521	0.695476	0.999937	0.999937
15.125	0.999997	0.302251	0.697746	0.999938	0.999938
15.1875	0.999997	0.300962	0.699035	0.999939	0.999939
15.25	0.999997	0.300715	0.699282	0.99994	0.99994
15.3125	0.999997	0.301542	0.698455	0.999941	0.999941
15.375	0.999997	0.30345	0.696547	0.999941	0.999941
15.4375	0.999998	0.306424	0.693573	0.999942	0.999942
15.5	0.999998	0.310428	0.689569	0.999943	0.999943
15.5625	0.999998	0.315414	0.684584	0.999943	0.999943
15.625	0.999998	0.321318	0.678679	0.999944	0.999944
15.6875	0.999998	0.328071	0.671927	0.999944	0.999944
15.75	0.999998	0.335595	0.664402	0.999945	0.999945
15.8125	0.999998	0.343811	0.656187	0.999945	0.999945
15.875	0.999998	0.352636	0.647362	0.999945	0.999945
15.9375	0.999998	0.361989	0.638009	0.999946	0.999946
16	0.999998	0.371791	0.628207	0.999946	0.999946
16.0625	0.999998	0.381964	0.618034	0.999947	0.999947
16.125	0.999998	0.392435	0.607563	0.999947	0.999947
16.1875	0.999998	0.403136	0.596862	0.999948	0.999948
16.25	0.999998	0.414001	0.585997	0.999949	0.999949
16.3125	0.999998	0.424971	0.575028	0.999949	0.999949
16.375	0.999998	0.43599	0.564008	0.99995	0.99995
16.4375	0.999998	0.447009	0.552989	0.999951	0.999951
16.5	0.999998	0.457982	0.542016	0.999952	0.999952
16.5625	0.999998	0.468867	0.531132	0.999952	0.999952
16.625	0.999998	0.479626	0.520372	0.999953	0.999953
16.6875	0.999998	0.490226	0.509772	0.999954	0.999954
16.75	0.999998	0.500637	0.499361	0.999955	0.999955
16.8125	0.999999	0.510832	0.489167	0.999956	0.999956
16.875	0.999999	0.520785	0.479213	0.999957	0.999957
16.9375	0.999999	0.530475	0.469523	0.999958	0.999958
17	0.999999	0.539883	0.460116	0.999959	0.999959
17.0625	0.999999	0.548988	0.45101	0.99996	0.99996
17.125	0.999999	0.557776	0.442223	0.999961	0.999961
17.1875	0.999999	0.566228	0.433771	0.999962	0.999962
17.25	0.999999	0.57433	0.425669	0.999963	0.999963
17.3125	0.999999	0.582067	0.417932	0.999964	0.999964
17.375	0.999999	0.589451	0.410547	0.999964	0.999964
17.4375	0.999999	0.596499	0.403499	0.999965	0.999965
17.5	0.999999	0.603227	0.396772	0.999966	0.999966
17.5625	0.999999	0.609648	0.390351	0.999966	0.999966
17.625	0.999999	0.615776	0.384222	0.999967	0.999967
17.6875	0.999999	0.621627	0.378372	0.999968	0.999968
17.75	0.999999	0.62721	0.372788	0.999968	0.999968
17.8125	0.999999	0.632541	0.367458	0.999969	0.999969
17.875	0.999999	0.637628	0.36237	0.999969	0.999969
17.9375	0.999999	0.642485	0.357514	0.99997	0.99997
18	0.999999	0.647121	0.352878	0.99997	0.99997
18.0625	0.999999	0.651546	0.348453	0.99997	0.99997
18.125	0.999999	0.655771	0.344228	0.999971	0.999971
18.1875	0.999999	0.659804	0.340195	0.999971	0.999971
18.25	0.999999	0.663584	0.336415	0.999971	0.999971
18.3125	0.999999	0.667043	0.332956	0.999972	0.999972
18.375	0.999999	0.670115	0.329884	0.999972	0.999972
18.4375	0.999999	0.672747	0.327252	0.999972	0.999972
18.5	0.999999	0.674891	0.325108	0.999973	0.999973
18.5625	0.999999	0.676508	0.323491	0.999973	0.999973
18.625	0.999999	0.677569	0.32243	0.999973	0.999973
18.6875	0.999999	0.678054	0.321945	0.999973	0.999973
18.75	0.999999	0.677952	0.322047	0.999974	0.999974
18.8125	0.999999	0.677258	0.322741	0.999974	0.999974
18.875	0.999999	0.675976	0.324023	0.999974	0.999974
18.9375	0.999999	0.674116	0.325883	0.999974	0.999974
19	0.999999	0.671695	0.328304	0.999974	0.999974
19.0625	0.999999	0.668734	0.331265	0.999975	0.999975
19.125	0.999999	0.665257	0.334742	0.999975	0.999975
19.1875	0.999999	0.661294	0.338705	0.999975	0.999975
19.25	0.999999	0.656876	0.343123	0.999975	0.999975
19.3125	0.999999	0.652036	0.347963	0.999975	0.999975
19.375	0.999999	0.646809	0.35319	0.999975	0.999975
19.4375	0.999999	0.641231	0.358769	0.999975	0.999975
19.5	0.999999	0.635336	0.364663	0.999976	0.999976
19.5625	0.999999	0.629161	0.370839	0.999976	0.999976
19.625	0.999999	0.62274	0.377259	0.999976	0.999976
19.6875	0.999999	0.616108	0.383891	0.999976	0.999976
19.75	0.999999	0.609298	0.390702	0.999976	0.999976
19.8125	0.999999	0.602341	0.397658	0.999976	0.999976
19.875	0.999999	0.595268	0.404731	0.999976	0.999976
19.9375	0.999999	0.588108	0.411891	0.999976	0.999976
20	0.999999	0.580889	0.41911	0.999976	0.999976
20.0625	0.999999	0.573635	0.426364	0.999977	0.999977
20.125	0.999999	0.566372	0.433628	0.999977	0.999977
20.1875	0.999999	0.559121	0.440879	0.999977	0.999977
20.25	0.999999	0.551903	0.448096	0.999977	0.999977
20.3125	0.999999	0.544739	0.45526	0.999977	0.999977
20.375	0.999999	0.537646	0.462354	0.999977	0.999977
20.4375	0.999999	0.53064	0.469359	0.999978	0.999978
20.5	0.999999	0.523738	0.476261	0.999978	0.999978
20.5625	0.999999	0.516954	0.483045	0.999978	0.999978
20.625	0.999999	0.510301	0.489699	0.999978	0.999978
20.6875	0.999999	0.503791	0.496208	0.999978	0.999978
20.75	0.999999	0.497436	0.502563	0.999979	0.999979
20.8125	0.999999	0.491247	0.508753	0.999979	0.999979
20.875	0.999999	0.485233	0.514767	0.999979	0.999979
20.9375	0.999999	0.479405	0.520595	0.999979	0.999979
21	0.999999	0.47377	0.526229	0.999979	0.999979
21.0625	0.999999	0.46834	0.53166	0.99998	0.99998
21.125	0.999999	0.463121	0.536879	0.99998	0.99998
21.1875	0.999999	0.458122	0.541878	0.99998	0.99998
21.25	0.999999	0.453341	0.546658	0.99998	0.99998
21.3125	0.999999	0.44877	0.55123	0.99998	0.99998
21.375	0.999999	0.444398	0.555602	0.99998	0.99998
21.4375	0.999999	0.440216	0.559783	0.999981	0.999981
21.5	0.999999	0.436217	0.563782	0.999981	0.999981
21.5625	0.999999	0.432393	0.567606	0.999981	0.999981
21.625	0.999999	0.428735	0.571264	0.999981	0.999981
21.6875	0.999999	0.425237	0.574762	0.999981	0.999981
21.75	0.999999	0.421892	0.578108	0.999981	0.999981
21.8125	0.999999	0.418692	0.581307	0.999981	0.999981
21.875	0.999999	0.415632	0.584368	0.999981	0.999981
21.9375	0.999999	0.412705	0.587295	0.999982	0.999982
22	0.999999	0.409905	0.590094	0.999982	0.999982
22.0625	0.999999	0.407228	0.592772	0.999982	0.999982
22.125	0.999999	0.404667	0.595333	0.999982	0.999982
22.1875	0.999999	0.402218	0.597782	0.999982	0.999982
22.25	0.999999	0.399875	0.600125	0.999982	0.999982
22.3125	0.999999	0.397634	0.602366	0.999982	0.999982
22.375	0.999999	0.39549	0.604509	0.999982	0.999982
22.4375	0.999999	0.39344	0.606559	0.999982	0.999982
22.5	0.999999	0.391479	0.60852	0.999982	0.999982
22.5625	1	0.389603	0.610396	0.999982	0.999982
22.625	1	0.387845	0.612155	0.999982	0.999982
22.6875	1	0.38624	0.61376	0.999982	0.999982
22.75	1	0.384821	0.615178	0.999983	0.999983
22.8125	1	0.383619	0.61638	0.999983	0.999983
22.875	1	0.38266	0.617339	0.999983	0.999983
22.9375	1	0.381967	0.618032	0.999983	0.999983
23	1	0.381558	0.618441	0.999983	0.999983
23.0625	1	0.381449	0.61855	0.999983	0.999983
23.125	1	0.381652	0.618348	0.999983	0.999983
23.1875	1	0.382173	0.617826	0.999983	0.999983
23.25	1	0.383018	0.616981	0.999983	0.999983
23.3125	1	0.384187	0.615812	0.999983	0.999983
23.375	1	0.385679	0.614321	0.999983	0.999983
23.4375	1	0.387487	0.612513	0.999983	0.999983
23.5	1	0.389605	0.610395	0.999984	0.999984
23.5625	1	0.392021	0.607978	0.999984	0.999984
23.625	1	0.394725	0.605275	0.999984	0.999984
23.6875	1	0.397702	0.602298	0.999984	0.999984
23.75	1	0.400935	0.599064	0.999984	0.999984
23.8125	1	0.404409	0.59559	0.999984	0.999984
23.875	1	0.408106	0.591893	0.999984	0.999984
23.9375	1	0.412006	0.587993	0.999984	0.999984
24	1	0.416091	0.583908	0.999984	0.999984
24.0625	1	0.420341	0.579659	0.999984	0.999984
24.125	1	0.424736	0.575264	0.999984	0.999984
24.1875	1	0.429256	0.570744	0.999984	0.999984
24.25	1	0.433881	0.566119	0.999985	0.999985
24.3125	1	0.438592	0.561407	0.999985	0.999985
24.375	1	0.44337	0.556629	0.999985	0.999985
24.4375	1	0.448196	0.551803	0.999985	0.999985
24.5	1	0.453052	0.546947	0.999985	0.999985
24.5625	1	0.45792	0.542079	0.999985	0.999985
24.625	1	0.462783	0.537216	0.999985	0.999985
24.6875	1	0.467624	0.532376	0.999985	0.999985
24.75	1	0.472427	0.527573	0.999985	0.999985
24.8125	1	0.477176	0.522823	0.999985	0.999985
24.875	1	0.481857	0.518142	0.999985	0.999985
24.9375	1	0.486455	0.513544	0.999986	0.999986
25	1	0.490956	0.509044	0.999986	0.999986
25.0625	1	0.495346	0.504654	0.999986	0.999986
25.125	1	0.499612	0.500388	0.999986	0.999986
25.1875	1	0.503741	0.496259	0.999986	0.999986
25.25	1	0.50772	0.49228	0.999986	0.999986
25.3125	1	0.511537	0.488463	0.999986	0.999986
25.375	1	0.51519	0.48481	0.999986	0.999986
25.4375	1	0.518686	0.481314	0.999986	0.999986
25.5	1	0.522032	0.477968	0.999986	0.999986
25.5625	1	0.525234	0.474765	0.999986	0.999986
25.625	1	0.528299	0.4717	0.999986	0.999986
25.6875	1	0.531233	0.468767	0.999986	0.999986
25.75	1	0.53404	0.46596	0.999986	0.999986
25.8125	1	0.536727	0.463273	0.999986	0.999986
25.875	1	0.539299	0.460701	0.999987	0.999987
25.9375	1	0.54176	0.458239	0.999987	0.999987
26	1	0.544116	0.455883	0.999987	0.999987
26.0625	1	0.546371	0.453628	0.999987	0.999987
26.125	1	0.54853	0.45147	0.999987	0.999987
26.1875	1	0.550595	0.449404	0.999987	0.999987
26.25	1	0.552572	0.447427	0.999987	0.999987
26.3125	1	0.554465	0.445535	0.999987	0.999987
26.375	1	0.556276	0.443723	0.999987	0.999987
26.4375	1	0.55801	0.44199	0.999987	0.999987
26.5	1	0.55967	0.44033	0.999987	0.999987
26.5625	1	0.561258	0.438741	0.999987	0.999987
26.625	1	0.562779	0.437221	0.999987	0.999987
26.6875	1	0.564234	0.435766	0.999987	0.999987
26.75	1	0.565627	0.434372	0.999987	0.999987
26.8125	1	0.566961	0.433039	0.999987	0.999987
26.875	1	0.568237	0.431762	0.999987	0.999987
26.9375	1	0.569459	0.430541	0.999987	0.999987
27	1	0.570629	0.429371	0.999987	0.999987
27.0625	1	0.571748	0.428251	0.999987	0.999987
27.125	1	0.57282	0.427179	0.999987	0.999987
27.1875	1	0.573846	0.426153	0.999987	0.999987
27.25	1	0.574828	0.425171	0.999987	0.999987
27.3125	1	0.575769	0.424231	0.999987	0.999987
27.375	1	0.576669	0.423331	0.999987	0.999987
27.4375	1	0.577531	0.422469	0.999987	0.999987
27.5	1	0.578355	0.421644	0.999987	0.999987
27.5625	1	0.579145	0.420855	0.999987	0.999987
27.625	1	0.579883	0.420116	0.999987	0.999987
27.6875	1	0.580558	0.419441	0.999987	0.999987
27.75	1	0.581157	0.418843	0.999987	0.999987
27.8125	1	0.581668	0.418332	0.999987	0.999987
27.875	1	0.582081	0.417919	0.999987	0.999987
27.9375	1	0.582387	0.417613	0.999987	0.999987
28	1	0.582577	0.417422	0.999987	0.999987
28.0625	1	0.582646	0.417354	0.999987	0.999987
28.125	1	0.582586	0.417414	0.999987	0.999987
28.1875	1	0.582393	0.417607	0.999987	0.999987
28.25	1	0.582063	0.417936	0.999987	0.999987
28.3125	1	0.581595	0.418405	0.999987	0.999987
28.375	1	0.580986	0.419014	0.999988	0.999988
28.4375	1	0.580236	0.419763	0.999988	0.999988
28.5	1	0.579346	0.420654	0.999988	0.999988
28.5625	1	0.578317	0.421683	0.999988	0.999988
28.625	1	0.577151	0.422849	0.999988	0.999988
28.6875	1	0.575852	0.424148	0.999988	0.999988
28.75	1	0.574424	0.425576	0.999988	0.999988
28.8125	1	0.572872	0.427128	0.999988	0.999988
28.875	1	0.571201	0.428799	0.999988	0.999988
28.9375	1	0.569417	0.430582	0.999988	0.999988
29	1	0.567528	0.432472	0.999988	0.999988
29.0625	1	0.56554	0.43446	0.999988	0.999988
29.125	1	0.563462	0.436538	0.999988	0.999988
29.1875	1	0.5613	0.4387	0.999988	0.999988
29.25	1	0.559065	0.440935	0.999988	0.999988
29.3125	1	0.556763	0.443236	0.999988	0.999988
29.375	1	0.554406	0.445594	0.999988	0.999988
