Time	Combined adopter fraction[eu]	Adopter Fraction[eu,p1]	Adopter Fraction[eu,p2]	Adopter Fraction[sp,p1]	Adopter Fraction[sp,p2]
5.125	0.00188367	0.00103056	0.000853118	0.000715807	0.000621634
5.1875	0.00169902	0.000931384	0.000767631	0.000642038	0.000555795
5.25	0.00152968	0.000840143	0.000689534	0.000575008	0.000496271
5.3125	0.0013748	0.000756435	0.000618364	0.000514232	0.000442556
5.375	0.00123352	0.000679852	0.000553665	0.000459241	0.000394173
5.4375	0.00110496	0.000609973	0.000494987	0.000409585	0.000350667
5.5	0.000988265	0.000546377	0.000441889	0.000364832	0.000311615
5.5625	0.000882587	0.000488643	0.000393944	0.000324575	0.000276618
5.625	0.000787099	0.000436355	0.000350744	0.000288428	0.000245303
5.6875	0.000701005	0.00038911	0.000311895	0.000256026	0.000217326
5.75	0.000623537	0.000346512	0.000277025	0.000227029	0.000192365
5.8125	0.000553969	0.000308186	0.000245783	0.00020112	0.000170127
5.875	0.000491609	0.00027377	0.000217838	0.000178004	0.00015034
5.9375	0.000435807	0.000242924	0.000192884	0.00015741	0.000132754
6	0.000385957	0.000215324	0.000170633	0.000139086	0.000117144
6.0625	0.000341492	0.000190672	0.00015082	0.000122802	0.000103301
6.125	0.000301888	0.000168685	0.000133202	0.000108349	9.10386e-005
6.1875	0.000266661	0.000149105	0.000117556	9.55337e-005	8.01862e-005
6.25	0.000235368	0.000131692	0.000103676	8.41829e-005	7.05901e-005
6.3125	0.000207603	0.000116226	9.13771e-005	7.41388e-005	6.2112e-005
6.375	0.000182994	0.000102504	8.04895e-005	6.52587e-005	5.46273e-005
6.4375	0.000161205	9.0345e-005	7.08604e-005	5.74143e-005	4.80243e-005
6.5	0.000141932	7.95805e-005	6.23518e-005	5.04902e-005	4.22031e-005
6.5625	0.000124899	7.006e-005	5.48393e-005	4.43826e-005	3.70741e-005
6.625	0.000109858	6.16472e-005	4.82112e-005	3.89989e-005	3.25577e-005
6.6875	9.65866e-005	5.42192e-005	4.23674e-005	3.42561e-005	2.85828e-005
6.75	8.4884e-005	4.76656e-005	3.72184e-005	3.00803e-005	2.50862e-005
6.8125	7.45717e-005	4.18875e-005	3.26842e-005	2.64056e-005	2.20116e-005
6.875	6.54899e-005	3.67964e-005	2.86935e-005	2.31735e-005	1.93093e-005
6.9375	5.74961e-005	3.23132e-005	2.5183e-005	2.03318e-005	1.6935e-005
7	5.04636e-005	2.83674e-005	2.20962e-005	1.78345e-005	1.48497e-005
7.0625	4.42796e-005	2.48965e-005	1.93831e-005	1.56405e-005	1.30188e-005
7.125	3.8844e-005	2.18445e-005	1.69995e-005	1.37138e-005	1.14117e-005
7.1875	3.40682e-005	1.91622e-005	1.4906e-005	1.20223e-005	1.00015e-005
7.25	2.98734e-005	1.68055e-005	1.30679e-005	1.05377e-005	8.76428e-006
7.3125	2.61903e-005	1.47357e-005	1.14546e-005	9.23502e-006	7.67914e-006
7.375	2.29574e-005	1.29185e-005	1.00389e-005	8.09228e-006	6.72756e-006
7.4375	2.01204e-005	1.13235e-005	8.7969e-006	7.09005e-006	5.89325e-006
7.5	1.76315e-005	9.9239e-006	7.70759e-006	6.21123e-006	5.16191e-006
7.5625	1.54485e-005	8.69608e-006	6.75238e-006	5.44078e-006	4.52091e-006
7.625	1.35341e-005	7.61919e-006	5.91492e-006	4.76543e-006	3.95919e-006
7.6875	1.18557e-005	6.67489e-006	5.18081e-006	4.17355e-006	3.467e-006
7.75	1.03844e-005	5.84699e-006	4.53741e-006	3.65489e-006	3.03578e-006
7.8125	9.09487e-006	5.12128e-006	3.97359e-006	3.20045e-006	2.65804e-006
7.875	7.96482e-006	4.48525e-006	3.47957e-006	2.80233e-006	2.32716e-006
7.9375	6.97465e-006	3.92788e-006	3.04676e-006	2.45358e-006	2.03737e-006
8	6.10715e-006	3.43953e-006	2.66762e-006	2.14811e-006	1.78357e-006
8.0625	5.34722e-006	3.01169e-006	2.33553e-006	1.88058e-006	1.56133e-006
8.125	4.68158e-006	2.6369e-006	2.04468e-006	1.64629e-006	1.36672e-006
8.1875	4.09859e-006	2.30862e-006	1.78996e-006	1.44113e-006	1.19633e-006
8.25	3.58802e-006	2.02111e-006	1.56691e-006	1.26155e-006	1.04708e-006
8.3125	3.14092e-006	1.76933e-006	1.3716e-006	1.10425e-006	9.16485e-007
8.375	2.74943e-006	1.54884e-006	1.20059e-006	9.66531e-007	8.02156e-007
8.4375	2.40664e-006	1.35578e-006	1.05087e-006	8.45964e-007	7.02071e-007
8.5	2.10652e-006	1.18674e-006	9.19788e-007	7.40418e-007	6.14459e-007
8.5625	1.84378e-006	1.03874e-006	8.05038e-007	6.48024e-007	5.37769e-007
8.625	1.61376e-006	9.09171e-007	7.04587e-007	5.67148e-007	4.70641e-007
8.6875	1.4124e-006	7.95743e-007	6.16655e-007	4.96355e-007	4.11886e-007
8.75	1.23614e-006	6.9645e-007	5.39687e-007	4.34392e-007	3.60459e-007
8.8125	1.08185e-006	6.09533e-007	4.72316e-007	3.80157e-007	3.15449e-007
8.875	9.46801e-007	5.33453e-007	4.13349e-007	3.32688e-007	2.76056e-007
8.9375	8.28597e-007	4.6686e-007	3.61738e-007	2.91143e-007	2.41579e-007
9	7.25139e-007	4.08573e-007	3.16566e-007	2.54783e-007	2.11406e-007
9.0625	6.34589e-007	3.57558e-007	2.77032e-007	2.22961e-007	1.84999e-007
9.125	5.5534e-007	3.12908e-007	2.42432e-007	1.95111e-007	1.6189e-007
9.1875	4.85981e-007	2.7383e-007	2.12151e-007	1.70739e-007	1.41666e-007
9.25	4.25281e-007	2.3963e-007	1.85651e-007	1.4941e-007	1.23967e-007
9.3125	3.72158e-007	2.09699e-007	1.62459e-007	1.30744e-007	1.08479e-007
9.375	3.25668e-007	1.83505e-007	1.42164e-007	1.14409e-007	9.49252e-008
9.4375	2.84983e-007	1.60581e-007	1.24402e-007	1.00115e-007	8.30644e-008
9.5	2.49379e-007	1.4052e-007	1.0886e-007	8.76057e-008	7.26853e-008
9.5625	2.18222e-007	1.22964e-007	9.52581e-008	7.66592e-008	6.36028e-008
9.625	1.90956e-007	1.07601e-007	8.33556e-008	6.70802e-008	5.56549e-008
9.6875	1.67097e-007	9.41566e-008	7.29399e-008	5.86979e-008	4.87e-008
9.75	1.46217e-007	8.23917e-008	6.38255e-008	5.13628e-008	4.26141e-008
9.8125	1.27946e-007	7.20964e-008	5.58497e-008	4.49441e-008	3.72886e-008
9.875	1.11958e-007	6.30873e-008	4.88704e-008	3.93275e-008	3.26285e-008
9.9375	9.79669e-008	5.52037e-008	4.27631e-008	3.44126e-008	2.85508e-008
10	8.57241e-008	4.83052e-008	3.74189e-008	3.01119e-008	2.49826e-008
10.0625	7.5011e-008	4.22685e-008	3.27425e-008	2.63486e-008	2.18602e-008
10.125	6.56366e-008	3.69861e-008	2.86505e-008	2.30556e-008	1.91281e-008
10.1875	5.74336e-008	3.23638e-008	2.50698e-008	2.01741e-008	1.67374e-008
10.25	5.02557e-008	2.83191e-008	2.19366e-008	1.76527e-008	1.46455e-008
10.3125	4.39747e-008	2.47798e-008	1.91949e-008	1.54464e-008	1.2815e-008
10.375	3.84786e-008	2.16828e-008	1.67958e-008	1.35158e-008	1.12133e-008
10.4375	3.36695e-008	1.89728e-008	1.46966e-008	1.18265e-008	9.81177e-009
10.5	2.94613e-008	1.66015e-008	1.28597e-008	1.03483e-008	8.5854e-009
10.5625	2.5779e-008	1.45266e-008	1.12524e-008	9.05489e-009	7.51231e-009
10.625	2.2557e-008	1.2711e-008	9.84599e-009	7.92312e-009	6.57334e-009
10.6875	1.97376e-008	1.11222e-008	8.61534e-009	6.9328e-009	5.75172e-009
10.75	1.72706e-008	9.73209e-009	7.5385e-009	6.06625e-009	5.0328e-009
10.8125	1.51119e-008	8.51568e-009	6.59625e-009	5.30802e-009	4.40373e-009
10.875	1.32231e-008	7.4513e-009	5.77177e-009	4.64455e-009	3.85329e-009
10.9375	1.15703e-008	6.51995e-009	5.05034e-009	4.06401e-009	3.37165e-009
11	1.01241e-008	5.705e-009	4.41908e-009	3.55603e-009	2.95021e-009
11.0625	8.85864e-009	4.99192e-009	3.86672e-009	3.11155e-009	2.58145e-009
11.125	7.75136e-009	4.36796e-009	3.3834e-009	2.72262e-009	2.25878e-009
11.1875	6.78248e-009	3.82199e-009	2.96049e-009	2.3823e-009	1.97644e-009
11.25	5.93471e-009	3.34426e-009	2.59044e-009	2.08452e-009	1.72939e-009
11.3125	5.19289e-009	2.92624e-009	2.26665e-009	1.82397e-009	1.51322e-009
11.375	4.5438e-009	2.56048e-009	1.98333e-009	1.59598e-009	1.32408e-009
11.4375	3.97584e-009	2.24043e-009	1.73542e-009	1.39648e-009	1.15857e-009
11.5	3.47888e-009	1.96038e-009	1.5185e-009	1.22193e-009	1.01375e-009
11.5625	3.04403e-009	1.71534e-009	1.32869e-009	1.06919e-009	8.87034e-010
11.625	2.66353e-009	1.50093e-009	1.1626e-009	9.35543e-010	7.76157e-010
11.6875	2.3306e-009	1.31332e-009	1.01728e-009	8.18602e-010	6.79138e-010
11.75	2.03928e-009	1.14915e-009	8.90124e-010	7.16278e-010	5.94247e-010
11.8125	1.78437e-009	1.00551e-009	7.7886e-010	6.26744e-010	5.19967e-010
11.875	1.56133e-009	8.79826e-010	6.81504e-010	5.48402e-010	4.54972e-010
11.9375	1.36617e-009	7.69849e-010	5.96317e-010	4.79853e-010	3.98101e-010
12	1.1954e-009	6.7362e-010	5.21778e-010	4.19872e-010	3.48339e-010
12.0625	1.04597e-009	5.89418e-010	4.56557e-010	3.67388e-010	3.04797e-010
12.125	9.15229e-010	5.15742e-010	3.99488e-010	3.21465e-010	2.66698e-010
12.1875	8.00827e-010	4.51275e-010	3.49552e-010	2.81282e-010	2.33361e-010
12.25	7.00724e-010	3.94866e-010	3.05858e-010	2.46122e-010	2.04191e-010
12.3125	6.13134e-010	3.45508e-010	2.67626e-010	2.15357e-010	1.78667e-010
12.375	5.36493e-010	3.0232e-010	2.34173e-010	1.88438e-010	1.56334e-010
12.4375	4.69432e-010	2.6453e-010	2.04902e-010	1.64883e-010	1.36792e-010
12.5	4.10753e-010	2.31464e-010	1.79289e-010	1.44273e-010	1.19693e-010
12.5625	3.59409e-010	2.02531e-010	1.56878e-010	1.26239e-010	1.04732e-010
12.625	3.14483e-010	1.77215e-010	1.37268e-010	1.10459e-010	9.16402e-011
12.6875	2.75173e-010	1.55063e-010	1.2011e-010	9.66517e-011	8.01852e-011
12.75	2.40777e-010	1.3568e-010	1.05096e-010	8.45703e-011	7.01621e-011
12.8125	2.1068e-010	1.1872e-010	9.19593e-011	7.3999e-011	6.13918e-011
12.875	1.84345e-010	1.0388e-010	8.04644e-011	6.47492e-011	5.37179e-011
12.9375	1.61302e-010	9.08954e-011	7.04064e-011	5.66555e-011	4.70032e-011
13	1.41139e-010	7.95335e-011	6.16056e-011	4.95736e-011	4.11278e-011
13.0625	1.23497e-010	6.95919e-011	5.39049e-011	4.33769e-011	3.59868e-011
13.125	1.0806e-010	6.08929e-011	4.71668e-011	3.79548e-011	3.14885e-011
13.1875	9.45523e-011	5.32813e-011	4.1271e-011	3.32105e-011	2.75524e-011
13.25	8.27333e-011	4.66212e-011	3.61121e-011	2.90592e-011	2.41084e-011
13.3125	7.23916e-011	4.07935e-011	3.15981e-011	2.54268e-011	2.10948e-011
13.375	6.33427e-011	3.56943e-011	2.76484e-011	2.22484e-011	1.8458e-011
13.4375	5.54249e-011	3.12326e-011	2.41923e-011	1.94674e-011	1.61507e-011
13.5	4.84968e-011	2.73285e-011	2.11683e-011	1.7034e-011	1.41319e-011
13.5625	4.24347e-011	2.39124e-011	1.85223e-011	1.49047e-011	1.23654e-011
13.625	3.71304e-011	2.09234e-011	1.6207e-011	1.30416e-011	1.08197e-011
13.6875	3.24891e-011	1.8308e-011	1.41811e-011	1.14114e-011	9.46727e-012
13.75	2.84279e-011	1.60195e-011	1.24085e-011	9.985e-012	8.28386e-012
13.8125	2.48744e-011	1.4017e-011	1.08574e-011	8.73688e-012	7.24838e-012
13.875	2.17651e-011	1.22649e-011	9.50023e-012	7.64477e-012	6.34233e-012
13.9375	1.90445e-011	1.07318e-011	8.31271e-012	6.68917e-012	5.54954e-012
14	1.66639e-011	9.39032e-012	7.27362e-012	5.85303e-012	4.85585e-012
14.0625	1.4581e-011	8.21654e-012	6.36442e-012	5.1214e-012	4.24887e-012
14.125	1.27583e-011	7.18947e-012	5.56886e-012	4.48122e-012	3.71776e-012
14.1875	1.11635e-011	6.29079e-012	4.87276e-012	3.92107e-012	3.25304e-012
14.25	9.7681e-012	5.50444e-012	4.26366e-012	3.43094e-012	2.84641e-012
14.3125	8.54709e-012	4.81638e-012	3.7307e-012	3.00207e-012	2.49061e-012
14.375	7.4787e-012	4.21434e-012	3.26437e-012	2.62681e-012	2.17928e-012
14.4375	6.54386e-012	3.68754e-012	2.85632e-012	2.29846e-012	1.90687e-012
14.5	5.72588e-012	3.2266e-012	2.49928e-012	2.01115e-012	1.66851e-012
14.5625	5.01015e-012	2.82328e-012	2.18687e-012	1.75976e-012	1.45995e-012
14.625	4.38388e-012	2.47037e-012	1.91351e-012	1.53979e-012	1.27746e-012
14.6875	3.83589e-012	2.16157e-012	1.67432e-012	1.34732e-012	1.11777e-012
14.75	3.35641e-012	1.89137e-012	1.46503e-012	1.1789e-012	9.78052e-013
14.8125	2.93686e-012	1.65495e-012	1.2819e-012	1.03154e-012	8.55795e-013
14.875	2.56975e-012	1.44808e-012	1.12167e-012	9.02596e-013	7.48821e-013
14.9375	2.24853e-012	1.26707e-012	9.81458e-013	7.89772e-013	6.55218e-013
15	1.96746e-012	1.10869e-012	8.58775e-013	6.9105e-013	5.73316e-013
15.0625	1.72153e-012	9.70103e-013	7.51429e-013	6.04669e-013	5.01652e-013
15.125	1.50634e-012	8.4884e-013	6.575e-013	5.29085e-013	4.38945e-013
15.1875	1.31805e-012	7.42735e-013	5.75312e-013	4.6295e-013	3.84077e-013
15.25	1.15329e-012	6.49893e-013	5.03398e-013	4.05081e-013	3.36067e-013
15.3125	1.00913e-012	5.68657e-013	4.40474e-013	3.54446e-013	2.94059e-013
15.375	8.82989e-013	4.97575e-013	3.85414e-013	3.1014e-013	2.57302e-013
15.4375	7.72615e-013	4.35378e-013	3.37238e-013	2.71373e-013	2.25139e-013
15.5	6.76038e-013	3.80956e-013	2.95083e-013	2.37451e-013	1.96997e-013
15.5625	5.91534e-013	3.33336e-013	2.58198e-013	2.0777e-013	1.72372e-013
15.625	5.17592e-013	2.91669e-013	2.25923e-013	1.81798e-013	1.50825e-013
15.6875	4.52893e-013	2.5521e-013	1.97683e-013	1.59074e-013	1.31972e-013
15.75	3.96281e-013	2.23309e-013	1.72972e-013	1.39189e-013	1.15476e-013
15.8125	3.46746e-013	1.95395e-013	1.51351e-013	1.21791e-013	1.01041e-013
15.875	3.03403e-013	1.70971e-013	1.32432e-013	1.06567e-013	8.84111e-014
15.9375	2.65478e-013	1.496e-013	1.15878e-013	9.3246e-014	7.73597e-014
16	2.32293e-013	1.309e-013	1.01393e-013	8.15903e-014	6.76898e-014
16.0625	2.03256e-013	1.14537e-013	8.8719e-014	7.13915e-014	5.92285e-014
16.125	1.77849e-013	1.0022e-013	7.76291e-014	6.24676e-014	5.1825e-014
16.1875	1.55618e-013	8.76926e-014	6.79255e-014	5.46591e-014	4.53469e-014
16.25	1.36166e-013	7.6731e-014	5.94348e-014	4.78267e-014	3.96785e-014
16.3125	1.19145e-013	6.71396e-014	5.20054e-014	4.18484e-014	3.47187e-014
16.375	1.04252e-013	5.87472e-014	4.55048e-014	3.66173e-014	3.03789e-014
16.4375	9.12205e-014	5.14038e-014	3.98167e-014	3.20402e-014	2.65815e-014
16.5	7.98179e-014	4.49783e-014	3.48396e-014	2.80352e-014	2.32588e-014
16.5625	6.98407e-014	3.9356e-014	3.04846e-014	2.45308e-014	2.03515e-014
16.625	6.11106e-014	3.44365e-014	2.66741e-014	2.14644e-014	1.78075e-014
16.6875	5.34718e-014	3.0132e-014	2.33398e-014	1.87814e-014	1.55816e-014
16.75	4.67878e-014	2.63655e-014	2.04223e-014	1.64337e-014	1.36339e-014
16.8125	4.09393e-014	2.30698e-014	1.78695e-014	1.43795e-014	1.19297e-014
16.875	3.58219e-014	2.01861e-014	1.56358e-014	1.2582e-014	1.04384e-014
16.9375	3.13442e-014	1.76628e-014	1.36814e-014	1.10093e-014	9.13364e-015
17	2.74261e-014	1.54549e-014	1.19712e-014	9.63313e-015	7.99193e-015
17.0625	2.39979e-014	1.35231e-014	1.04748e-014	8.42899e-015	6.99294e-015
17.125	2.09981e-014	1.18327e-014	9.16544e-015	7.37536e-015	6.11882e-015
17.1875	1.83734e-014	1.03536e-014	8.01976e-015	6.45344e-015	5.35397e-015
17.25	1.60767e-014	9.05941e-015	7.01729e-015	5.64676e-015	4.68472e-015
17.3125	1.40671e-014	7.92698e-015	6.14013e-015	4.94092e-015	4.09913e-015
17.375	1.23087e-014	6.93611e-015	5.37261e-015	4.3233e-015	3.58674e-015
17.4375	1.07701e-014	6.0691e-015	4.70104e-015	3.78289e-015	3.1384e-015
17.5	9.42387e-015	5.31046e-015	4.11341e-015	3.31003e-015	2.7461e-015
17.5625	8.24588e-015	4.64665e-015	3.59923e-015	2.89628e-015	2.40284e-015
17.625	7.21515e-015	4.06582e-015	3.14933e-015	2.53424e-015	2.10248e-015
17.6875	6.31325e-015	3.55759e-015	2.75566e-015	2.21746e-015	1.83967e-015
17.75	5.5241e-015	3.11289e-015	2.4112e-015	1.94028e-015	1.60971e-015
17.8125	4.83359e-015	2.72378e-015	2.1098e-015	1.69774e-015	1.4085e-015
17.875	4.22939e-015	2.38331e-015	1.84608e-015	1.48553e-015	1.23244e-015
17.9375	3.70071e-015	2.0854e-015	1.61532e-015	1.29983e-015	1.07838e-015
18	3.23812e-015	1.82472e-015	1.4134e-015	1.13736e-015	9.43584e-016
18.0625	2.83336e-015	1.59663e-015	1.23673e-015	9.95186e-016	8.25636e-016
18.125	2.47919e-015	1.39705e-015	1.08214e-015	8.70788e-016	7.22432e-016
18.1875	2.16929e-015	1.22242e-015	9.4687e-016	7.61939e-016	6.32128e-016
18.25	1.89813e-015	1.06962e-015	8.28511e-016	6.66697e-016	5.53112e-016
18.3125	1.66086e-015	9.35916e-016	7.24947e-016	5.8336e-016	4.83973e-016
18.375	1.45326e-015	8.18926e-016	6.34329e-016	5.1044e-016	4.23476e-016
18.4375	1.2716e-015	7.1656e-016	5.55038e-016	4.46635e-016	3.70542e-016
18.5	1.11265e-015	6.2699e-016	4.85658e-016	3.90805e-016	3.24224e-016
18.5625	9.73567e-016	5.48617e-016	4.24951e-016	3.41955e-016	2.83696e-016
18.625	8.51872e-016	4.8004e-016	3.71832e-016	2.9921e-016	2.48234e-016
18.6875	7.45388e-016	4.20035e-016	3.25353e-016	2.61809e-016	2.17205e-016
18.75	6.52214e-016	3.6753e-016	2.84684e-016	2.29083e-016	1.90054e-016
18.8125	5.70687e-016	3.21589e-016	2.49098e-016	2.00448e-016	1.66297e-016
18.875	4.99351e-016	2.8139e-016	2.17961e-016	1.75392e-016	1.4551e-016
18.9375	4.36932e-016	2.46217e-016	1.90716e-016	1.53468e-016	1.27321e-016
19	3.82316e-016	2.15439e-016	1.66876e-016	1.34284e-016	1.11406e-016
19.0625	3.34526e-016	1.8851e-016	1.46017e-016	1.17499e-016	9.74805e-017
19.125	2.92711e-016	1.64946e-016	1.27765e-016	1.02811e-016	8.52954e-017
19.1875	2.56122e-016	1.44328e-016	1.11794e-016	8.996e-017	7.46335e-017
19.25	2.24107e-016	1.26287e-016	9.78199e-017	7.8715e-017	6.53043e-017
19.3125	1.96093e-016	1.10501e-016	8.55924e-017	6.88756e-017	5.71413e-017
19.375	1.71582e-016	9.66882e-017	7.48934e-017	6.02661e-017	4.99986e-017
19.4375	1.50134e-016	8.46022e-017	6.55317e-017	5.27329e-017	4.37488e-017
19.5	1.31367e-016	7.40269e-017	5.73402e-017	4.61413e-017	3.82802e-017
19.5625	1.14946e-016	6.47736e-017	5.01727e-017	4.03736e-017	3.34952e-017
19.625	1.00578e-016	5.66769e-017	4.39011e-017	3.53269e-017	2.93083e-017
19.6875	8.80057e-017	4.95923e-017	3.84135e-017	3.0911e-017	2.56447e-017
19.75	7.7005e-017	4.33932e-017	3.36118e-017	2.70472e-017	2.24391e-017
19.8125	6.73794e-017	3.79691e-017	2.94103e-017	2.36663e-017	1.96342e-017
19.875	5.8957e-017	3.32229e-017	2.5734e-017	2.0708e-017	1.718e-017
19.9375	5.15873e-017	2.90701e-017	2.25173e-017	1.81195e-017	1.50325e-017
20	4.51389e-017	2.54363e-017	1.97026e-017	1.58545e-017	1.31534e-017
