Time	Combined adopter fraction[eu]	Adopter Fraction[eu,p1]	Adopter Fraction[eu,p2]	Adopter Fraction[sp,p1]	Adopter Fraction[sp,p2]
5.1875	0.327917	0.27871	0.0492077	0.189877	0.032557
5.25	0.37004	0.320396	0.0496445	0.22264	0.0334348
5.3125	0.417465	0.36767	0.0497943	0.261187	0.0341905
5.375	0.469903	0.420263	0.0496398	0.305933	0.0348016
5.4375	0.526546	0.47737	0.049176	0.356943	0.0352495
5.5	0.585991	0.53758	0.0484111	0.413769	0.0355201
5.5625	0.646295	0.598929	0.0473664	0.475307	0.0356046
5.625	0.705178	0.659103	0.0460747	0.539768	0.0355004
5.6875	0.760361	0.715783	0.0445772	0.604791	0.0352103
5.75	0.8099	0.766969	0.042931	0.66767	0.0347613
5.8125	0.852554	0.811363	0.0411913	0.725875	0.0341851
5.875	0.887895	0.84849	0.0394048	0.777489	0.0335111
5.9375	0.9162	0.87859	0.0376096	0.821451	0.0327666
6	0.938225	0.90239	0.0358352	0.857569	0.0319773
6.0625	0.954962	0.920858	0.0341045	0.886337	0.0311684
6.125	0.967442	0.935007	0.0324352	0.908672	0.0303656
6.1875	0.976611	0.945769	0.0308416	0.925654	0.0295976
6.25	0.983273	0.953942	0.0293306	0.93837	0.0288799
6.3125	0.988077	0.960177	0.0278996	0.947816	0.0282066
6.375	0.991523	0.964977	0.0265458	0.954806	0.0275723
6.4375	0.993983	0.968718	0.0252658	0.95998	0.0269726
6.5	0.995736	0.971679	0.0240563	0.963824	0.0264037
6.5625	0.99698	0.974066	0.0229139	0.966703	0.0258625
6.625	0.997863	0.976028	0.0218351	0.968883	0.025346
6.6875	0.998488	0.977671	0.0208164	0.970558	0.0248517
6.75	0.99893	0.979075	0.0198547	0.97187	0.0243777
6.8125	0.999243	0.980296	0.0189468	0.97292	0.0239219
6.875	0.999464	0.981374	0.0180896	0.97378	0.0234827
6.9375	0.99962	0.98234	0.0172803	0.974502	0.0230587
7	0.99973	0.983214	0.0165162	0.975123	0.0226485
7.0625	0.999808	0.984014	0.0157946	0.97567	0.0222511
7.125	0.999863	0.98475	0.0151131	0.976161	0.0218653
7.1875	0.999902	0.985433	0.0144694	0.976611	0.0214904
7.25	0.99993	0.986069	0.0138613	0.97703	0.0211255
7.3125	0.999949	0.986663	0.0132867	0.977423	0.0207699
7.375	0.999963	0.98722	0.0127437	0.977797	0.0204231
7.4375	0.999973	0.987743	0.0122304	0.978155	0.0200845
7.5	0.99998	0.988235	0.0117451	0.978501	0.0197535
7.5625	0.999985	0.988699	0.0112862	0.978835	0.0194299
7.625	0.999989	0.989137	0.0108521	0.979159	0.0191132
7.6875	0.999991	0.98955	0.0104414	0.979474	0.0188032
7.75	0.999993	0.989941	0.0100527	0.979782	0.0184995
7.8125	0.999995	0.99031	0.00968479	0.980083	0.018202
7.875	0.999996	0.990659	0.00933641	0.980377	0.0179105
7.9375	0.999996	0.99099	0.00900645	0.980665	0.0176247
8	0.999997	0.991303	0.00869384	0.980947	0.0173446
8.0625	0.999997	0.9916	0.00839757	0.981223	0.0170699
8.125	0.999998	0.991881	0.0081167	0.981494	0.0168006
8.1875	0.999998	0.992148	0.00785035	0.981759	0.0165367
8.25	0.999998	0.9924	0.00759767	0.982019	0.0162779
8.3125	0.999998	0.99264	0.00735789	0.982273	0.0160243
8.375	0.999998	0.992868	0.00713027	0.982523	0.0157757
8.4375	0.999999	0.993084	0.00691411	0.982767	0.0155321
8.5	0.999999	0.99329	0.00670877	0.983006	0.0152935
8.5625	0.999999	0.993485	0.00651362	0.983241	0.0150598
8.625	0.999999	0.993671	0.00632809	0.98347	0.014831
8.6875	0.999999	0.993847	0.00615165	0.983695	0.0146069
8.75	0.999999	0.994015	0.00598377	0.983915	0.0143876
8.8125	0.999999	0.994175	0.00582398	0.98413	0.014173
8.875	0.999999	0.994327	0.00567183	0.984341	0.0139631
8.9375	0.999999	0.994472	0.0055269	0.984547	0.0137578
9	0.999999	0.99461	0.00538878	0.984748	0.013557
9.0625	0.999999	0.994742	0.00525711	0.984945	0.0133608
9.125	0.999999	0.994868	0.00513152	0.985137	0.013169
9.1875	0.999999	0.994988	0.0050117	0.985325	0.0129817
9.25	0.999999	0.995102	0.00489732	0.985509	0.0127987
9.3125	0.999999	0.995211	0.00478809	0.985688	0.01262
9.375	0.999999	0.995316	0.00468375	0.985863	0.0124456
9.4375	0.999999	0.995415	0.00458402	0.986033	0.0122753
9.5	0.999999	0.995511	0.00448866	0.9862	0.0121092
9.5625	0.999999	0.995602	0.00439746	0.986362	0.0119472
9.625	1	0.995689	0.00431018	0.986521	0.0117891
9.6875	1	0.995773	0.00422663	0.986675	0.011635
9.75	1	0.995853	0.00414661	0.986826	0.0114848
9.8125	1	0.99593	0.00406995	0.986973	0.0113383
9.875	1	0.996003	0.00399647	0.987116	0.0111956
9.9375	1	0.996074	0.00392602	0.987255	0.0110566
10	1	0.996141	0.00385844	0.987391	0.0109211
10.0625	1	0.996206	0.00379359	0.987523	0.0107892
10.125	1	0.996268	0.00373135	0.987652	0.0106608
10.1875	1	0.996328	0.00367158	0.987777	0.0105357
10.25	1	0.996386	0.00361416	0.987899	0.010414
10.3125	1	0.996441	0.00355899	0.988018	0.0102955
10.375	1	0.996494	0.00350595	0.988134	0.0101802
10.4375	1	0.996545	0.00345496	0.988246	0.010068
10.5	1	0.996594	0.0034059	0.988356	0.00995883
10.5625	1	0.996641	0.0033587	0.988462	0.00985264
10.625	1	0.996686	0.00331327	0.988566	0.00974937
10.6875	1	0.99673	0.00326953	0.988666	0.00964893
10.75	1	0.996772	0.00322741	0.988764	0.00955126
10.8125	1	0.996813	0.00318683	0.988859	0.00945631
10.875	1	0.996852	0.00314773	0.988952	0.00936399
10.9375	1	0.99689	0.00311005	0.989042	0.00927426
11	1	0.996926	0.00307372	0.989129	0.00918705
11.0625	1	0.996961	0.00303869	0.989214	0.00910229
11.125	1	0.996995	0.0030049	0.989297	0.00901992
11.1875	1	0.997028	0.0029723	0.989377	0.0089399
11.25	1	0.997059	0.00294085	0.989455	0.00886215
11.3125	1	0.997089	0.0029105	0.989531	0.00878662
11.375	1	0.997119	0.00288121	0.989604	0.00871326
11.4375	1	0.997147	0.00285292	0.989676	0.00864201
11.5	1	0.997174	0.00282561	0.989745	0.00857282
11.5625	1	0.997201	0.00279924	0.989812	0.00850563
11.625	1	0.997226	0.00277377	0.989878	0.0084404
11.6875	1	0.997251	0.00274917	0.989941	0.00837708
11.75	1	0.997274	0.0027254	0.990003	0.00831561
11.8125	1	0.997297	0.00270244	0.990063	0.00825595
11.875	1	0.99732	0.00268025	0.990121	0.00819805
11.9375	1	0.997341	0.00265881	0.990177	0.00814187
12	1	0.997362	0.00263809	0.990232	0.00808736
12.0625	1	0.997382	0.00261807	0.990285	0.00803448
12.125	1	0.997401	0.00259872	0.990336	0.0079832
12.1875	1	0.99742	0.00258002	0.990386	0.00793346
12.25	1	0.997438	0.00256195	0.990434	0.00788523
12.3125	1	0.997455	0.00254448	0.990481	0.00783847
12.375	1	0.997472	0.0025276	0.990527	0.00779315
12.4375	1	0.997489	0.00251129	0.990571	0.00774922
12.5	1	0.997504	0.00249552	0.990613	0.00770666
12.5625	1	0.99752	0.00248029	0.990655	0.00766542
12.625	1	0.997534	0.00246557	0.990695	0.00762548
12.6875	1	0.997549	0.00245135	0.990733	0.0075868
12.75	1	0.997562	0.00243761	0.990771	0.00754934
12.8125	1	0.997576	0.00242434	0.990807	0.00751309
12.875	1	0.997588	0.00241152	0.990842	0.00747801
12.9375	1	0.997601	0.00239914	0.990876	0.00744407
13	1	0.997613	0.0023872	0.990909	0.00741124
13.0625	1	0.997624	0.00237566	0.990941	0.0073795
13.125	1	0.997635	0.00236453	0.990972	0.00734882
13.1875	1	0.997646	0.00235379	0.991002	0.00731917
13.25	1	0.997656	0.00234343	0.99103	0.00729053
13.3125	1	0.997666	0.00233344	0.991058	0.00726288
13.375	1	0.997676	0.00232381	0.991085	0.00723618
13.4375	1	0.997685	0.00231453	0.991111	0.00721043
13.5	1	0.997694	0.00230558	0.991136	0.00718559
13.5625	1	0.997703	0.00229697	0.991159	0.00716165
13.625	1	0.997711	0.00228868	0.991183	0.00713857
13.6875	1	0.997719	0.0022807	0.991205	0.00711636
13.75	1	0.997727	0.00227303	0.991226	0.00709498
13.8125	1	0.997734	0.00226566	0.991247	0.00707441
13.875	1	0.997741	0.00225857	0.991267	0.00705463
13.9375	1	0.997748	0.00225177	0.991286	0.00703564
14	1	0.997755	0.00224525	0.991304	0.00701741
14.0625	1	0.997761	0.00223899	0.991322	0.00699992
14.125	1	0.997767	0.00223299	0.991338	0.00698316
14.1875	1	0.997773	0.00222725	0.991355	0.00696711
14.25	1	0.997778	0.00222176	0.99137	0.00695175
14.3125	1	0.997783	0.00221651	0.991385	0.00693708
14.375	1	0.997788	0.0022115	0.991399	0.00692307
14.4375	1	0.997793	0.00220672	0.991412	0.00690971
14.5	1	0.997798	0.00220217	0.991425	0.006897
14.5625	1	0.997802	0.00219784	0.991437	0.0068849
14.625	1	0.997806	0.00219373	0.991448	0.00687342
14.6875	1	0.99781	0.00218982	0.991459	0.00686254
14.75	1	0.997814	0.00218613	0.99147	0.00685224
14.8125	1	0.997817	0.00218264	0.991479	0.00684252
14.875	1	0.997821	0.00217935	0.991489	0.00683337
14.9375	1	0.997824	0.00217625	0.991497	0.00682476
15	1	0.997827	0.00217334	0.991505	0.0068167
15.0625	1	0.997829	0.00217061	0.991513	0.00680916
15.125	1	0.997832	0.00216807	0.99152	0.00680215
15.1875	1	0.997834	0.00216571	0.991526	0.00679564
15.25	1	0.997836	0.00216352	0.991532	0.00678964
15.3125	1	0.997838	0.0021615	0.991538	0.00678412
15.375	1	0.99784	0.00215965	0.991543	0.00677909
15.4375	1	0.997842	0.00215797	0.991548	0.00677453
15.5	1	0.997844	0.00215644	0.991552	0.00677043
15.5625	1	0.997845	0.00215508	0.991555	0.00676679
15.625	1	0.997846	0.00215387	0.991559	0.0067636
15.6875	1	0.997847	0.00215281	0.991561	0.00676085
15.75	1	0.997848	0.0021519	0.991564	0.00675852
15.8125	1	0.997849	0.00215114	0.991566	0.00675662
15.875	1	0.997849	0.00215052	0.991567	0.00675514
15.9375	1	0.99785	0.00215005	0.991568	0.00675407
16	1	0.99785	0.00214971	0.991569	0.0067534
16.0625	1	0.99785	0.00214951	0.991569	0.00675312
16.125	1	0.99785	0.00214945	0.991569	0.00675323
16.1875	1	0.99785	0.00214951	0.991568	0.00675373
16.25	1	0.99785	0.00214971	0.991568	0.0067546
16.3125	1	0.99785	0.00215004	0.991566	0.00675585
16.375	1	0.997849	0.00215049	0.991565	0.00675745
16.4375	1	0.997849	0.00215106	0.991563	0.00675942
16.5	1	0.997848	0.00215176	0.99156	0.00676174
16.5625	1	0.997847	0.00215257	0.991558	0.00676441
16.625	1	0.997846	0.0021535	0.991555	0.00676742
16.6875	1	0.997845	0.00215455	0.991551	0.00677077
16.75	1	0.997844	0.00215572	0.991548	0.00677445
16.8125	1	0.997843	0.002157	0.991544	0.00677846
16.875	1	0.997842	0.00215838	0.991539	0.00678279
16.9375	1	0.99784	0.00215988	0.991535	0.00678745
17	1	0.997838	0.00216149	0.99153	0.00679241
17.0625	1	0.997837	0.0021632	0.991524	0.00679769
17.125	1	0.997835	0.00216502	0.991519	0.00680327
17.1875	1	0.997833	0.00216694	0.991513	0.00680916
17.25	1	0.997831	0.00216897	0.991507	0.00681534
17.3125	1	0.997829	0.00217109	0.9915	0.00682181
17.375	1	0.997827	0.00217332	0.991494	0.00682858
17.4375	1	0.997824	0.00217564	0.991486	0.00683564
17.5	1	0.997822	0.00217806	0.991479	0.00684297
17.5625	1	0.997819	0.00218058	0.991471	0.00685059
17.625	1	0.997817	0.00218319	0.991464	0.00685849
17.6875	1	0.997814	0.0021859	0.991455	0.00686665
17.75	1	0.997811	0.0021887	0.991447	0.00687509
17.8125	1	0.997808	0.00219159	0.991438	0.0068838
17.875	1	0.997805	0.00219458	0.991429	0.00689277
17.9375	1	0.997802	0.00219765	0.99142	0.00690201
18	1	0.997799	0.00220081	0.99141	0.0069115
18.0625	1	0.997796	0.00220406	0.991401	0.00692125
18.125	1	0.997793	0.0022074	0.991391	0.00693125
18.1875	1	0.997789	0.00221083	0.99138	0.00694151
18.25	1	0.997786	0.00221434	0.99137	0.00695201
18.3125	1	0.997782	0.00221793	0.991359	0.00696276
18.375	1	0.997778	0.00222162	0.991348	0.00697376
18.4375	1	0.997775	0.00222538	0.991337	0.00698499
18.5	1	0.997771	0.00222923	0.991325	0.00699647
18.5625	1	0.997767	0.00223316	0.991314	0.00700819
18.625	1	0.997763	0.00223717	0.991302	0.00702014
18.6875	1	0.997759	0.00224126	0.991289	0.00703233
18.75	1	0.997755	0.00224543	0.991277	0.00704475
18.8125	1	0.99775	0.00224969	0.991264	0.0070574
18.875	1	0.997746	0.00225402	0.991251	0.00707028
18.9375	1	0.997742	0.00225843	0.991238	0.00708339
19	1	0.997737	0.00226292	0.991225	0.00709673
19.0625	1	0.997732	0.00226749	0.991211	0.00711029
19.125	1	0.997728	0.00227213	0.991197	0.00712407
19.1875	1	0.997723	0.00227685	0.991183	0.00713807
19.25	1	0.997718	0.00228165	0.991169	0.0071523
19.3125	1	0.997713	0.00228652	0.991155	0.00716674
19.375	1	0.997708	0.00229147	0.99114	0.00718141
19.4375	1	0.997703	0.0022965	0.991125	0.00719628
19.5	1	0.997698	0.0023016	0.99111	0.00721138
19.5625	1	0.997693	0.00230677	0.991095	0.00722669
19.625	1	0.997688	0.00231202	0.991079	0.00724221
19.6875	1	0.997683	0.00231735	0.991063	0.00725795
19.75	1	0.997677	0.00232275	0.991047	0.0072739
19.8125	1	0.997672	0.00232822	0.991031	0.00729006
19.875	1	0.997666	0.00233376	0.991015	0.00730643
19.9375	1	0.997661	0.00233938	0.990998	0.00732301
20	1	0.997655	0.00234507	0.990981	0.0073398
20.0625	1	0.997649	0.00235084	0.990964	0.0073568
20.125	1	0.997643	0.00235667	0.990947	0.00737401
20.1875	1	0.997637	0.00236258	0.99093	0.00739142
20.25	1	0.997631	0.00236857	0.990912	0.00740904
20.3125	1	0.997625	0.00237462	0.990894	0.00742687
20.375	1	0.997619	0.00238075	0.990876	0.0074449
20.4375	1	0.997613	0.00238695	0.990858	0.00746314
20.5	1	0.997607	0.00239322	0.990839	0.00748158
20.5625	1	0.9976	0.00239956	0.990821	0.00750023
20.625	1	0.997594	0.00240598	0.990802	0.00751908
20.6875	1	0.997588	0.00241246	0.990783	0.00753814
20.75	1	0.997581	0.00241902	0.990763	0.0075574
20.8125	1	0.997574	0.00242566	0.990744	0.00757686
20.875	1	0.997568	0.00243236	0.990724	0.00759653
20.9375	1	0.997561	0.00243914	0.990704	0.00761641
21	1	0.997554	0.00244598	0.990684	0.00763648
21.0625	1	0.997547	0.0024529	0.990664	0.00765677
21.125	1	0.99754	0.0024599	0.990643	0.00767725
21.1875	1	0.997533	0.00246696	0.990622	0.00769794
21.25	1	0.997526	0.0024741	0.990602	0.00771884
21.3125	1	0.997519	0.00248131	0.99058	0.00773994
21.375	1	0.997511	0.00248859	0.990559	0.00776124
21.4375	1	0.997504	0.00249595	0.990537	0.00778275
21.5	1	0.997497	0.00250338	0.990516	0.00780447
21.5625	1	0.997489	0.00251088	0.990494	0.00782639
21.625	1	0.997482	0.00251846	0.990472	0.00784852
21.6875	1	0.997474	0.00252611	0.990449	0.00787086
21.75	1	0.997466	0.00253383	0.990427	0.0078934
21.8125	1	0.997458	0.00254163	0.990404	0.00791615
21.875	1	0.99745	0.0025495	0.990381	0.00793911
21.9375	1	0.997443	0.00255745	0.990358	0.00796228
22	1	0.997434	0.00256547	0.990334	0.00798565
22.0625	1	0.997426	0.00257357	0.990311	0.00800924
22.125	1	0.997418	0.00258175	0.990287	0.00803304
22.1875	1	0.99741	0.00259	0.990263	0.00805705
22.25	1	0.997402	0.00259832	0.990238	0.00808127
22.3125	1	0.997393	0.00260672	0.990214	0.00810571
22.375	1	0.997385	0.0026152	0.990189	0.00813035
22.4375	1	0.997376	0.00262376	0.990164	0.00815522
22.5	1	0.997368	0.00263239	0.990139	0.0081803
22.5625	1	0.997359	0.00264111	0.990114	0.0082056
22.625	1	0.99735	0.0026499	0.990088	0.00823111
22.6875	1	0.997341	0.00265877	0.990062	0.00825684
22.75	1	0.997332	0.00266772	0.990036	0.00828279
22.8125	1	0.997323	0.00267675	0.99001	0.00830897
22.875	1	0.997314	0.00268586	0.989984	0.00833536
22.9375	1	0.997305	0.00269505	0.989957	0.00836198
23	1	0.997296	0.00270432	0.98993	0.00838882
23.0625	1	0.997286	0.00271368	0.989903	0.00841589
23.125	1	0.997277	0.00272311	0.989876	0.00844319
23.1875	1	0.997267	0.00273263	0.989848	0.00847071
23.25	1	0.997258	0.00274223	0.98982	0.00849847
23.3125	1	0.997248	0.00275192	0.989792	0.00852645
23.375	1	0.997238	0.00276169	0.989764	0.00855467
23.4375	1	0.997228	0.00277155	0.989736	0.00858312
23.5	1	0.997218	0.00278149	0.989707	0.0086118
23.5625	1	0.997208	0.00279152	0.989678	0.00864072
23.625	1	0.997198	0.00280164	0.989649	0.00866988
23.6875	1	0.997188	0.00281184	0.989619	0.00869928
23.75	1	0.997178	0.00282214	0.989589	0.00872893
23.8125	1	0.997167	0.00283252	0.989559	0.00875881
23.875	1	0.997157	0.00284299	0.989529	0.00878894
23.9375	1	0.997146	0.00285355	0.989499	0.00881932
24	1	0.997136	0.00286421	0.989468	0.00884995
24.0625	1	0.997125	0.00287495	0.989437	0.00888083
24.125	1	0.997114	0.00288579	0.989406	0.00891196
24.1875	1	0.997103	0.00289672	0.989375	0.00894334
24.25	1	0.997092	0.00290775	0.989343	0.00897498
24.3125	1	0.997081	0.00291887	0.989311	0.00900688
24.375	1	0.99707	0.00293009	0.989279	0.00903904
24.4375	1	0.997059	0.00294141	0.989246	0.00907146
24.5	1	0.997047	0.00295282	0.989213	0.00910415
24.5625	1	0.997036	0.00296433	0.98918	0.0091371
24.625	1	0.997024	0.00297594	0.989147	0.00917033
24.6875	1	0.997012	0.00298766	0.989114	0.00920382
24.75	1	0.997001	0.00299947	0.98908	0.00923759
24.8125	1	0.996989	0.00301139	0.989046	0.00927164
24.875	1	0.996977	0.00302341	0.989011	0.00930596
24.9375	1	0.996964	0.00303553	0.988977	0.00934056
25	1	0.996952	0.00304776	0.988942	0.00937545
25.0625	1	0.99694	0.0030601	0.988906	0.00941063
25.125	1	0.996927	0.00307254	0.988871	0.00944609
25.1875	1	0.996915	0.00308509	0.988835	0.00948185
25.25	1	0.996902	0.00309776	0.988799	0.0095179
25.3125	1	0.996889	0.00311053	0.988762	0.00955425
25.375	1	0.996877	0.00312342	0.988726	0.00959089
25.4375	1	0.996864	0.00313641	0.988689	0.00962785
25.5	1	0.99685	0.00314953	0.988651	0.0096651
25.5625	1	0.996837	0.00316276	0.988614	0.00970267
25.625	1	0.996824	0.0031761	0.988576	0.00974054
25.6875	1	0.99681	0.00318957	0.988537	0.00977874
25.75	1	0.996797	0.00320315	0.988499	0.00981725
25.8125	1	0.996783	0.00321685	0.98846	0.00985608
25.875	1	0.996769	0.00323068	0.988421	0.00989523
25.9375	1	0.996755	0.00324463	0.988381	0.00993472
26	1	0.996741	0.0032587	0.988341	0.00997453
26.0625	1	0.996727	0.0032729	0.988301	0.0100147
26.125	1	0.996713	0.00328723	0.988261	0.0100552
26.1875	1	0.996698	0.00330169	0.98822	0.010096
26.25	1	0.996684	0.00331628	0.988178	0.0101372
26.3125	1	0.996669	0.003331	0.988137	0.0101787
26.375	1	0.996654	0.00334585	0.988095	0.0102206
26.4375	1	0.996639	0.00336084	0.988052	0.0102628
26.5	1	0.996624	0.00337596	0.98801	0.0103054
26.5625	1	0.996609	0.00339123	0.987967	0.0103484
26.625	1	0.996593	0.00340663	0.987923	0.0103917
26.6875	1	0.996578	0.00342218	0.98788	0.0104354
26.75	1	0.996562	0.00343787	0.987835	0.0104795
26.8125	1	0.996546	0.0034537	0.987791	0.010524
26.875	1	0.99653	0.00346968	0.987746	0.0105688
26.9375	1	0.996514	0.00348581	0.987701	0.0106141
27	1	0.996498	0.00350209	0.987655	0.0106597
27.0625	1	0.996481	0.00351853	0.987609	0.0107057
27.125	1	0.996465	0.00353512	0.987562	0.0107522
27.1875	1	0.996448	0.00355186	0.987515	0.010799
27.25	1	0.996431	0.00356876	0.987468	0.0108463
27.3125	1	0.996414	0.00358583	0.98742	0.010894
27.375	1	0.996397	0.00360305	0.987372	0.0109421
27.4375	1	0.99638	0.00362044	0.987323	0.0109906
27.5	1	0.996362	0.003638	0.987274	0.0110396
27.5625	1	0.996344	0.00365573	0.987225	0.011089
27.625	1	0.996326	0.00367363	0.987175	0.0111388
27.6875	1	0.996308	0.0036917	0.987124	0.0111891
27.75	1	0.99629	0.00370994	0.987073	0.0112399
27.8125	1	0.996272	0.00372837	0.987022	0.0112911
27.875	1	0.996253	0.00374697	0.98697	0.0113428
27.9375	1	0.996234	0.00376576	0.986918	0.011395
28	1	0.996215	0.00378474	0.986865	0.0114476
28.0625	1	0.996196	0.0038039	0.986812	0.0115007
28.125	1	0.996177	0.00382325	0.986758	0.0115544
28.1875	1	0.996157	0.0038428	0.986704	0.0116085
28.25	1	0.996137	0.00386254	0.986649	0.0116631
28.3125	1	0.996117	0.00388248	0.986594	0.0117182
28.375	1	0.996097	0.00390262	0.986538	0.0117739
28.4375	1	0.996077	0.00392297	0.986482	0.0118301
28.5	1	0.996056	0.00394352	0.986425	0.0118868
28.5625	1	0.996036	0.00396428	0.986368	0.011944
28.625	1	0.996015	0.00398526	0.98631	0.0120018
28.6875	1	0.995993	0.00400645	0.986251	0.0120602
28.75	1	0.995972	0.00402787	0.986192	0.0121191
28.8125	1	0.99595	0.0040495	0.986133	0.0121786
28.875	1	0.995929	0.00407136	0.986073	0.0122387
28.9375	1	0.995907	0.00409345	0.986012	0.0122993
29	1	0.995884	0.00411578	0.98595	0.0123605
29.0625	1	0.995862	0.00413834	0.985889	0.0124224
