Time	Combined adopter fraction[eu]	Adopter Fraction[eu,p1]	Adopter Fraction[eu,p2]	Adopter Fraction[sp,p1]	Adopter Fraction[sp,p2]
3.375	0.0353278	0.0193479	0.0159799	0.0227037	0.0227037
3.4375	0.0373496	0.0205108	0.0168389	0.02376	0.02376
3.5	0.0395367	0.0217725	0.0177642	0.024904	0.024904
3.5625	0.0419071	0.0231442	0.0187628	0.0261459	0.0261459
3.625	0.0444808	0.0246385	0.0198423	0.0274972	0.0274972
3.6875	0.0472808	0.0262696	0.0210112	0.0289711	0.0289711
3.75	0.0503327	0.0280536	0.0222792	0.0305826	0.0305826
3.8125	0.0536659	0.0300089	0.023657	0.0323487	0.0323487
3.875	0.0573132	0.0321563	0.0251569	0.0342893	0.0342893
3.9375	0.0613122	0.0345199	0.0267923	0.0364268	0.0364268
4	0.065705	0.0371266	0.0285783	0.0387872	0.0387872
4.0625	0.0699556	0.0397155	0.0302401	0.0407995	0.0407995
4.125	0.0746398	0.0425773	0.0320625	0.0430585	0.0430585
4.1875	0.0798111	0.0457475	0.0340636	0.0455972	0.0455972
4.25	0.0855301	0.0492665	0.0362636	0.0484538	0.0484538
4.3125	0.091865	0.0531803	0.0386846	0.0516726	0.0516726
4.375	0.0988927	0.0575414	0.0413513	0.055305	0.055305
4.4375	0.106699	0.0624092	0.0442901	0.0594104	0.0594104
4.5	0.115381	0.0678506	0.0475301	0.0640579	0.0640579
4.5625	0.125043	0.073941	0.0511021	0.0693272	0.0693272
4.625	0.135803	0.0807646	0.0550385	0.0753105	0.0753105
4.6875	0.147787	0.0884146	0.0593727	0.082114	0.082114
4.75	0.161131	0.0969931	0.0641383	0.0898597	0.0898597
4.8125	0.175978	0.106611	0.0693676	0.098687	0.098687
4.875	0.192475	0.117385	0.0750902	0.108754	0.108754
4.9375	0.210768	0.129438	0.0813306	0.120241	0.120241
5	0.231	0.142893	0.0881062	0.133346	0.133346
5.0625	0.253296	0.157873	0.0954235	0.14829	0.14829
5.125	0.277763	0.174487	0.103276	0.165311	0.165311
5.1875	0.304469	0.192828	0.11164	0.184661	0.184661
5.25	0.333439	0.212965	0.120473	0.2066	0.2066
5.3125	0.364637	0.234927	0.12971	0.231383	0.231383
5.375	0.397958	0.258695	0.139263	0.259241	0.259241
5.4375	0.433214	0.284191	0.149023	0.290362	0.290362
5.5	0.470133	0.311273	0.15886	0.324861	0.324861
5.5625	0.508357	0.339726	0.168631	0.362746	0.362746
5.625	0.547446	0.369262	0.178184	0.403881	0.403881
5.6875	0.586899	0.399532	0.187368	0.447951	0.447951
5.75	0.626173	0.430134	0.196039	0.494442	0.494442
5.8125	0.66471	0.460636	0.204074	0.542631	0.542631
5.875	0.70197	0.4906	0.211369	0.591611	0.591611
5.9375	0.73746	0.519607	0.217853	0.640341	0.640341
6	0.770745	0.547226	0.223518	0.687696	0.687696
6.0625	0.801462	0.573037	0.228426	0.732567	0.732567
6.125	0.829379	0.596731	0.232647	0.774025	0.774025
6.1875	0.854385	0.618119	0.236266	0.811402	0.811402
6.25	0.876485	0.637117	0.239368	0.844327	0.844327
6.3125	0.895782	0.653736	0.242046	0.87272	0.87272
6.375	0.912446	0.668058	0.244388	0.896742	0.896742
6.4375	0.926699	0.680213	0.246486	0.916733	0.916733
6.5	0.938786	0.69036	0.248427	0.933135	0.933135
6.5625	0.948963	0.698666	0.250297	0.946435	0.946435
6.625	0.957478	0.705297	0.252181	0.957115	0.957115
6.6875	0.964564	0.7104	0.254165	0.965624	0.965624
6.75	0.970435	0.714095	0.25634	0.972359	0.972359
6.8125	0.975281	0.716486	0.258796	0.977662	0.977662
6.875	0.979284	0.717766	0.261517	0.981835	0.981835
6.9375	0.982593	0.718101	0.264492	0.985123	0.985123
7	0.985334	0.717626	0.267708	0.987717	0.987717
7.0625	0.987609	0.716453	0.271156	0.98977	0.98977
7.125	0.989502	0.714683	0.274819	0.9914	0.9914
7.1875	0.991081	0.712399	0.278682	0.992698	0.992698
7.25	0.992402	0.709669	0.282733	0.993738	0.993738
7.3125	0.99351	0.706548	0.286962	0.994574	0.994574
7.375	0.994442	0.703084	0.291358	0.995249	0.995249
7.4375	0.995228	0.699316	0.295912	0.995798	0.995798
7.5	0.995893	0.695275	0.300617	0.996246	0.996246
7.5625	0.996456	0.690991	0.305465	0.996614	0.996614
7.625	0.996935	0.686484	0.31045	0.996918	0.996918
7.6875	0.997343	0.681777	0.315566	0.997172	0.997172
7.75	0.997691	0.676885	0.320805	0.997385	0.997385
7.8125	0.997989	0.671825	0.326164	0.997565	0.997565
7.875	0.998244	0.666608	0.331636	0.997719	0.997719
7.9375	0.998464	0.661247	0.337217	0.997852	0.997852
8	0.998653	0.655752	0.3429	0.997968	0.997968
8.0625	0.998816	0.650133	0.348683	0.99807	0.99807
8.125	0.998957	0.644399	0.354558	0.998161	0.998161
8.1875	0.999079	0.638556	0.360523	0.998244	0.998244
8.25	0.999185	0.632613	0.366571	0.998319	0.998319
8.3125	0.999276	0.626577	0.372699	0.998389	0.998389
8.375	0.999356	0.620455	0.378901	0.998454	0.998454
8.4375	0.999426	0.614253	0.385173	0.998515	0.998515
8.5	0.999487	0.607978	0.391509	0.998573	0.998573
8.5625	0.99954	0.601635	0.397905	0.998629	0.998629
8.625	0.999586	0.595231	0.404355	0.998682	0.998682
8.6875	0.999627	0.588772	0.410854	0.998734	0.998734
8.75	0.999662	0.582264	0.417398	0.998784	0.998784
8.8125	0.999694	0.575713	0.42398	0.998833	0.998833
8.875	0.999721	0.569126	0.430596	0.99888	0.99888
8.9375	0.999746	0.562507	0.437238	0.998926	0.998926
9	0.999767	0.555865	0.443903	0.998971	0.998971
9.0625	0.999786	0.549204	0.450582	0.999014	0.999014
9.125	0.999803	0.542532	0.457271	0.999056	0.999056
9.1875	0.999818	0.535855	0.463963	0.999096	0.999096
9.25	0.999831	0.52918	0.470652	0.999135	0.999135
9.3125	0.999843	0.522514	0.47733	0.999172	0.999172
9.375	0.999854	0.515864	0.48399	0.999207	0.999207
9.4375	0.999863	0.509237	0.490626	0.999241	0.999241
9.5	0.999872	0.502642	0.49723	0.999273	0.999273
9.5625	0.999879	0.496085	0.503795	0.999304	0.999304
9.625	0.999886	0.489575	0.510311	0.999332	0.999332
9.6875	0.999893	0.483121	0.516771	0.999359	0.999359
9.75	0.999898	0.476731	0.523167	0.999384	0.999384
9.8125	0.999903	0.470415	0.529489	0.999407	0.999407
9.875	0.999908	0.464181	0.535727	0.999429	0.999429
9.9375	0.999912	0.458041	0.541871	0.999449	0.999449
10	0.999916	0.452004	0.547912	0.999467	0.999467
10.0625	0.999919	0.446083	0.553836	0.999483	0.999483
10.125	0.999922	0.440289	0.559634	0.999497	0.999497
10.1875	0.999925	0.43462	0.565305	0.99951	0.99951
10.25	0.999928	0.429074	0.570854	0.999522	0.999522
10.3125	0.99993	0.423645	0.576285	0.999532	0.999532
10.375	0.999932	0.418331	0.581602	0.999541	0.999541
10.4375	0.999934	0.413126	0.586808	0.99955	0.99955
10.5	0.999936	0.408028	0.591908	0.999558	0.999558
10.5625	0.999938	0.403033	0.596905	0.999565	0.999565
10.625	0.999939	0.398138	0.601801	0.999571	0.999571
10.6875	0.999941	0.393341	0.6066	0.999577	0.999577
10.75	0.999942	0.388637	0.611305	0.999583	0.999583
10.8125	0.999944	0.384024	0.615919	0.999588	0.999588
10.875	0.999945	0.3795	0.620445	0.999593	0.999593
10.9375	0.999946	0.375062	0.624884	0.999598	0.999598
11	0.999947	0.370707	0.62924	0.999602	0.999602
11.0625	0.999948	0.366433	0.633515	0.999607	0.999607
11.125	0.999949	0.362238	0.637712	0.999611	0.999611
11.1875	0.99995	0.358277	0.641673	0.999614	0.999614
11.25	0.999952	0.354794	0.645157	0.999618	0.999618
11.3125	0.999954	0.35193	0.648023	0.999622	0.999622
11.375	0.999955	0.349731	0.650225	0.999626	0.999626
11.4375	0.999957	0.348181	0.651776	0.999629	0.999629
11.5	0.999959	0.347239	0.652721	0.999633	0.999633
11.5625	0.999961	0.346856	0.653105	0.999637	0.999637
11.625	0.999963	0.346989	0.652975	0.99964	0.99964
11.6875	0.999965	0.347599	0.652366	0.999643	0.999643
11.75	0.999967	0.348658	0.651309	0.999647	0.999647
11.8125	0.999968	0.35014	0.649828	0.999651	0.999651
11.875	0.999969	0.352026	0.647944	0.999655	0.999655
11.9375	0.999971	0.354295	0.645676	0.999659	0.999659
12	0.999972	0.356932	0.64304	0.999664	0.999664
12.0625	0.999973	0.359919	0.640054	0.99967	0.99967
12.125	0.999974	0.363241	0.636733	0.999676	0.999676
12.1875	0.999975	0.366879	0.633095	0.999683	0.999683
12.25	0.999976	0.370819	0.629157	0.99969	0.99969
12.3125	0.999976	0.375041	0.624935	0.999699	0.999699
12.375	0.999977	0.379528	0.620449	0.999708	0.999708
12.4375	0.999978	0.384263	0.615715	0.999717	0.999717
12.5	0.999978	0.389226	0.610753	0.999727	0.999727
12.5625	0.999979	0.394399	0.60558	0.999737	0.999737
12.625	0.99998	0.399765	0.600215	0.999748	0.999748
12.6875	0.99998	0.405305	0.594675	0.999759	0.999759
12.75	0.999981	0.411001	0.58898	0.99977	0.99977
12.8125	0.999982	0.416836	0.583146	0.999781	0.999781
12.875	0.999982	0.422791	0.577191	0.999792	0.999792
12.9375	0.999983	0.428852	0.571131	0.999803	0.999803
13	0.999983	0.435001	0.564983	0.999813	0.999813
13.0625	0.999984	0.441222	0.558762	0.999823	0.999823
13.125	0.999984	0.447501	0.552484	0.999833	0.999833
13.1875	0.999985	0.453823	0.546162	0.999842	0.999842
13.25	0.999985	0.460173	0.539812	0.999851	0.999851
13.3125	0.999986	0.466539	0.533446	0.999859	0.999859
13.375	0.999986	0.472908	0.527078	0.999867	0.999867
13.4375	0.999987	0.479267	0.52072	0.999874	0.999874
13.5	0.999987	0.485604	0.514383	0.99988	0.99988
13.5625	0.999988	0.491908	0.50808	0.999887	0.999887
13.625	0.999988	0.498167	0.501821	0.999892	0.999892
13.6875	0.999988	0.504373	0.495616	0.999897	0.999897
13.75	0.999989	0.510513	0.489476	0.999902	0.999902
13.8125	0.999989	0.516578	0.483411	0.999906	0.999906
13.875	0.999989	0.522559	0.47743	0.99991	0.99991
13.9375	0.99999	0.528446	0.471543	0.999913	0.999913
14	0.99999	0.53423	0.46576	0.999916	0.999916
14.0625	0.99999	0.539904	0.460086	0.999919	0.999919
14.125	0.999991	0.545471	0.45452	0.999921	0.999921
14.1875	0.999991	0.550934	0.449057	0.999923	0.999923
14.25	0.999991	0.556296	0.443695	0.999925	0.999925
14.3125	0.999991	0.561559	0.438432	0.999927	0.999927
14.375	0.999991	0.566727	0.433264	0.999928	0.999928
14.4375	0.999992	0.571802	0.428189	0.999929	0.999929
14.5	0.999992	0.576786	0.423205	0.999931	0.999931
14.5625	0.999992	0.581682	0.41831	0.999932	0.999932
14.625	0.999992	0.586492	0.4135	0.999933	0.999933
14.6875	0.999992	0.591218	0.408774	0.999934	0.999934
14.75	0.999992	0.595862	0.40413	0.999935	0.999935
14.8125	0.999993	0.600427	0.399566	0.999936	0.999936
14.875	0.999993	0.604914	0.395079	0.999936	0.999936
14.9375	0.999993	0.609325	0.390668	0.999937	0.999937
15	0.999993	0.613662	0.386331	0.999938	0.999938
15.0625	0.999993	0.617927	0.382066	0.999938	0.999938
15.125	0.999993	0.622122	0.377871	0.999939	0.999939
15.1875	0.999993	0.626248	0.373745	0.99994	0.99994
15.25	0.999993	0.630308	0.369686	0.99994	0.99994
15.3125	0.999994	0.634295	0.365698	0.999941	0.999941
15.375	0.999994	0.638136	0.361858	0.999941	0.999941
15.4375	0.999994	0.641765	0.358228	0.999942	0.999942
15.5	0.999994	0.645134	0.35486	0.999942	0.999942
15.5625	0.999994	0.648209	0.351785	0.999943	0.999943
15.625	0.999994	0.650975	0.349019	0.999943	0.999943
15.6875	0.999995	0.653428	0.346566	0.999944	0.999944
15.75	0.999995	0.655576	0.344419	0.999944	0.999944
15.8125	0.999995	0.65743	0.342565	0.999944	0.999944
15.875	0.999995	0.659007	0.340988	0.999945	0.999945
15.9375	0.999995	0.660326	0.33967	0.999945	0.999945
16	0.999996	0.661403	0.338593	0.999945	0.999945
16.0625	0.999996	0.662255	0.337741	0.999945	0.999945
16.125	0.999996	0.662898	0.337097	0.999945	0.999945
16.1875	0.999996	0.663346	0.33665	0.999946	0.999946
16.25	0.999996	0.663612	0.336384	0.999946	0.999946
16.3125	0.999996	0.663706	0.33629	0.999946	0.999946
16.375	0.999996	0.663639	0.336358	0.999946	0.999946
16.4375	0.999996	0.663419	0.336577	0.999946	0.999946
16.5	0.999997	0.663056	0.336941	0.999946	0.999946
16.5625	0.999997	0.662555	0.337442	0.999946	0.999946
16.625	0.999997	0.661924	0.338072	0.999946	0.999946
16.6875	0.999997	0.66117	0.338827	0.999946	0.999946
16.75	0.999997	0.660297	0.3397	0.999946	0.999946
16.8125	0.999997	0.659311	0.340686	0.999947	0.999947
16.875	0.999997	0.658217	0.34178	0.999947	0.999947
16.9375	0.999997	0.65702	0.342977	0.999947	0.999947
17	0.999997	0.655724	0.344273	0.999947	0.999947
17.0625	0.999997	0.654334	0.345663	0.999947	0.999947
17.125	0.999997	0.652853	0.347144	0.999947	0.999947
17.1875	0.999997	0.651287	0.348711	0.999948	0.999948
17.25	0.999997	0.649638	0.35036	0.999948	0.999948
17.3125	0.999997	0.64791	0.352087	0.999948	0.999948
17.375	0.999997	0.646108	0.353889	0.999949	0.999949
17.4375	0.999997	0.644235	0.355763	0.999949	0.999949
17.5	0.999997	0.642294	0.357704	0.99995	0.99995
17.5625	0.999997	0.640289	0.359709	0.99995	0.99995
17.625	0.999997	0.638223	0.361775	0.99995	0.99995
17.6875	0.999998	0.636099	0.363898	0.999951	0.999951
17.75	0.999998	0.633921	0.366076	0.999951	0.999951
17.8125	0.999998	0.631692	0.368306	0.999952	0.999952
17.875	0.999998	0.629413	0.370584	0.999953	0.999953
17.9375	0.999998	0.62709	0.372908	0.999953	0.999953
18	0.999998	0.624723	0.375274	0.999954	0.999954
18.0625	0.999998	0.622317	0.377681	0.999954	0.999954
18.125	0.999998	0.619873	0.380125	0.999955	0.999955
18.1875	0.999998	0.617394	0.382603	0.999956	0.999956
18.25	0.999998	0.614883	0.385115	0.999956	0.999956
18.3125	0.999998	0.612342	0.387656	0.999957	0.999957
18.375	0.999998	0.609773	0.390225	0.999958	0.999958
18.4375	0.999998	0.607178	0.39282	0.999958	0.999958
18.5	0.999998	0.60456	0.395438	0.999959	0.999959
18.5625	0.999998	0.601921	0.398077	0.99996	0.99996
18.625	0.999998	0.599262	0.400736	0.99996	0.99996
18.6875	0.999998	0.596586	0.403412	0.999961	0.999961
18.75	0.999998	0.593895	0.406103	0.999961	0.999961
18.8125	0.999998	0.59119	0.408808	0.999962	0.999962
18.875	0.999998	0.588472	0.411526	0.999963	0.999963
18.9375	0.999998	0.585745	0.414253	0.999963	0.999963
19	0.999998	0.583008	0.41699	0.999964	0.999964
19.0625	0.999998	0.580265	0.419733	0.999965	0.999965
19.125	0.999998	0.577515	0.422483	0.999965	0.999965
19.1875	0.999998	0.574762	0.425236	0.999966	0.999966
19.25	0.999998	0.572005	0.427993	0.999966	0.999966
19.3125	0.999998	0.569247	0.430751	0.999967	0.999967
19.375	0.999998	0.566489	0.433509	0.999967	0.999967
19.4375	0.999998	0.563732	0.436266	0.999968	0.999968
19.5	0.999998	0.560977	0.439021	0.999968	0.999968
19.5625	0.999998	0.558226	0.441773	0.999969	0.999969
19.625	0.999998	0.555479	0.44452	0.999969	0.999969
19.6875	0.999998	0.552738	0.447261	0.99997	0.99997
19.75	0.999998	0.550003	0.449995	0.99997	0.99997
19.8125	0.999998	0.547277	0.452721	0.999971	0.999971
19.875	0.999998	0.544559	0.455439	0.999971	0.999971
19.9375	0.999998	0.541852	0.458147	0.999971	0.999971
20	0.999998	0.539155	0.460843	0.999972	0.999972
20.0625	0.999998	0.536471	0.463528	0.999972	0.999972
20.125	0.999998	0.533799	0.4662	0.999973	0.999973
20.1875	0.999998	0.531141	0.468858	0.999973	0.999973
20.25	0.999998	0.528498	0.471501	0.999973	0.999973
20.3125	0.999998	0.52587	0.474128	0.999973	0.999973
20.375	0.999998	0.523259	0.476739	0.999974	0.999974
20.4375	0.999998	0.520666	0.479333	0.999974	0.999974
20.5	0.999999	0.518091	0.481907	0.999974	0.999974
20.5625	0.999999	0.515536	0.484463	0.999975	0.999975
20.625	0.999999	0.513	0.486998	0.999975	0.999975
20.6875	0.999999	0.510487	0.489512	0.999975	0.999975
20.75	0.999999	0.507995	0.492004	0.999975	0.999975
20.8125	0.999999	0.505526	0.494472	0.999975	0.999975
20.875	0.999999	0.503081	0.496918	0.999976	0.999976
20.9375	0.999999	0.500659	0.49934	0.999976	0.999976
21	0.999999	0.498259	0.501739	0.999976	0.999976
21.0625	0.999999	0.495882	0.504116	0.999976	0.999976
21.125	0.999999	0.493527	0.506472	0.999976	0.999976
21.1875	0.999999	0.491194	0.508805	0.999976	0.999976
21.25	0.999999	0.488882	0.511117	0.999976	0.999976
21.3125	0.999999	0.486591	0.513408	0.999977	0.999977
21.375	0.999999	0.484321	0.515678	0.999977	0.999977
21.4375	0.999999	0.482072	0.517927	0.999977	0.999977
21.5	0.999999	0.479842	0.520156	0.999977	0.999977
21.5625	0.999999	0.477633	0.522366	0.999977	0.999977
21.625	0.999999	0.475443	0.524555	0.999977	0.999977
21.6875	0.999999	0.473273	0.526725	0.999977	0.999977
21.75	0.999999	0.471122	0.528876	0.999977	0.999977
21.8125	0.999999	0.46899	0.531009	0.999977	0.999977
21.875	0.999999	0.466877	0.533122	0.999978	0.999978
21.9375	0.999999	0.464781	0.535217	0.999978	0.999978
22	0.999999	0.462704	0.537295	0.999978	0.999978
22.0625	0.999999	0.460645	0.539354	0.999978	0.999978
22.125	0.999999	0.458604	0.541395	0.999978	0.999978
22.1875	0.999999	0.456579	0.543419	0.999978	0.999978
22.25	0.999999	0.454572	0.545426	0.999978	0.999978
22.3125	0.999999	0.452582	0.547416	0.999978	0.999978
22.375	0.999999	0.450609	0.54939	0.999978	0.999978
22.4375	0.999999	0.448652	0.551346	0.999978	0.999978
22.5	0.999999	0.446712	0.553287	0.999978	0.999978
22.5625	0.999999	0.444788	0.555211	0.999978	0.999978
22.625	0.999999	0.442879	0.55712	0.999979	0.999979
22.6875	0.999999	0.440986	0.559013	0.999979	0.999979
22.75	0.999999	0.439109	0.56089	0.999979	0.999979
22.8125	0.999999	0.437247	0.562752	0.999979	0.999979
22.875	0.999999	0.4354	0.564599	0.999979	0.999979
22.9375	0.999999	0.433568	0.566431	0.999979	0.999979
23	0.999999	0.43175	0.568249	0.999979	0.999979
23.0625	0.999999	0.429947	0.570051	0.999979	0.999979
23.125	0.999999	0.428159	0.57184	0.999979	0.999979
23.1875	0.999999	0.426385	0.573614	0.999979	0.999979
23.25	0.999999	0.424624	0.575375	0.999979	0.999979
23.3125	0.999999	0.422878	0.577121	0.999979	0.999979
23.375	0.999999	0.421145	0.578854	0.999979	0.999979
23.4375	0.999999	0.419425	0.580574	0.999979	0.999979
23.5	0.999999	0.417719	0.58228	0.999979	0.999979
23.5625	0.999999	0.416026	0.583973	0.99998	0.99998
23.625	0.999999	0.414354	0.585645	0.99998	0.99998
23.6875	0.999999	0.412713	0.587286	0.99998	0.99998
23.75	0.999999	0.411114	0.588885	0.99998	0.99998
23.8125	0.999999	0.409564	0.590435	0.99998	0.99998
23.875	0.999999	0.408072	0.591927	0.99998	0.99998
23.9375	0.999999	0.406644	0.593355	0.99998	0.99998
24	0.999999	0.405287	0.594712	0.99998	0.99998
24.0625	0.999999	0.404005	0.595994	0.99998	0.99998
24.125	0.999999	0.4028	0.597199	0.99998	0.99998
24.1875	0.999999	0.401676	0.598323	0.99998	0.99998
24.25	0.999999	0.400633	0.599366	0.99998	0.99998
24.3125	0.999999	0.399672	0.600327	0.99998	0.99998
24.375	0.999999	0.398794	0.601205	0.99998	0.99998
24.4375	0.999999	0.397997	0.602002	0.99998	0.99998
24.5	0.999999	0.39728	0.602719	0.999981	0.999981
24.5625	0.999999	0.396642	0.603358	0.999981	0.999981
24.625	0.999999	0.396081	0.603919	0.999981	0.999981
24.6875	0.999999	0.395595	0.604404	0.999981	0.999981
24.75	0.999999	0.395182	0.604817	0.999981	0.999981
24.8125	0.999999	0.394841	0.605158	0.999981	0.999981
24.875	0.999999	0.394569	0.60543	0.999981	0.999981
24.9375	0.999999	0.394364	0.605635	0.999981	0.999981
25	0.999999	0.394224	0.605775	0.999981	0.999981
25.0625	0.999999	0.394148	0.605852	0.999981	0.999981
25.125	0.999999	0.394132	0.605867	0.999981	0.999981
25.1875	0.999999	0.394176	0.605824	0.999981	0.999981
25.25	0.999999	0.394277	0.605723	0.999981	0.999981
25.3125	0.999999	0.394433	0.605566	0.999981	0.999981
25.375	0.999999	0.394644	0.605356	0.999981	0.999981
25.4375	0.999999	0.394907	0.605093	0.999982	0.999982
25.5	0.999999	0.39522	0.60478	0.999982	0.999982
25.5625	0.999999	0.395582	0.604417	0.999982	0.999982
25.625	0.999999	0.395992	0.604007	0.999982	0.999982
25.6875	0.999999	0.396448	0.603552	0.999982	0.999982
25.75	0.999999	0.396948	0.603051	0.999982	0.999982
25.8125	0.999999	0.397492	0.602507	0.999982	0.999982
25.875	0.999999	0.398078	0.601922	0.999982	0.999982
25.9375	0.999999	0.398704	0.601295	0.999982	0.999982
26	0.999999	0.39937	0.60063	0.999983	0.999983
26.0625	0.999999	0.400073	0.599926	0.999983	0.999983
26.125	0.999999	0.400813	0.599186	0.999983	0.999983
26.1875	0.999999	0.401589	0.59841	0.999983	0.999983
26.25	0.999999	0.402399	0.5976	0.999983	0.999983
26.3125	0.999999	0.403243	0.596757	0.999983	0.999983
26.375	0.999999	0.404118	0.595882	0.999983	0.999983
26.4375	1	0.405024	0.594975	0.999984	0.999984
26.5	1	0.40596	0.594039	0.999984	0.999984
26.5625	1	0.406925	0.593074	0.999984	0.999984
26.625	1	0.407918	0.592082	0.999984	0.999984
26.6875	1	0.408937	0.591063	0.999984	0.999984
26.75	1	0.409981	0.590018	0.999984	0.999984
26.8125	1	0.41105	0.588949	0.999985	0.999985
26.875	1	0.412143	0.587857	0.999985	0.999985
26.9375	1	0.413258	0.586741	0.999985	0.999985
27	1	0.414395	0.585605	0.999985	0.999985
27.0625	1	0.415552	0.584448	0.999985	0.999985
27.125	1	0.416729	0.583271	0.999986	0.999986
27.1875	1	0.417925	0.582075	0.999986	0.999986
27.25	1	0.419138	0.580861	0.999986	0.999986
27.3125	1	0.420369	0.579631	0.999986	0.999986
27.375	1	0.421615	0.578384	0.999986	0.999986
27.4375	1	0.422877	0.577123	0.999986	0.999986
27.5	1	0.424153	0.575847	0.999987	0.999987
27.5625	1	0.425442	0.574557	0.999987	0.999987
27.625	1	0.426745	0.573255	0.999987	0.999987
27.6875	1	0.428059	0.571941	0.999987	0.999987
27.75	1	0.429384	0.570615	0.999987	0.999987
27.8125	1	0.43072	0.56928	0.999987	0.999987
27.875	1	0.432065	0.567934	0.999988	0.999988
27.9375	1	0.433419	0.56658	0.999988	0.999988
28	1	0.434782	0.565218	0.999988	0.999988
28.0625	1	0.436151	0.563848	0.999988	0.999988
28.125	1	0.437528	0.562472	0.999988	0.999988
28.1875	1	0.43891	0.56109	0.999988	0.999988
28.25	1	0.440298	0.559702	0.999988	0.999988
28.3125	1	0.44169	0.55831	0.999988	0.999988
28.375	1	0.443086	0.556913	0.999989	0.999989
28.4375	1	0.444486	0.555514	0.999989	0.999989
28.5	1	0.445888	0.554111	0.999989	0.999989
28.5625	1	0.447293	0.552707	0.999989	0.999989
28.625	1	0.448699	0.551301	0.999989	0.999989
28.6875	1	0.450105	0.549894	0.999989	0.999989
28.75	1	0.451512	0.548487	0.999989	0.999989
28.8125	1	0.452919	0.547081	0.999989	0.999989
28.875	1	0.454325	0.545675	0.999989	0.999989
