Time	Combined adopter fraction[eu]	Adopter Fraction[eu,p1]	Adopter Fraction[eu,p2]	Adopter Fraction[sp,p1]	Adopter Fraction[sp,p2]
5.125	0.0358635	0.0212387	0.0146248	0.0159541	0.0114579
5.1875	0.0374334	0.0223274	0.015106	0.0167288	0.0118096
5.25	0.0391265	0.023514	0.0156125	0.0175759	0.0121814
5.3125	0.0409568	0.0248111	0.0161457	0.0185049	0.0125749
5.375	0.0429407	0.0262331	0.0167076	0.0195268	0.0129918
5.4375	0.0450967	0.027797	0.0172997	0.0206547	0.0134337
5.5	0.0474465	0.0295226	0.0179239	0.0219039	0.0139024
5.5625	0.0500151	0.0314331	0.018582	0.0232924	0.0144
5.625	0.0528315	0.0335559	0.0192756	0.0248413	0.0149282
5.6875	0.0559298	0.0359233	0.0200065	0.026576	0.0154892
5.75	0.0593499	0.0385739	0.020776	0.0285266	0.0160849
5.8125	0.0631388	0.0415533	0.0215856	0.0307293	0.0167173
5.875	0.0673523	0.0449164	0.0224359	0.0332272	0.0173883
5.9375	0.0720564	0.048729	0.0233274	0.036073	0.0180996
6	0.0773302	0.0530705	0.0242597	0.0393302	0.0188526
6.0625	0.0826917	0.0577485	0.0249432	0.0427817	0.019354
6.125	0.0887839	0.0631362	0.0256477	0.046784	0.0198876
6.1875	0.0957393	0.0693702	0.0263691	0.0514472	0.0204529
6.25	0.103719	0.0766174	0.0271019	0.0569071	0.0210481
6.3125	0.11292	0.0850811	0.0278388	0.0633312	0.0216708
6.375	0.12358	0.0950093	0.0285706	0.0709259	0.022317
6.4375	0.135989	0.106703	0.0292858	0.0799455	0.0229816
6.5	0.150495	0.120524	0.0299705	0.0907019	0.0236577
6.5625	0.167514	0.136906	0.0306085	0.103575	0.0243365
6.625	0.187533	0.156351	0.0311817	0.119021	0.0250073
6.6875	0.211106	0.179436	0.0316698	0.13758	0.0256575
6.75	0.23884	0.206789	0.0320518	0.159869	0.0262722
6.8125	0.271357	0.239051	0.0323066	0.186572	0.026835
6.875	0.309226	0.276812	0.0324142	0.218393	0.027328
6.9375	0.352859	0.320502	0.0323573	0.255985	0.0277327
7	0.402372	0.370249	0.0321225	0.299838	0.0280302
7.0625	0.457415	0.425714	0.0317018	0.35012	0.0282027
7.125	0.517037	0.485943	0.0310938	0.406506	0.0282344
7.1875	0.579609	0.549305	0.0303038	0.468019	0.0281126
7.25	0.642912	0.613567	0.0293448	0.532959	0.0278294
7.3125	0.704396	0.67616	0.0282366	0.598994	0.0273824
7.375	0.761581	0.734576	0.0270048	0.663434	0.0267761
7.4375	0.812478	0.786799	0.0256793	0.723654	0.0260219
7.5	0.855895	0.831604	0.0242912	0.777543	0.0251373
7.5625	0.891508	0.868636	0.0228712	0.823813	0.0241447
7.625	0.919726	0.89828	0.0214467	0.862083	0.0230691
7.6875	0.941443	0.921402	0.020041	0.892738	0.0219362
7.75	0.957762	0.939089	0.0186724	0.916669	0.0207704
7.8125	0.969794	0.95244	0.0173545	0.934994	0.0195933
7.875	0.978539	0.962442	0.0160966	0.948845	0.0184232
7.9375	0.984823	0.969918	0.0149046	0.959241	0.0172749
8	0.989302	0.97552	0.0137815	0.96703	0.0161596
8.0625	0.992474	0.979746	0.0127281	0.972886	0.0150854
8.125	0.994712	0.982968	0.0117438	0.977321	0.0140581
8.1875	0.996285	0.985458	0.0108268	0.980719	0.013081
8.25	0.997388	0.987414	0.00997453	0.983362	0.0121561
8.3125	0.998161	0.988977	0.00918407	0.985452	0.011284
8.375	0.998702	0.99025	0.0084521	0.987137	0.0104644
8.4375	0.999081	0.991306	0.00777522	0.98852	0.00969607
8.5	0.999347	0.992197	0.00714998	0.989678	0.00897754
8.5625	0.999533	0.99296	0.00657298	0.990664	0.00830685
8.625	0.999663	0.993623	0.00604093	0.991517	0.00768186
8.6875	0.999756	0.994205	0.00555066	0.992264	0.00710027
8.75	0.999821	0.994721	0.00509914	0.992926	0.00655975
8.8125	0.999867	0.995183	0.00468352	0.993518	0.00605792
8.875	0.9999	0.995598	0.0043011	0.994051	0.00559244
8.9375	0.999923	0.995974	0.00394935	0.994534	0.00516105
9	0.99994	0.996314	0.00362593	0.994973	0.00476152
9.0625	0.999952	0.996624	0.00332862	0.995375	0.00439174
9.125	0.999962	0.996906	0.0030554	0.995742	0.0040497
9.1875	0.999968	0.997164	0.00280435	0.996078	0.00373346
9.25	0.999974	0.9974	0.00257373	0.996388	0.00344123
9.3125	0.999978	0.997616	0.00236191	0.996672	0.00317128
9.375	0.999981	0.997813	0.00216738	0.996933	0.002922
9.4375	0.999983	0.997994	0.00198876	0.997174	0.0026919
9.5	0.999985	0.99816	0.00182476	0.997395	0.00247957
9.5625	0.999987	0.998312	0.00167421	0.997599	0.00228367
9.625	0.999988	0.998452	0.00153601	0.997787	0.002103
9.6875	0.999989	0.99858	0.00140916	0.99796	0.0019364
9.75	0.99999	0.998697	0.00129274	0.99812	0.00178281
9.8125	0.999991	0.998805	0.00118589	0.998267	0.00164124
9.875	0.999992	0.998904	0.00108785	0.998402	0.00151077
9.9375	0.999992	0.998994	0.00099788	0.998527	0.00139056
10	0.999993	0.999078	0.000915328	0.998641	0.00127981
10.0625	0.999993	0.999154	0.000839585	0.998747	0.0011778
10.125	0.999994	0.999224	0.000770092	0.998845	0.00108384
10.1875	0.999994	0.999288	0.000706337	0.998934	0.000997319
10.25	0.999995	0.999347	0.000647847	0.999017	0.000917648
10.3125	0.999995	0.999401	0.00059419	0.999093	0.000844295
10.375	0.999995	0.99945	0.000544968	0.999163	0.000776765
10.4375	0.999996	0.999496	0.000499816	0.999228	0.000714602
10.5	0.999996	0.999537	0.000458398	0.999287	0.000657384
10.5625	0.999996	0.999576	0.000420406	0.999342	0.000604723
10.625	0.999996	0.999611	0.000385558	0.999393	0.000556258
10.6875	0.999996	0.999643	0.000353595	0.999439	0.000511659
10.75	0.999997	0.999672	0.000324278	0.999482	0.00047062
10.8125	0.999997	0.999699	0.000297388	0.999522	0.000432859
10.875	0.999997	0.999724	0.000272726	0.999558	0.000398116
10.9375	0.999997	0.999747	0.000250106	0.999591	0.000366152
11	0.999997	0.999768	0.000229361	0.999622	0.000336746
11.0625	0.999997	0.999787	0.000210334	0.999651	0.000309695
11.125	0.999998	0.999805	0.000192885	0.999677	0.00028481
11.1875	0.999998	0.999821	0.000176881	0.999701	0.00026192
11.25	0.999998	0.999836	0.000162205	0.999723	0.000240865
11.3125	0.999998	0.999849	0.000148745	0.999743	0.0002215
11.375	0.999998	0.999862	0.000136402	0.999762	0.000203688
11.4375	0.999998	0.999873	0.000125082	0.99978	0.000187306
11.5	0.999998	0.999883	0.000114701	0.999796	0.00017224
11.5625	0.999998	0.999893	0.000105181	0.999811	0.000158384
11.625	0.999998	0.999902	9.64502e-005	0.999824	0.000145641
11.6875	0.999998	0.99991	8.84441e-005	0.999837	0.000133922
11.75	0.999998	0.999917	8.11022e-005	0.999848	0.000123146
11.8125	0.999998	0.999924	7.43695e-005	0.999859	0.000113236
11.875	0.999999	0.99993	6.81955e-005	0.999869	0.000104123
11.9375	0.999999	0.999936	6.25339e-005	0.999878	9.57428e-005
12	0.999999	0.999941	5.7342e-005	0.999886	8.80371e-005
12.0625	0.999999	0.999946	5.25811e-005	0.999894	8.09515e-005
12.125	0.999999	0.999951	4.82154e-005	0.999901	7.44361e-005
12.1875	0.999999	0.999955	4.4212e-005	0.999908	6.84452e-005
12.25	0.999999	0.999958	4.05409e-005	0.999914	6.29365e-005
12.3125	0.999999	0.999962	3.71745e-005	0.999919	5.78714e-005
12.375	0.999999	0.999965	3.40876e-005	0.999924	5.3214e-005
12.4375	0.999999	0.999968	3.1257e-005	0.999929	4.89317e-005
12.5	0.999999	0.99997	2.86614e-005	0.999934	4.49942e-005
12.5625	0.999999	0.999973	2.62813e-005	0.999938	4.13738e-005
12.625	0.999999	0.999975	2.40988e-005	0.999942	3.80449e-005
12.6875	0.999999	0.999977	2.20975e-005	0.999945	3.49842e-005
12.75	0.999999	0.999979	2.02624e-005	0.999948	3.217e-005
12.8125	0.999999	0.999981	1.85797e-005	0.999951	2.95824e-005
12.875	0.999999	0.999982	1.70367e-005	0.999954	2.72032e-005
12.9375	0.999999	0.999984	1.56218e-005	0.999957	2.50156e-005
13	0.999999	0.999985	1.43244e-005	0.999959	2.30042e-005
13.0625	0.999999	0.999986	1.31348e-005	0.999961	2.11547e-005
13.125	0.999999	0.999987	1.20439e-005	0.999963	1.94542e-005
13.1875	0.999999	0.999988	1.10436e-005	0.999965	1.78907e-005
13.25	0.999999	0.999989	1.01265e-005	0.999967	1.6453e-005
13.3125	0.999999	0.99999	9.28544e-006	0.999969	1.51311e-005
13.375	0.999999	0.999991	8.51427e-006	0.99997	1.39156e-005
13.4375	0.999999	0.999992	7.80715e-006	0.999972	1.27979e-005
13.5	0.999999	0.999992	7.15876e-006	0.999973	1.17703e-005
13.5625	0.999999	0.999993	6.56421e-006	0.999974	1.08253e-005
13.625	0.999999	0.999993	6.01905e-006	0.999975	9.95636e-006
13.6875	0.999999	0.999994	5.51916e-006	0.999976	9.15735e-006
13.75	0.999999	0.999994	5.0608e-006	0.999977	8.42262e-006
13.8125	0.999999	0.999995	4.6405e-006	0.999978	7.747e-006
13.875	0.999999	0.999995	4.25511e-006	0.999979	7.12572e-006
13.9375	0.999999	0.999996	3.90173e-006	0.99998	6.5544e-006
14	1	0.999996	3.5777e-006	0.999981	6.02902e-006
14.0625	1	0.999996	3.28058e-006	0.999981	5.54588e-006
14.125	1	0.999997	3.00814e-006	0.999982	5.10157e-006
14.1875	1	0.999997	2.75833e-006	0.999983	4.69297e-006
14.25	1	0.999997	2.52927e-006	0.999983	4.3172e-006
14.3125	1	0.999997	2.31923e-006	0.999984	3.97162e-006
14.375	1	0.999997	2.12664e-006	0.999984	3.65379e-006
14.4375	1	0.999998	1.95004e-006	0.999985	3.36149e-006
14.5	1	0.999998	1.78811e-006	0.999985	3.09265e-006
14.5625	1	0.999998	1.63963e-006	0.999986	2.84539e-006
14.625	1	0.999998	1.50348e-006	0.999986	2.61797e-006
14.6875	1	0.999998	1.37864e-006	0.999986	2.4088e-006
14.75	1	0.999998	1.26417e-006	0.999987	2.21641e-006
14.8125	1	0.999998	1.1592e-006	0.999987	2.03944e-006
14.875	1	0.999999	1.06295e-006	0.999987	1.87666e-006
14.9375	1	0.999999	9.74697e-007	0.999988	1.72693e-006
15	1	0.999999	8.93772e-007	0.999988	1.58919e-006
15.0625	1	0.999999	8.19568e-007	0.999988	1.46249e-006
15.125	1	0.999999	7.51525e-007	0.999989	1.34593e-006
15.1875	1	0.999999	6.89134e-007	0.999989	1.2387e-006
15.25	1	0.999999	6.31924e-007	0.999989	1.14006e-006
15.3125	1	0.999999	5.79464e-007	0.999989	1.0493e-006
15.375	1	0.999999	5.31361e-007	0.99999	9.6581e-007
15.4375	1	0.999999	4.87253e-007	0.99999	8.88991e-007
15.5	1	0.999999	4.46807e-007	0.99999	8.18312e-007
15.5625	1	0.999999	4.0972e-007	0.99999	7.53281e-007
15.625	1	0.999999	3.75712e-007	0.99999	6.93444e-007
15.6875	1	0.999999	3.44528e-007	0.99999	6.38385e-007
15.75	1	0.999999	3.15933e-007	0.999991	5.8772e-007
15.8125	1	0.999999	2.89713e-007	0.999991	5.41098e-007
15.875	1	0.999999	2.65669e-007	0.999991	4.98195e-007
15.9375	1	1	2.43622e-007	0.999991	4.58712e-007
16	1	1	2.23405e-007	0.999991	4.22376e-007
16.0625	1	1	2.04867e-007	0.999991	3.88934e-007
16.125	1	1	1.87867e-007	0.999991	3.58156e-007
16.1875	1	1	1.72279e-007	0.999992	3.29828e-007
16.25	1	1	1.57923e-007	0.999992	3.03754e-007
16.3125	1	1	1.44763e-007	0.999992	2.79753e-007
16.375	1	1	1.327e-007	0.999992	2.5766e-007
16.4375	1	1	1.21642e-007	0.999992	2.37322e-007
16.5	1	1	1.11505e-007	0.999992	2.186e-007
16.5625	1	1	1.02213e-007	0.999992	2.01364e-007
16.625	1	1	9.36959e-008	0.999992	1.85496e-007
16.6875	1	1	8.58881e-008	0.999993	1.70886e-007
16.75	1	1	7.87309e-008	0.999993	1.57434e-007
16.8125	1	1	7.21702e-008	0.999993	1.45049e-007
16.875	1	1	6.61562e-008	0.999993	1.33644e-007
16.9375	1	1	6.06433e-008	0.999993	1.23142e-007
17	1	1	5.55898e-008	0.999993	1.13471e-007
17.0625	1	1	5.09574e-008	0.999993	1.04565e-007
17.125	1	1	4.67111e-008	0.999993	9.63632e-008
17.1875	1	1	4.28186e-008	0.999993	8.88091e-008
17.25	1	1	3.92505e-008	0.999993	8.18516e-008
17.3125	1	1	3.59797e-008	0.999993	7.54431e-008
17.375	1	1	3.29814e-008	0.999994	6.95402e-008
17.4375	1	1	3.0233e-008	0.999994	6.41027e-008
17.5	1	1	2.77137e-008	0.999994	5.90936e-008
17.5625	1	1	2.54043e-008	0.999994	5.44789e-008
17.625	1	1	2.32873e-008	0.999994	5.02275e-008
17.6875	1	1	2.13467e-008	0.999994	4.63105e-008
17.75	1	1	1.95679e-008	0.999994	4.27014e-008
17.8125	1	1	1.79373e-008	0.999994	3.93759e-008
17.875	1	1	1.64425e-008	0.999994	3.63115e-008
17.9375	1	1	1.50723e-008	0.999994	3.34876e-008
18	1	1	1.38163e-008	0.999994	3.08852e-008
18.0625	1	1	1.2665e-008	0.999994	2.84867e-008
18.125	1	1	1.16096e-008	0.999994	2.62761e-008
18.1875	1	1	1.06422e-008	0.999994	2.42386e-008
18.25	1	1	9.75533e-009	0.999994	2.23605e-008
18.3125	1	1	8.9424e-009	0.999994	2.06292e-008
18.375	1	1	8.19722e-009	0.999995	1.90331e-008
18.4375	1	1	7.51413e-009	0.999995	1.75617e-008
18.5	1	1	6.88796e-009	0.999995	1.62051e-008
18.5625	1	1	6.31398e-009	0.999995	1.49542e-008
18.625	1	1	5.78782e-009	0.999995	1.38009e-008
18.6875	1	1	5.30551e-009	0.999995	1.27373e-008
18.75	1	1	4.8634e-009	0.999995	1.17565e-008
18.8125	1	1	4.45812e-009	0.999995	1.08519e-008
18.875	1	1	4.08662e-009	0.999995	1.00176e-008
18.9375	1	1	3.74607e-009	0.999995	9.24815e-009
19	1	1	3.4339e-009	0.999995	8.47749e-009
19.0625	1	1	3.14775e-009	0.999995	7.77104e-009
19.125	1	1	2.88544e-009	0.999995	7.12347e-009
19.1875	1	1	2.64499e-009	0.999995	6.52985e-009
19.25	1	1	2.42458e-009	0.999995	5.98571e-009
19.3125	1	1	2.22254e-009	0.999995	5.48691e-009
19.375	1	1	2.03733e-009	0.999995	5.02967e-009
19.4375	1	1	1.86755e-009	0.999995	4.61054e-009
19.5	1	1	1.71193e-009	0.999995	4.22634e-009
19.5625	1	1	1.56927e-009	0.999995	3.87415e-009
19.625	1	1	1.4385e-009	0.999995	3.55131e-009
19.6875	1	1	1.31863e-009	0.999996	3.25537e-009
19.75	1	1	1.20874e-009	0.999996	2.98409e-009
19.8125	1	1	1.10802e-009	0.999996	2.73542e-009
19.875	1	1	1.01568e-009	0.999996	2.50747e-009
19.9375	1	1	9.31043e-010	0.999996	2.29852e-009
20	1	1	8.53458e-010	0.999996	2.10698e-009
