Time	Combined adopter fraction[eu]	Adopter Fraction[eu,p1]	Adopter Fraction[eu,p2]	Adopter Fraction[sp,p1]	Adopter Fraction[sp,p2]
3.4375	0.0570707	0.0319769	0.0250938	0.0283347	0.0283347
3.5	0.0611605	0.0343855	0.0267751	0.0301144	0.0301144
3.5625	0.0656374	0.0370338	0.0286037	0.0320808	0.0320808
3.625	0.0705478	0.0399521	0.0305958	0.034259	0.034259
3.6875	0.0759443	0.0431749	0.0327694	0.0366781	0.0366781
3.75	0.0818863	0.0467415	0.0351447	0.0393714	0.0393714
3.8125	0.0884408	0.0506969	0.0377439	0.0423779	0.0423779
3.875	0.0956832	0.0550919	0.0405913	0.0457424	0.0457424
3.9375	0.103698	0.0599843	0.0437138	0.0495171	0.0495171
4	0.11258	0.0654396	0.0471403	0.0537622	0.0537622
4.0625	0.121878	0.0712539	0.0506245	0.0579563	0.0579563
4.125	0.132202	0.07775	0.0544515	0.062724	0.062724
4.1875	0.14367	0.085016	0.0586537	0.0681519	0.0681519
4.25	0.156413	0.093149	0.0632641	0.0743397	0.0743397
4.3125	0.170571	0.102256	0.0683152	0.0814028	0.0814028
4.375	0.186288	0.11245	0.073838	0.0894742	0.0894742
4.4375	0.203713	0.123853	0.0798594	0.0987058	0.0987058
4.5	0.222991	0.13659	0.0864006	0.109271	0.109271
4.5625	0.24426	0.150786	0.0934738	0.121364	0.121364
4.625	0.267639	0.16656	0.101079	0.135203	0.135203
4.6875	0.29322	0.184017	0.109202	0.151028	0.151028
4.75	0.321053	0.203243	0.11781	0.169096	0.169096
4.8125	0.351138	0.224291	0.126847	0.18968	0.18968
4.875	0.383406	0.24717	0.136236	0.213053	0.213053
4.9375	0.417714	0.271836	0.145878	0.23948	0.23948
5	0.453832	0.298181	0.155651	0.269193	0.269193
5.0625	0.491443	0.326028	0.165414	0.302364	0.302364
5.125	0.530143	0.355126	0.175018	0.339071	0.339071
5.1875	0.569459	0.385153	0.184307	0.379259	0.379259
5.25	0.608861	0.41573	0.193131	0.422703	0.422703
5.3125	0.64779	0.446435	0.201355	0.468968	0.468968
5.375	0.685693	0.476828	0.208865	0.517399	0.517399
5.4375	0.722049	0.506474	0.215575	0.567124	0.567124
5.5	0.756401	0.534972	0.221429	0.617101	0.617101
5.5625	0.788335	0.561866	0.22647	0.666109	0.666109
5.625	0.817558	0.5868	0.230757	0.712954	0.712954
5.6875	0.843902	0.609535	0.234367	0.75659	0.75659
5.75	0.867322	0.629941	0.237381	0.796221	0.796221
5.8125	0.887878	0.647988	0.23989	0.831359	0.831359
5.875	0.905712	0.663728	0.241984	0.861827	0.861827
5.9375	0.921026	0.677269	0.243757	0.887722	0.887722
6	0.934057	0.688759	0.245298	0.909346	0.909346
6.0625	0.945059	0.69836	0.246699	0.927137	0.927137
6.125	0.954285	0.706237	0.248048	0.94159	0.94159
6.1875	0.961977	0.712541	0.249436	0.95321	0.95321
6.25	0.968357	0.717402	0.250956	0.962472	0.962472
6.3125	0.973628	0.720918	0.252709	0.969803	0.969803
6.375	0.977976	0.723239	0.254737	0.975586	0.975586
6.4375	0.981566	0.72452	0.257046	0.980147	0.980147
6.5	0.984535	0.724893	0.259641	0.983746	0.983746
6.5625	0.986994	0.724465	0.262529	0.986592	0.986592
6.625	0.989035	0.723322	0.265714	0.988847	0.988847
6.6875	0.990734	0.721543	0.269192	0.990639	0.990639
6.75	0.992152	0.719191	0.272961	0.99207	0.99207
6.8125	0.993338	0.716318	0.27702	0.993217	0.993217
6.875	0.994333	0.712967	0.281366	0.99414	0.99414
6.9375	0.99517	0.709175	0.285995	0.994886	0.994886
7	0.995876	0.704971	0.290906	0.995493	0.995493
7.0625	0.996473	0.70038	0.296093	0.995989	0.995989
7.125	0.996979	0.695425	0.301555	0.996396	0.996396
7.1875	0.997409	0.690124	0.307285	0.996734	0.996734
7.25	0.997775	0.684495	0.31328	0.997015	0.997015
7.3125	0.998088	0.678553	0.319535	0.997251	0.997251
7.375	0.998355	0.672312	0.326043	0.997451	0.997451
7.4375	0.998584	0.665784	0.3328	0.997622	0.997622
7.5	0.99878	0.658983	0.339797	0.99777	0.99777
7.5625	0.998949	0.651921	0.347028	0.997899	0.997899
7.625	0.999094	0.644609	0.354485	0.998013	0.998013
7.6875	0.999219	0.63706	0.36216	0.998115	0.998115
7.75	0.999327	0.629284	0.370043	0.998207	0.998207
7.8125	0.999421	0.621294	0.378126	0.998292	0.998292
7.875	0.999501	0.613103	0.386398	0.99837	0.99837
7.9375	0.999571	0.604723	0.394848	0.998443	0.998443
8	0.999631	0.596166	0.403465	0.998513	0.998513
8.0625	0.999683	0.587446	0.412237	0.998579	0.998579
8.125	0.999728	0.578577	0.421151	0.998642	0.998642
8.1875	0.999767	0.569572	0.430194	0.998703	0.998703
8.25	0.9998	0.560448	0.439353	0.998762	0.998762
8.3125	0.999829	0.551217	0.448612	0.998819	0.998819
8.375	0.999854	0.541897	0.457957	0.998874	0.998874
8.4375	0.999876	0.532503	0.467373	0.998928	0.998928
8.5	0.999894	0.523051	0.476843	0.998979	0.998979
8.5625	0.99991	0.513559	0.486351	0.999029	0.999029
8.625	0.999924	0.504043	0.495881	0.999077	0.999077
8.6875	0.999936	0.494522	0.505414	0.999123	0.999123
8.75	0.999946	0.485013	0.514933	0.999166	0.999166
8.8125	0.999954	0.475534	0.52442	0.999208	0.999208
8.875	0.999962	0.466106	0.533856	0.999247	0.999247
8.9375	0.999968	0.456747	0.543221	0.999284	0.999284
9	0.999973	0.447477	0.552496	0.999319	0.999319
9.0625	0.999977	0.438316	0.561661	0.999351	0.999351
9.125	0.999981	0.429287	0.570694	0.99938	0.99938
9.1875	0.999984	0.42041	0.579574	0.999407	0.999407
9.25	0.999987	0.41171	0.588277	0.999432	0.999432
9.3125	0.999989	0.403209	0.59678	0.999453	0.999453
9.375	0.999991	0.394919	0.605072	0.999473	0.999473
9.4375	0.999993	0.386833	0.61316	0.99949	0.99949
9.5	0.999994	0.378946	0.621048	0.999506	0.999506
9.5625	0.999995	0.371254	0.628741	0.99952	0.99952
9.625	0.999996	0.363751	0.636245	0.999532	0.999532
9.6875	0.999997	0.356434	0.643563	0.999543	0.999543
9.75	0.999997	0.349296	0.650701	0.999554	0.999554
9.8125	0.999998	0.342335	0.657663	0.999563	0.999563
9.875	0.999998	0.335545	0.664453	0.999572	0.999572
9.9375	0.999998	0.328923	0.671076	0.99958	0.99958
10	0.999999	0.322463	0.677535	0.999587	0.999587
10.0625	0.999999	0.316384	0.683614	0.999594	0.999594
10.125	0.999999	0.311098	0.688901	0.999601	0.999601
10.1875	0.999999	0.306866	0.693133	0.999607	0.999607
10.25	0.999999	0.3038	0.696199	0.999613	0.999613
10.3125	0.999999	0.301917	0.698083	0.999619	0.999619
10.375	1	0.301182	0.698818	0.999624	0.999624
10.4375	1	0.301547	0.698453	0.999629	0.999629
10.5	1	0.302962	0.697037	0.999634	0.999634
10.5625	1	0.305382	0.694617	0.999639	0.999639
10.625	1	0.308764	0.691236	0.999643	0.999643
10.6875	1	0.313065	0.686935	0.999648	0.999648
10.75	1	0.318242	0.681758	0.999652	0.999652
10.8125	1	0.32425	0.67575	0.999658	0.999658
10.875	1	0.331039	0.66896	0.999663	0.999663
10.9375	1	0.338559	0.661441	0.99967	0.99967
11	1	0.346753	0.653247	0.999677	0.999677
11.0625	1	0.355564	0.644435	0.999684	0.999684
11.125	1	0.364935	0.635065	0.999693	0.999693
11.1875	1	0.374804	0.625196	0.999702	0.999702
11.25	1	0.385112	0.614888	0.999712	0.999712
11.3125	1	0.395801	0.604199	0.999723	0.999723
11.375	1	0.406812	0.593188	0.999734	0.999734
11.4375	1	0.41809	0.58191	0.999746	0.999746
11.5	1	0.429581	0.570419	0.999758	0.999758
11.5625	1	0.441235	0.558765	0.99977	0.99977
11.625	1	0.453002	0.546998	0.999782	0.999782
11.6875	1	0.464839	0.535161	0.999794	0.999794
11.75	1	0.476701	0.523299	0.999806	0.999806
11.8125	1	0.488549	0.511451	0.999817	0.999817
11.875	1	0.500348	0.499652	0.999828	0.999828
11.9375	1	0.512061	0.487939	0.999839	0.999839
12	1	0.523659	0.476341	0.999849	0.999849
12.0625	1	0.535111	0.464889	0.999858	0.999858
12.125	1	0.54639	0.45361	0.999866	0.999866
12.1875	1	0.557472	0.442528	0.999874	0.999874
12.25	1	0.568333	0.431667	0.999882	0.999882
12.3125	1	0.578951	0.421049	0.999888	0.999888
12.375	1	0.589304	0.410695	0.999894	0.999894
12.4375	1	0.599373	0.400627	0.999899	0.999899
12.5	1	0.609163	0.390837	0.999904	0.999904
12.5625	1	0.618682	0.381318	0.999908	0.999908
12.625	1	0.627937	0.372063	0.999911	0.999911
12.6875	1	0.636935	0.363065	0.999915	0.999915
12.75	1	0.645684	0.354316	0.999917	0.999917
12.8125	1	0.654191	0.345809	0.99992	0.99992
12.875	1	0.662462	0.337538	0.999922	0.999922
12.9375	1	0.670504	0.329496	0.999924	0.999924
13	1	0.678323	0.321677	0.999926	0.999926
13.0625	1	0.685925	0.314075	0.999928	0.999928
13.125	1	0.693317	0.306683	0.99993	0.99993
13.1875	1	0.700479	0.299521	0.999931	0.999931
13.25	1	0.707258	0.292742	0.999932	0.999932
13.3125	1	0.713527	0.286473	0.999934	0.999934
13.375	1	0.719191	0.280809	0.999935	0.999935
13.4375	1	0.724194	0.275806	0.999936	0.999936
13.5	1	0.728507	0.271493	0.999937	0.999937
13.5625	1	0.732127	0.267873	0.999938	0.999938
13.625	1	0.735066	0.264934	0.999938	0.999938
13.6875	1	0.737347	0.262653	0.999939	0.999939
13.75	1	0.738998	0.261002	0.99994	0.99994
13.8125	1	0.740047	0.259953	0.99994	0.99994
13.875	1	0.740525	0.259475	0.999941	0.999941
13.9375	1	0.74046	0.25954	0.999941	0.999941
14	1	0.739878	0.260122	0.999942	0.999942
14.0625	1	0.738805	0.261195	0.999942	0.999942
14.125	1	0.737266	0.262734	0.999942	0.999942
14.1875	1	0.735283	0.264717	0.999942	0.999942
14.25	1	0.732879	0.267121	0.999942	0.999942
14.3125	1	0.730076	0.269924	0.999943	0.999943
14.375	1	0.726894	0.273106	0.999943	0.999943
14.4375	1	0.723354	0.276646	0.999943	0.999943
14.5	1	0.719477	0.280523	0.999943	0.999943
14.5625	1	0.715283	0.284717	0.999943	0.999943
14.625	1	0.710792	0.289208	0.999943	0.999943
14.6875	1	0.706023	0.293977	0.999943	0.999943
14.75	1	0.700996	0.299004	0.999943	0.999943
14.8125	1	0.695728	0.304272	0.999944	0.999944
14.875	1	0.690239	0.309761	0.999944	0.999944
14.9375	1	0.684546	0.315454	0.999944	0.999944
15	1	0.678667	0.321333	0.999944	0.999944
15.0625	1	0.672618	0.327382	0.999945	0.999945
15.125	1	0.666416	0.333584	0.999945	0.999945
15.1875	1	0.660075	0.339925	0.999945	0.999945
15.25	1	0.653611	0.346389	0.999946	0.999946
15.3125	1	0.647038	0.352962	0.999946	0.999946
15.375	1	0.64037	0.359629	0.999947	0.999947
15.4375	1	0.63362	0.36638	0.999947	0.999947
15.5	1	0.6268	0.3732	0.999948	0.999948
15.5625	1	0.619922	0.380078	0.999949	0.999949
15.625	1	0.612997	0.387003	0.999949	0.999949
15.6875	1	0.606035	0.393965	0.99995	0.99995
15.75	1	0.599047	0.400953	0.999951	0.999951
15.8125	1	0.592041	0.407959	0.999952	0.999952
15.875	1	0.585028	0.414972	0.999952	0.999952
15.9375	1	0.578014	0.421986	0.999953	0.999953
16	1	0.571009	0.428991	0.999954	0.999954
16.0625	1	0.564019	0.435981	0.999955	0.999955
16.125	1	0.557053	0.442947	0.999956	0.999956
16.1875	1	0.550115	0.449885	0.999956	0.999956
16.25	1	0.543213	0.456787	0.999957	0.999957
16.3125	1	0.536354	0.463646	0.999958	0.999958
16.375	1	0.529541	0.470459	0.999959	0.999959
16.4375	1	0.522782	0.477218	0.99996	0.99996
16.5	1	0.51608	0.48392	0.999961	0.999961
16.5625	1	0.509442	0.490558	0.999961	0.999961
16.625	1	0.502871	0.497129	0.999962	0.999962
16.6875	1	0.496373	0.503627	0.999963	0.999963
16.75	1	0.489952	0.510048	0.999964	0.999964
16.8125	1	0.483612	0.516388	0.999964	0.999964
16.875	1	0.477357	0.522643	0.999965	0.999965
16.9375	1	0.471192	0.528808	0.999966	0.999966
17	1	0.46512	0.53488	0.999966	0.999966
17.0625	1	0.459147	0.540853	0.999967	0.999967
17.125	1	0.453275	0.546725	0.999967	0.999967
17.1875	1	0.44751	0.55249	0.999968	0.999968
17.25	1	0.441852	0.558148	0.999968	0.999968
17.3125	1	0.436301	0.563699	0.999969	0.999969
17.375	1	0.430853	0.569147	0.999969	0.999969
17.4375	1	0.425508	0.574492	0.99997	0.99997
17.5	1	0.420262	0.579738	0.99997	0.99997
17.5625	1	0.415115	0.584885	0.99997	0.99997
17.625	1	0.410063	0.589937	0.999971	0.999971
17.6875	1	0.405107	0.594893	0.999971	0.999971
17.75	1	0.400243	0.599757	0.999971	0.999971
17.8125	1	0.39547	0.60453	0.999972	0.999972
17.875	1	0.390787	0.609213	0.999972	0.999972
17.9375	1	0.386191	0.613809	0.999972	0.999972
18	1	0.381681	0.618319	0.999973	0.999973
18.0625	1	0.377256	0.622744	0.999973	0.999973
18.125	1	0.372913	0.627087	0.999973	0.999973
18.1875	1	0.368652	0.631348	0.999973	0.999973
18.25	1	0.364471	0.635529	0.999974	0.999974
18.3125	1	0.360367	0.639633	0.999974	0.999974
18.375	1	0.356381	0.643619	0.999974	0.999974
18.4375	1	0.352566	0.647434	0.999974	0.999974
18.5	1	0.348972	0.651028	0.999974	0.999974
18.5625	1	0.345641	0.654359	0.999975	0.999975
18.625	1	0.34261	0.65739	0.999975	0.999975
18.6875	1	0.339906	0.660094	0.999975	0.999975
18.75	1	0.337549	0.662451	0.999975	0.999975
18.8125	1	0.335554	0.664446	0.999975	0.999975
18.875	1	0.333931	0.666069	0.999976	0.999976
18.9375	1	0.332682	0.667318	0.999976	0.999976
19	1	0.331809	0.668191	0.999976	0.999976
19.0625	1	0.331308	0.668692	0.999976	0.999976
19.125	1	0.331173	0.668827	0.999976	0.999976
19.1875	1	0.331398	0.668602	0.999976	0.999976
19.25	1	0.331974	0.668026	0.999977	0.999977
19.3125	1	0.332891	0.667109	0.999977	0.999977
19.375	1	0.334138	0.665862	0.999977	0.999977
19.4375	1	0.335705	0.664295	0.999977	0.999977
19.5	1	0.337579	0.662421	0.999977	0.999977
19.5625	1	0.339748	0.660252	0.999977	0.999977
19.625	1	0.3422	0.6578	0.999977	0.999977
19.6875	1	0.344921	0.655078	0.999977	0.999977
19.75	1	0.3479	0.6521	0.999978	0.999978
19.8125	1	0.351123	0.648877	0.999978	0.999978
19.875	1	0.354577	0.645423	0.999978	0.999978
19.9375	1	0.358248	0.641752	0.999978	0.999978
20	1	0.362124	0.637876	0.999978	0.999978
20.0625	1	0.366192	0.633808	0.999978	0.999978
20.125	1	0.370437	0.629563	0.999978	0.999978
20.1875	1	0.374849	0.625151	0.999979	0.999979
20.25	1	0.379413	0.620587	0.999979	0.999979
20.3125	1	0.384119	0.615881	0.999979	0.999979
20.375	1	0.388952	0.611048	0.999979	0.999979
20.4375	1	0.393902	0.606098	0.999979	0.999979
20.5	1	0.398958	0.601042	0.99998	0.99998
20.5625	1	0.404107	0.595893	0.99998	0.99998
20.625	1	0.409339	0.590661	0.99998	0.99998
20.6875	1	0.414644	0.585356	0.99998	0.99998
20.75	1	0.42001	0.57999	0.999981	0.999981
20.8125	1	0.425429	0.574571	0.999981	0.999981
20.875	1	0.430891	0.569109	0.999981	0.999981
20.9375	1	0.436387	0.563613	0.999982	0.999982
21	1	0.441907	0.558093	0.999982	0.999982
21.0625	1	0.447444	0.552556	0.999982	0.999982
21.125	1	0.45299	0.54701	0.999982	0.999982
21.1875	1	0.458536	0.541465	0.999983	0.999983
21.25	1	0.464075	0.535925	0.999983	0.999983
21.3125	1	0.469599	0.530401	0.999983	0.999983
21.375	1	0.475103	0.524897	0.999983	0.999983
21.4375	1	0.48058	0.51942	0.999984	0.999984
21.5	1	0.486022	0.513978	0.999984	0.999984
21.5625	1	0.491424	0.508576	0.999984	0.999984
21.625	1	0.49678	0.50322	0.999985	0.999985
21.6875	1	0.502084	0.497916	0.999985	0.999985
21.75	1	0.50733	0.49267	0.999985	0.999985
21.8125	1	0.512513	0.487487	0.999985	0.999985
21.875	1	0.517628	0.482372	0.999985	0.999985
21.9375	1	0.522669	0.477331	0.999986	0.999986
22	1	0.527631	0.472369	0.999986	0.999986
22.0625	1	0.532509	0.467491	0.999986	0.999986
22.125	1	0.537302	0.462698	0.999986	0.999986
22.1875	1	0.542014	0.457986	0.999986	0.999986
22.25	1	0.546645	0.453355	0.999986	0.999986
22.3125	1	0.551196	0.448804	0.999987	0.999987
22.375	1	0.55567	0.44433	0.999987	0.999987
22.4375	1	0.560066	0.439934	0.999987	0.999987
22.5	1	0.564387	0.435613	0.999987	0.999987
22.5625	1	0.568634	0.431366	0.999987	0.999987
22.625	1	0.572808	0.427192	0.999987	0.999987
22.6875	1	0.57691	0.42309	0.999987	0.999987
22.75	1	0.580942	0.419058	0.999987	0.999987
22.8125	1	0.584905	0.415095	0.999988	0.999988
22.875	1	0.588799	0.411201	0.999988	0.999988
22.9375	1	0.592627	0.407373	0.999988	0.999988
23	1	0.596389	0.403611	0.999988	0.999988
23.0625	1	0.600087	0.399913	0.999988	0.999988
23.125	1	0.603721	0.396279	0.999988	0.999988
23.1875	1	0.607293	0.392707	0.999988	0.999988
23.25	1	0.610803	0.389197	0.999988	0.999988
23.3125	1	0.614253	0.385747	0.999988	0.999988
23.375	1	0.617644	0.382356	0.999988	0.999988
23.4375	1	0.620977	0.379023	0.999988	0.999988
23.5	1	0.624243	0.375757	0.999988	0.999988
23.5625	1	0.627425	0.372575	0.999988	0.999988
23.625	1	0.630509	0.369491	0.999989	0.999989
23.6875	1	0.63348	0.36652	0.999989	0.999989
23.75	1	0.636324	0.363676	0.999989	0.999989
23.8125	1	0.63903	0.36097	0.999989	0.999989
23.875	1	0.641587	0.358413	0.999989	0.999989
23.9375	1	0.643985	0.356015	0.999989	0.999989
24	1	0.646217	0.353783	0.999989	0.999989
24.0625	1	0.648276	0.351724	0.999989	0.999989
24.125	1	0.650156	0.349844	0.999989	0.999989
24.1875	1	0.651853	0.348147	0.999989	0.999989
24.25	1	0.653365	0.346635	0.999989	0.999989
24.3125	1	0.65469	0.34531	0.999989	0.999989
24.375	1	0.655826	0.344174	0.999989	0.999989
24.4375	1	0.656775	0.343225	0.999989	0.999989
24.5	1	0.657536	0.342464	0.999989	0.999989
24.5625	1	0.658111	0.341889	0.999989	0.999989
24.625	1	0.658503	0.341497	0.99999	0.99999
24.6875	1	0.658714	0.341286	0.99999	0.99999
24.75	1	0.658748	0.341252	0.99999	0.99999
24.8125	1	0.658607	0.341393	0.99999	0.99999
24.875	1	0.658297	0.341703	0.99999	0.99999
24.9375	1	0.657822	0.342178	0.99999	0.99999
25	1	0.657186	0.342814	0.99999	0.99999
25.0625	1	0.656393	0.343607	0.99999	0.99999
25.125	1	0.65545	0.34455	0.99999	0.99999
25.1875	1	0.65436	0.34564	0.99999	0.99999
25.25	1	0.653129	0.346871	0.99999	0.99999
25.3125	1	0.651762	0.348238	0.99999	0.99999
25.375	1	0.650265	0.349735	0.99999	0.99999
25.4375	1	0.648642	0.351358	0.99999	0.99999
25.5	1	0.6469	0.3531	0.99999	0.99999
25.5625	1	0.645043	0.354957	0.99999	0.99999
25.625	1	0.643076	0.356924	0.99999	0.99999
25.6875	1	0.641005	0.358995	0.99999	0.99999
25.75	1	0.638836	0.361164	0.99999	0.99999
25.8125	1	0.636572	0.363428	0.99999	0.99999
25.875	1	0.63422	0.36578	0.99999	0.99999
25.9375	1	0.631784	0.368216	0.99999	0.99999
26	1	0.629268	0.370732	0.99999	0.99999
26.0625	1	0.626679	0.373321	0.99999	0.99999
26.125	1	0.624019	0.375981	0.99999	0.99999
26.1875	1	0.621295	0.378705	0.99999	0.99999
26.25	1	0.61851	0.38149	0.99999	0.99999
26.3125	1	0.615669	0.384331	0.99999	0.99999
26.375	1	0.612776	0.387224	0.99999	0.99999
26.4375	1	0.609835	0.390165	0.99999	0.99999
26.5	1	0.60685	0.39315	0.99999	0.99999
26.5625	1	0.603825	0.396175	0.99999	0.99999
26.625	1	0.600763	0.399237	0.99999	0.99999
26.6875	1	0.597669	0.402331	0.99999	0.99999
26.75	1	0.594546	0.405454	0.999991	0.999991
26.8125	1	0.591397	0.408603	0.999991	0.999991
26.875	1	0.588225	0.411775	0.999991	0.999991
26.9375	1	0.585034	0.414966	0.999991	0.999991
27	1	0.581827	0.418173	0.999991	0.999991
27.0625	1	0.578607	0.421393	0.999991	0.999991
27.125	1	0.575376	0.424624	0.999991	0.999991
27.1875	1	0.572138	0.427862	0.999991	0.999991
27.25	1	0.568895	0.431105	0.999991	0.999991
27.3125	1	0.565649	0.434351	0.999991	0.999991
27.375	1	0.562404	0.437596	0.999991	0.999991
27.4375	1	0.559162	0.440838	0.999991	0.999991
27.5	1	0.555924	0.444076	0.999991	0.999991
27.5625	1	0.552694	0.447306	0.999991	0.999991
27.625	1	0.549474	0.450526	0.999991	0.999991
27.6875	1	0.546265	0.453735	0.999991	0.999991
27.75	1	0.54307	0.45693	0.999991	0.999991
27.8125	1	0.539892	0.460108	0.999991	0.999991
27.875	1	0.536731	0.463269	0.999991	0.999991
27.9375	1	0.533589	0.466411	0.999991	0.999991
28	1	0.53047	0.46953	0.999991	0.999991
28.0625	1	0.527374	0.472626	0.999991	0.999991
28.125	1	0.524304	0.475696	0.999991	0.999991
28.1875	1	0.521261	0.478739	0.999991	0.999991
28.25	1	0.518248	0.481752	0.999992	0.999992
28.3125	1	0.515265	0.484735	0.999992	0.999992
28.375	1	0.512315	0.487685	0.999992	0.999992
28.4375	1	0.509399	0.490601	0.999992	0.999992
28.5	1	0.506519	0.493481	0.999992	0.999992
28.5625	1	0.503678	0.496322	0.999992	0.999992
28.625	1	0.500876	0.499124	0.999992	0.999992
28.6875	1	0.498116	0.501884	0.999992	0.999992
28.75	1	0.495396	0.504604	0.999992	0.999992
28.8125	1	0.492717	0.507283	0.999992	0.999992
28.875	1	0.490078	0.509922	0.999992	0.999992
28.9375	1	0.487478	0.512522	0.999992	0.999992
29	1	0.484916	0.515084	0.999992	0.999992
29.0625	1	0.482392	0.517608	0.999992	0.999992
29.125	1	0.479906	0.520094	0.999992	0.999992
29.1875	1	0.477456	0.522544	0.999992	0.999992
29.25	1	0.475043	0.524957	0.999992	0.999992
29.3125	1	0.472665	0.527335	0.999992	0.999992
29.375	1	0.470323	0.529677	0.999992	0.999992
29.4375	1	0.468015	0.531985	0.999992	0.999992
29.5	1	0.465742	0.534258	0.999992	0.999992
29.5625	1	0.463502	0.536498	0.999992	0.999992
29.625	1	0.461295	0.538705	0.999992	0.999992
29.6875	1	0.459121	0.540879	0.999992	0.999992
29.75	1	0.45698	0.54302	0.999992	0.999992
29.8125	1	0.45487	0.54513	0.999992	0.999992
29.875	1	0.452791	0.547209	0.999992	0.999992
29.9375	1	0.450743	0.549257	0.999992	0.999992
30	1	0.448726	0.551274	0.999992	0.999992
