Time	Combined adopter fraction[eu]	Adopter Fraction[eu,p1]	Adopter Fraction[eu,p2]	Adopter Fraction[sp,p1]	Adopter Fraction[sp,p2]
3.375	0.0414465	0.0225537	0.0188928	0.0242087	0.0242087
3.4375	0.0440367	0.0240161	0.0200206	0.0254604	0.0254604
3.5	0.0468512	0.0256089	0.0212424	0.0268251	0.0268251
3.5625	0.0499153	0.0273469	0.0225684	0.0283168	0.0283168
3.625	0.0532574	0.0292472	0.0240102	0.029951	0.029951
3.6875	0.0569098	0.0313291	0.0255806	0.0317457	0.0317457
3.75	0.0609089	0.0336147	0.0272942	0.0337215	0.0337215
3.8125	0.065296	0.0361288	0.0291671	0.0359018	0.0359018
3.875	0.0701177	0.0388999	0.0312178	0.0383137	0.0383137
3.9375	0.0754266	0.0419601	0.0334665	0.0409885	0.0409885
4	0.0812821	0.0453459	0.0359361	0.0439618	0.0439618
4.0625	0.0871767	0.0488117	0.038365	0.0466773	0.0466773
4.125	0.0936956	0.0526539	0.0410417	0.0497362	0.0497362
4.1875	0.100915	0.0569208	0.0439947	0.0531859	0.0531859
4.25	0.108922	0.0616668	0.0472548	0.0570811	0.0570811
4.3125	0.117809	0.0669531	0.0508563	0.0614851	0.0614851
4.375	0.127683	0.0728475	0.0548356	0.0664702	0.0664702
4.4375	0.138657	0.0794254	0.0592319	0.0721199	0.0721199
4.5	0.150855	0.086769	0.0640862	0.0785295	0.0785295
4.5625	0.164408	0.0949674	0.0694407	0.0858075	0.0858075
4.625	0.179453	0.104115	0.0753374	0.0940769	0.0940769
4.6875	0.196128	0.114312	0.0818166	0.103476	0.103476
4.75	0.214572	0.125657	0.0889147	0.11416	0.11416
4.8125	0.234911	0.138249	0.0966618	0.126298	0.126298
4.875	0.257258	0.15218	0.105078	0.140077	0.140077
4.9375	0.2817	0.167528	0.114172	0.155695	0.155695
5	0.308285	0.184352	0.123933	0.17336	0.17336
5.0625	0.337017	0.202683	0.134334	0.193284	0.193284
5.125	0.367836	0.222515	0.145322	0.21567	0.21567
5.1875	0.400618	0.243797	0.15682	0.240706	0.240706
5.25	0.435158	0.26643	0.168728	0.268546	0.268546
5.3125	0.471176	0.290255	0.180921	0.299289	0.299289
5.375	0.508314	0.31506	0.193254	0.332961	0.332961
5.4375	0.546149	0.340578	0.20557	0.369488	0.369488
5.5	0.584207	0.366503	0.217704	0.408677	0.408677
5.5625	0.62199	0.392496	0.229495	0.450196	0.450196
5.625	0.658996	0.418206	0.240791	0.493567	0.493567
5.6875	0.69475	0.44329	0.251459	0.538175	0.538175
5.75	0.728826	0.467433	0.261393	0.583286	0.583286
5.8125	0.760872	0.490362	0.27051	0.628094	0.628094
5.875	0.790602	0.511774	0.278828	0.671731	0.671731
5.9375	0.817818	0.531393	0.286425	0.713355	0.713355
6	0.842423	0.549033	0.29339	0.752249	0.752249
6.0625	0.864412	0.564595	0.299817	0.787876	0.787876
6.125	0.883859	0.578056	0.305802	0.819898	0.819898
6.1875	0.900896	0.58945	0.311447	0.848185	0.848185
6.25	0.9157	0.598851	0.31685	0.872784	0.872784
6.3125	0.928472	0.606361	0.322111	0.893883	0.893883
6.375	0.939422	0.612094	0.327328	0.911767	0.911767
6.4375	0.948764	0.61618	0.332585	0.92678	0.92678
6.5	0.956702	0.618763	0.337939	0.939286	0.939286
6.5625	0.963426	0.619965	0.343461	0.94964	0.94964
6.625	0.969106	0.619881	0.349225	0.958172	0.958172
6.6875	0.973895	0.61858	0.355315	0.965176	0.965176
6.75	0.977927	0.616105	0.361822	0.970911	0.970911
6.8125	0.981318	0.612472	0.368847	0.975598	0.975598
6.875	0.98417	0.607717	0.376454	0.979426	0.979426
6.9375	0.986573	0.601993	0.38458	0.982563	0.982563
7	0.988599	0.595434	0.393165	0.985141	0.985141
7.0625	0.990312	0.58816	0.402153	0.987268	0.987268
7.125	0.991762	0.580275	0.411487	0.989032	0.989032
7.1875	0.99299	0.571874	0.421116	0.990501	0.990501
7.25	0.994034	0.563043	0.430991	0.991731	0.991731
7.3125	0.994921	0.553857	0.441064	0.992767	0.992767
7.375	0.995676	0.544387	0.451289	0.993644	0.993644
7.4375	0.996319	0.534696	0.461623	0.99439	0.99439
7.5	0.996868	0.524843	0.472024	0.995029	0.995029
7.5625	0.997335	0.514883	0.482453	0.995579	0.995579
7.625	0.997734	0.504866	0.492869	0.996055	0.996055
7.6875	0.998075	0.494839	0.503235	0.996469	0.996469
7.75	0.998365	0.484849	0.513516	0.99683	0.99683
7.8125	0.998612	0.474936	0.523676	0.997146	0.997146
7.875	0.998823	0.465143	0.53368	0.997423	0.997423
7.9375	0.999002	0.455508	0.543494	0.997668	0.997668
8	0.999154	0.44607	0.553084	0.997884	0.997884
8.0625	0.999284	0.436867	0.562416	0.998074	0.998074
8.125	0.999393	0.427938	0.571455	0.998242	0.998242
8.1875	0.999486	0.419322	0.580164	0.99839	0.99839
8.25	0.999564	0.41106	0.588504	0.99852	0.99852
8.3125	0.99963	0.403198	0.596432	0.998634	0.998634
8.375	0.999685	0.395784	0.603901	0.998733	0.998733
8.4375	0.999732	0.388832	0.6109	0.998819	0.998819
8.5	0.999771	0.382314	0.617457	0.998893	0.998893
8.5625	0.999803	0.376202	0.623601	0.998958	0.998958
8.625	0.999831	0.370472	0.629359	0.999013	0.999013
8.6875	0.999854	0.365099	0.634754	0.999062	0.999062
8.75	0.999873	0.360062	0.639811	0.999104	0.999104
8.8125	0.999889	0.355339	0.644549	0.99914	0.99914
8.875	0.999902	0.351088	0.648814	0.999172	0.999172
8.9375	0.999913	0.34758	0.652333	0.9992	0.9992
9	0.999922	0.345057	0.654865	0.999225	0.999225
9.0625	0.99993	0.343724	0.656206	0.999248	0.999248
9.125	0.999937	0.343734	0.656203	0.999268	0.999268
9.1875	0.999942	0.345184	0.654758	0.999287	0.999287
9.25	0.999947	0.348115	0.651832	0.999303	0.999303
9.3125	0.999951	0.352516	0.647435	0.999319	0.999319
9.375	0.999955	0.358333	0.641621	0.999333	0.999333
9.4375	0.999958	0.365477	0.634481	0.999347	0.999347
9.5	0.999961	0.37383	0.62613	0.999359	0.999359
9.5625	0.999963	0.383259	0.616704	0.999372	0.999372
9.625	0.999965	0.393616	0.606349	0.999384	0.999384
9.6875	0.999967	0.404755	0.595212	0.999396	0.999396
9.75	0.999969	0.416528	0.583441	0.999409	0.999409
9.8125	0.999971	0.428792	0.571179	0.999422	0.999422
9.875	0.999973	0.441413	0.55856	0.999436	0.999436
9.9375	0.999974	0.454266	0.545709	0.99945	0.99945
10	0.999976	0.467235	0.532741	0.999465	0.999465
10.0625	0.999977	0.480217	0.519761	0.999481	0.999481
10.125	0.999979	0.493115	0.506863	0.999497	0.999497
10.1875	0.99998	0.505845	0.494135	0.999514	0.999514
10.25	0.999981	0.518328	0.481653	0.999531	0.999531
10.3125	0.999982	0.530494	0.469488	0.999548	0.999548
10.375	0.999983	0.542278	0.457706	0.999566	0.999566
10.4375	0.999984	0.553617	0.446367	0.999582	0.999582
10.5	0.999985	0.564452	0.435532	0.999598	0.999598
10.5625	0.999986	0.574725	0.425261	0.999613	0.999613
10.625	0.999986	0.584371	0.415615	0.999627	0.999627
10.6875	0.999987	0.593415	0.406572	0.99964	0.99964
10.75	0.999987	0.601894	0.398094	0.999652	0.999652
10.8125	0.999988	0.609842	0.390146	0.999663	0.999663
10.875	0.999988	0.617294	0.382694	0.999673	0.999673
10.9375	0.999989	0.62428	0.375709	0.999683	0.999683
11	0.999989	0.630829	0.369159	0.999691	0.999691
11.0625	0.999989	0.63697	0.36302	0.999699	0.999699
11.125	0.999989	0.642726	0.357264	0.999706	0.999706
11.1875	0.99999	0.648122	0.351867	0.999713	0.999713
11.25	0.99999	0.653182	0.346808	0.999719	0.999719
11.3125	0.99999	0.657925	0.342065	0.999725	0.999725
11.375	0.99999	0.662372	0.337619	0.99973	0.99973
11.4375	0.99999	0.66654	0.33345	0.999735	0.999735
11.5	0.999991	0.670164	0.329827	0.999739	0.999739
11.5625	0.999991	0.672962	0.327028	0.999743	0.999743
11.625	0.999991	0.674699	0.325292	0.999747	0.999747
11.6875	0.999991	0.675191	0.324801	0.999751	0.999751
11.75	0.999991	0.674314	0.325677	0.999755	0.999755
11.8125	0.999991	0.672007	0.327985	0.999759	0.999759
11.875	0.999992	0.668259	0.331733	0.999762	0.999762
11.9375	0.999992	0.663111	0.336881	0.999766	0.999766
12	0.999992	0.656638	0.343354	0.999769	0.999769
12.0625	0.999992	0.648948	0.351044	0.999772	0.999772
12.125	0.999992	0.640166	0.359826	0.999774	0.999774
12.1875	0.999993	0.63043	0.369562	0.999777	0.999777
12.25	0.999993	0.619882	0.380111	0.99978	0.99978
12.3125	0.999993	0.608663	0.39133	0.999783	0.999783
12.375	0.999993	0.596911	0.403083	0.999786	0.999786
12.4375	0.999994	0.584755	0.415239	0.999789	0.999789
12.5	0.999994	0.572316	0.427678	0.999793	0.999793
12.5625	0.999994	0.559705	0.440289	0.999797	0.999797
12.625	0.999994	0.547021	0.452973	0.999801	0.999801
12.6875	0.999994	0.534355	0.465639	0.999805	0.999805
12.75	0.999995	0.521788	0.478207	0.99981	0.99981
12.8125	0.999995	0.50939	0.490605	0.999815	0.999815
12.875	0.999995	0.497225	0.50277	0.99982	0.99982
12.9375	0.999995	0.485349	0.514647	0.999825	0.999825
13	0.999996	0.473812	0.526184	0.99983	0.99983
13.0625	0.999996	0.462658	0.537337	0.999835	0.999835
13.125	0.999996	0.45193	0.548066	0.999841	0.999841
13.1875	0.999996	0.441666	0.55833	0.999846	0.999846
13.25	0.999996	0.431901	0.568095	0.999851	0.999851
13.3125	0.999996	0.422673	0.577323	0.999856	0.999856
13.375	0.999996	0.414019	0.585977	0.99986	0.99986
13.4375	0.999997	0.405906	0.59409	0.999864	0.999864
13.5	0.999997	0.3983	0.601696	0.999868	0.999868
13.5625	0.999997	0.39117	0.608827	0.999871	0.999871
13.625	0.999997	0.384485	0.615512	0.999875	0.999875
13.6875	0.999997	0.378218	0.621779	0.999878	0.999878
13.75	0.999997	0.372342	0.627655	0.99988	0.99988
13.8125	0.999997	0.366834	0.633163	0.999883	0.999883
13.875	0.999997	0.36167	0.638327	0.999885	0.999885
13.9375	0.999997	0.356829	0.643168	0.999888	0.999888
14	0.999997	0.35229	0.647707	0.99989	0.99989
14.0625	0.999997	0.348035	0.651962	0.999892	0.999892
14.125	0.999997	0.344046	0.655951	0.999893	0.999893
14.1875	0.999997	0.340307	0.659691	0.999895	0.999895
14.25	0.999997	0.336902	0.663095	0.999897	0.999897
14.3125	0.999997	0.334096	0.665901	0.999898	0.999898
14.375	0.999997	0.332114	0.667883	0.9999	0.9999
14.4375	0.999997	0.33114	0.668857	0.999901	0.999901
14.5	0.999997	0.33131	0.668687	0.999902	0.999902
14.5625	0.999997	0.332708	0.667289	0.999904	0.999904
14.625	0.999997	0.33537	0.664627	0.999905	0.999905
14.6875	0.999997	0.339289	0.660708	0.999906	0.999906
14.75	0.999998	0.344421	0.655577	0.999907	0.999907
14.8125	0.999998	0.350692	0.649306	0.999908	0.999908
14.875	0.999998	0.358006	0.641991	0.999909	0.999909
14.9375	0.999998	0.366255	0.633742	0.99991	0.99991
15	0.999998	0.375319	0.624678	0.999911	0.999911
15.0625	0.999998	0.385077	0.614921	0.999912	0.999912
15.125	0.999998	0.395406	0.604591	0.999913	0.999913
15.1875	0.999998	0.406191	0.593807	0.999915	0.999915
15.25	0.999998	0.417318	0.58268	0.999916	0.999916
15.3125	0.999998	0.428686	0.571312	0.999917	0.999917
15.375	0.999998	0.440197	0.559801	0.999918	0.999918
15.4375	0.999998	0.451766	0.548232	0.99992	0.99992
15.5	0.999998	0.463313	0.536686	0.999921	0.999921
15.5625	0.999998	0.474767	0.525231	0.999923	0.999923
15.625	0.999998	0.486067	0.513932	0.999924	0.999924
15.6875	0.999998	0.497155	0.502843	0.999926	0.999926
15.75	0.999998	0.507982	0.492017	0.999928	0.999928
15.8125	0.999999	0.518503	0.481495	0.99993	0.99993
15.875	0.999999	0.528678	0.47132	0.999932	0.999932
15.9375	0.999999	0.538471	0.461528	0.999933	0.999933
16	0.999999	0.547848	0.452151	0.999935	0.999935
16.0625	0.999999	0.556777	0.443222	0.999937	0.999937
16.125	0.999999	0.565228	0.434771	0.999938	0.999938
16.1875	0.999999	0.57317	0.426829	0.99994	0.99994
16.25	0.999999	0.580615	0.419384	0.999941	0.999941
16.3125	0.999999	0.587595	0.412403	0.999943	0.999943
16.375	0.999999	0.594139	0.40586	0.999944	0.999944
16.4375	0.999999	0.600274	0.399725	0.999945	0.999945
16.5	0.999999	0.606026	0.393973	0.999946	0.999946
16.5625	0.999999	0.611418	0.388581	0.999947	0.999947
16.625	0.999999	0.616473	0.383526	0.999948	0.999948
16.6875	0.999999	0.621212	0.378787	0.999949	0.999949
16.75	0.999999	0.625654	0.374344	0.99995	0.99995
16.8125	0.999999	0.62982	0.370179	0.999951	0.999951
16.875	0.999999	0.633725	0.366274	0.999951	0.999951
16.9375	0.999999	0.637385	0.362614	0.999952	0.999952
17	0.999999	0.640817	0.359182	0.999953	0.999953
17.0625	0.999999	0.644035	0.355964	0.999953	0.999953
17.125	0.999999	0.647051	0.352948	0.999954	0.999954
17.1875	0.999999	0.649781	0.350218	0.999954	0.999954
17.25	0.999999	0.652096	0.347903	0.999955	0.999955
17.3125	0.999999	0.653887	0.346112	0.999955	0.999955
17.375	0.999999	0.655058	0.344941	0.999956	0.999956
17.4375	0.999999	0.655538	0.344461	0.999956	0.999956
17.5	0.999999	0.655272	0.344727	0.999957	0.999957
17.5625	0.999999	0.654228	0.345771	0.999957	0.999957
17.625	0.999999	0.652391	0.347608	0.999958	0.999958
17.6875	0.999999	0.649766	0.350233	0.999958	0.999958
17.75	0.999999	0.646371	0.353628	0.999958	0.999958
17.8125	0.999999	0.642241	0.357759	0.999959	0.999959
17.875	0.999999	0.637417	0.362582	0.999959	0.999959
17.9375	0.999999	0.631953	0.368046	0.999959	0.999959
18	0.999999	0.625906	0.374093	0.99996	0.99996
18.0625	0.999999	0.61934	0.380659	0.99996	0.99996
18.125	0.999999	0.612318	0.387681	0.99996	0.99996
18.1875	0.999999	0.604905	0.395094	0.999961	0.999961
18.25	0.999999	0.597167	0.402832	0.999961	0.999961
18.3125	0.999999	0.589166	0.410833	0.999961	0.999961
18.375	0.999999	0.580963	0.419036	0.999962	0.999962
18.4375	0.999999	0.572614	0.427385	0.999962	0.999962
18.5	0.999999	0.564174	0.435825	0.999962	0.999962
18.5625	0.999999	0.555693	0.444306	0.999963	0.999963
18.625	0.999999	0.547218	0.452781	0.999963	0.999963
18.6875	0.999999	0.538791	0.461208	0.999963	0.999963
18.75	0.999999	0.530452	0.469547	0.999964	0.999964
18.8125	0.999999	0.522237	0.477762	0.999964	0.999964
18.875	0.999999	0.51418	0.48582	0.999965	0.999965
18.9375	0.999999	0.506309	0.49369	0.999965	0.999965
19	0.999999	0.498653	0.501347	0.999966	0.999966
19.0625	0.999999	0.491237	0.508763	0.999966	0.999966
19.125	0.999999	0.484083	0.515916	0.999967	0.999967
19.1875	0.999999	0.477215	0.522784	0.999967	0.999967
19.25	0.999999	0.470652	0.529347	0.999968	0.999968
19.3125	0.999999	0.464415	0.535585	0.999968	0.999968
19.375	0.999999	0.458521	0.541478	0.999968	0.999968
19.4375	0.999999	0.452991	0.547008	0.999969	0.999969
19.5	0.999999	0.447806	0.552193	0.999969	0.999969
19.5625	0.999999	0.442946	0.557054	0.99997	0.99997
19.625	0.999999	0.438389	0.561611	0.99997	0.99997
19.6875	0.999999	0.434117	0.565883	0.99997	0.99997
19.75	0.999999	0.430112	0.569888	0.99997	0.99997
19.8125	0.999999	0.426357	0.573643	0.999971	0.999971
19.875	1	0.422837	0.577163	0.999971	0.999971
19.9375	1	0.419537	0.580463	0.999971	0.999971
20	1	0.416443	0.583556	0.999972	0.999972
20.0625	1	0.413543	0.586457	0.999972	0.999972
20.125	1	0.410823	0.589176	0.999972	0.999972
20.1875	1	0.408274	0.591725	0.999972	0.999972
20.25	1	0.405884	0.594115	0.999972	0.999972
20.3125	1	0.403644	0.596356	0.999973	0.999973
20.375	1	0.401543	0.598456	0.999973	0.999973
20.4375	1	0.399574	0.600425	0.999973	0.999973
20.5	1	0.397728	0.602272	0.999973	0.999973
20.5625	1	0.395997	0.604002	0.999973	0.999973
20.625	1	0.394375	0.605625	0.999973	0.999973
20.6875	1	0.392853	0.607146	0.999973	0.999973
20.75	1	0.391427	0.608572	0.999974	0.999974
20.8125	1	0.390152	0.609848	0.999974	0.999974
20.875	1	0.389092	0.610908	0.999974	0.999974
20.9375	1	0.388303	0.611696	0.999974	0.999974
21	1	0.387835	0.612164	0.999974	0.999974
21.0625	1	0.387728	0.612271	0.999974	0.999974
21.125	1	0.388014	0.611986	0.999974	0.999974
21.1875	1	0.388715	0.611285	0.999974	0.999974
21.25	1	0.389846	0.610153	0.999975	0.999975
21.3125	1	0.391415	0.608585	0.999975	0.999975
21.375	1	0.39342	0.606579	0.999975	0.999975
21.4375	1	0.395855	0.604145	0.999975	0.999975
21.5	1	0.398705	0.601295	0.999975	0.999975
21.5625	1	0.401952	0.598047	0.999975	0.999975
21.625	1	0.405573	0.594427	0.999976	0.999976
21.6875	1	0.40954	0.59046	0.999976	0.999976
21.75	1	0.413823	0.586176	0.999976	0.999976
21.8125	1	0.418391	0.581609	0.999976	0.999976
21.875	1	0.423209	0.576791	0.999976	0.999976
21.9375	1	0.428242	0.571758	0.999976	0.999976
22	1	0.433455	0.566545	0.999977	0.999977
22.0625	1	0.438814	0.561186	0.999977	0.999977
22.125	1	0.444282	0.555717	0.999977	0.999977
22.1875	1	0.449828	0.550172	0.999977	0.999977
22.25	1	0.455417	0.544583	0.999977	0.999977
22.3125	1	0.461017	0.538983	0.999977	0.999977
22.375	1	0.466598	0.533402	0.999978	0.999978
22.4375	1	0.47213	0.527869	0.999978	0.999978
22.5	1	0.477586	0.522414	0.999978	0.999978
22.5625	1	0.482938	0.517062	0.999978	0.999978
22.625	1	0.48816	0.511839	0.999978	0.999978
22.6875	1	0.493229	0.506771	0.999978	0.999978
22.75	1	0.49812	0.50188	0.999979	0.999979
22.8125	1	0.50281	0.497189	0.999979	0.999979
22.875	1	0.507278	0.492721	0.999979	0.999979
22.9375	1	0.511501	0.488498	0.999979	0.999979
23	1	0.515461	0.484539	0.999979	0.999979
23.0625	1	0.519173	0.480827	0.999979	0.999979
23.125	1	0.522653	0.477347	0.999979	0.999979
23.1875	1	0.525915	0.474085	0.999979	0.999979
23.25	1	0.528973	0.471026	0.99998	0.99998
23.3125	1	0.531841	0.468159	0.99998	0.99998
23.375	1	0.534529	0.465471	0.99998	0.99998
23.4375	1	0.537049	0.462951	0.99998	0.99998
23.5	1	0.539412	0.460588	0.99998	0.99998
23.5625	1	0.541627	0.458373	0.99998	0.99998
23.625	1	0.543703	0.456297	0.99998	0.99998
23.6875	1	0.54565	0.45435	0.99998	0.99998
23.75	1	0.547475	0.452525	0.99998	0.99998
23.8125	1	0.549186	0.450814	0.99998	0.99998
23.875	1	0.55079	0.44921	0.99998	0.99998
23.9375	1	0.552294	0.447706	0.99998	0.99998
24	1	0.553703	0.446296	0.99998	0.99998
24.0625	1	0.555025	0.444975	0.99998	0.99998
24.125	1	0.556264	0.443735	0.999981	0.999981
24.1875	1	0.557426	0.442574	0.999981	0.999981
24.25	1	0.558515	0.441485	0.999981	0.999981
24.3125	1	0.559536	0.440464	0.999981	0.999981
24.375	1	0.560493	0.439507	0.999981	0.999981
24.4375	1	0.56139	0.438609	0.999981	0.999981
24.5	1	0.562232	0.437768	0.999981	0.999981
24.5625	1	0.56302	0.436979	0.999981	0.999981
24.625	1	0.56376	0.43624	0.999981	0.999981
24.6875	1	0.564453	0.435547	0.999981	0.999981
24.75	1	0.565103	0.434897	0.999981	0.999981
24.8125	1	0.565712	0.434288	0.999981	0.999981
24.875	1	0.566283	0.433716	0.999981	0.999981
24.9375	1	0.566819	0.433181	0.999981	0.999981
25	1	0.567321	0.432679	0.999981	0.999981
25.0625	1	0.567791	0.432208	0.999981	0.999981
25.125	1	0.568233	0.431767	0.999981	0.999981
25.1875	1	0.568646	0.431354	0.999981	0.999981
25.25	1	0.569034	0.430966	0.999981	0.999981
25.3125	1	0.569398	0.430602	0.999981	0.999981
25.375	1	0.569738	0.430261	0.999981	0.999981
25.4375	1	0.570047	0.429953	0.999981	0.999981
25.5	1	0.570304	0.429696	0.999981	0.999981
25.5625	1	0.570491	0.429508	0.999981	0.999981
25.625	1	0.570595	0.429404	0.999981	0.999981
25.6875	1	0.570602	0.429398	0.999981	0.999981
25.75	1	0.570499	0.4295	0.999981	0.999981
25.8125	1	0.570279	0.429721	0.999981	0.999981
25.875	1	0.569933	0.430067	0.999981	0.999981
25.9375	1	0.569456	0.430544	0.999981	0.999981
26	1	0.568843	0.431157	0.999981	0.999981
26.0625	1	0.568093	0.431907	0.999981	0.999981
26.125	1	0.567205	0.432795	0.999981	0.999981
26.1875	1	0.566179	0.433821	0.999982	0.999982
26.25	1	0.565019	0.43498	0.999982	0.999982
26.3125	1	0.56373	0.43627	0.999982	0.999982
26.375	1	0.562315	0.437685	0.999982	0.999982
26.4375	1	0.560782	0.439218	0.999982	0.999982
26.5	1	0.559138	0.440861	0.999982	0.999982
26.5625	1	0.557394	0.442606	0.999982	0.999982
26.625	1	0.555558	0.444442	0.999982	0.999982
26.6875	1	0.553641	0.446359	0.999982	0.999982
26.75	1	0.551655	0.448345	0.999982	0.999982
26.8125	1	0.549612	0.450388	0.999982	0.999982
26.875	1	0.547524	0.452476	0.999982	0.999982
26.9375	1	0.545404	0.454595	0.999982	0.999982
27	1	0.543267	0.456733	0.999982	0.999982
27.0625	1	0.541125	0.458875	0.999982	0.999982
27.125	1	0.538992	0.461008	0.999982	0.999982
27.1875	1	0.536883	0.463117	0.999982	0.999982
27.25	1	0.534812	0.465188	0.999982	0.999982
27.3125	1	0.532792	0.467208	0.999982	0.999982
27.375	1	0.530838	0.469162	0.999982	0.999982
27.4375	1	0.528964	0.471036	0.999982	0.999982
27.5	1	0.527184	0.472816	0.999983	0.999983
27.5625	1	0.525512	0.474487	0.999983	0.999983
27.625	1	0.523945	0.476055	0.999983	0.999983
27.6875	1	0.522476	0.477524	0.999983	0.999983
27.75	1	0.521098	0.478901	0.999983	0.999983
27.8125	1	0.519807	0.480193	0.999983	0.999983
27.875	1	0.518597	0.481403	0.999983	0.999983
27.9375	1	0.517462	0.482538	0.999983	0.999983
28	1	0.516398	0.483602	0.999983	0.999983
28.0625	1	0.5154	0.4846	0.999983	0.999983
28.125	1	0.514465	0.485535	0.999983	0.999983
28.1875	1	0.513588	0.486412	0.999983	0.999983
28.25	1	0.512766	0.487234	0.999983	0.999983
28.3125	1	0.511996	0.488004	0.999983	0.999983
28.375	1	0.511273	0.488727	0.999983	0.999983
28.4375	1	0.510596	0.489404	0.999983	0.999983
28.5	1	0.509961	0.490039	0.999983	0.999983
28.5625	1	0.509366	0.490634	0.999983	0.999983
28.625	1	0.508808	0.491192	0.999983	0.999983
28.6875	1	0.508285	0.491715	0.999983	0.999983
28.75	1	0.507794	0.492206	0.999983	0.999983
28.8125	1	0.507334	0.492665	0.999983	0.999983
28.875	1	0.506903	0.493096	0.999983	0.999983
28.9375	1	0.506499	0.493501	0.999983	0.999983
29	1	0.50612	0.493879	0.999983	0.999983
29.0625	1	0.505765	0.494235	0.999983	0.999983
29.125	1	0.505432	0.494568	0.999983	0.999983
29.1875	1	0.50512	0.49488	0.999983	0.999983
29.25	1	0.504827	0.495173	0.999983	0.999983
29.3125	1	0.504553	0.495447	0.999983	0.999983
29.375	1	0.504296	0.495704	0.999983	0.999983
29.4375	1	0.504054	0.495945	0.999983	0.999983
29.5	1	0.503828	0.496171	0.999983	0.999983
29.5625	1	0.503617	0.496383	0.999983	0.999983
29.625	1	0.503418	0.496582	0.999983	0.999983
